,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,WM_unscaled,WM_monthly,isPartial,scale,WM,Stock_Price_Change,Stock_Price_Change_Percent
126,2019-02-08,1,0.12832919254658384,-0.023628372950238674,WM,96.48999786376952,97.41999816894533,95.93000030517578,97.41999816894533,92.33995056152344,1862600,33,67.0,,0.67,22.110000000000003,0.37999725341798296,0.003915882623999334
127,2019-02-11,2,0.13143478260869565,-0.27433901443709063,WM,97.66999816894533,98.54000091552734,97.08000183105467,97.37000274658205,92.29255676269533,1722200,46,67.0,,0.67,30.82,1.120002746582017,0.011496641014504094
128,2019-02-12,3,0.13454037267080746,0.023628372950238674,WM,97.68000030517578,98.69000244140624,97.4800033569336,98.6500015258789,93.50580596923828,1515400,40,67.0,,0.67,26.8,0.15000152587889204,0.0015222399480945281
129,2019-02-13,21,0.19044099378881987,0.41549328285859377,WM,98.63999938964844,98.98999786376952,97.9800033569336,98.55999755859376,93.42050170898438,1968000,52,67.0,,0.67,34.84,0.29999542236328125,0.0030397752045998594
130,2019-02-14,9,0.15317391304347827,-0.1956883337138383,WM,97.5,100.0,97.22000122070312,98.83999633789062,93.6859130859375,2285000,55,67.0,,0.67,36.85,1.010002136230483,0.010203072613663933
131,2019-02-15,7,0.14696273291925466,-0.04054985604801109,WM,99.9000015258789,100.16000366210938,98.62000274658205,99.05999755859376,93.8944320678711,2412100,48,67.0,,0.67,32.160000000000004,0.160003662109375,0.0016000366210937589
132,2019-02-20,2,0.13143478260869565,-0.04512431749469803,WM,99.2300033569336,99.25,98.7300033569336,99.18000030517578,94.00817108154295,1793800,42,67.0,,0.67,28.14,-0.910003662109375,-0.00908549948919013
133,2019-02-21,2,0.13143478260869565,0.0,WM,99.23999786376952,99.5,98.7699966430664,99.31999969482422,94.14088439941406,1635000,43,67.0,,0.67,28.81,0.25,0.0025188916876575096
134,2019-02-26,2,0.13143478260869565,0.0,WM,99.5199966430664,99.94000244140624,99.23999786376952,99.43000030517578,94.2451400756836,1316900,47,67.0,,0.67,31.49,0.4400024414062358,0.004422135089509949
135,2019-02-27,8,0.15006832298136646,0.14177023770143204,WM,99.20999908447266,100.3499984741211,99.20999908447266,100.23999786376952,95.01290893554688,1284400,40,67.0,,0.67,26.8,0.40999603271485796,0.004102421679999857
136,2019-02-28,8,0.15006832298136646,0.0,WM,100.29000091552734,101.3499984741211,100.20999908447266,101.25,95.97023010253906,2129800,43,67.0,,0.67,28.81,1.0,0.009965122224270706
137,2019-03-05,5,0.14075155279503104,-0.06208352303298714,WM,100.1999969482422,100.62000274658205,99.70999908447266,99.70999908447266,94.51053619384766,1561700,54,63.0,,0.63,34.02,-0.7299957275390483,-0.007202720656433459
138,2019-03-07,3,0.13454037267080746,-0.04412867922863062,WM,99.2699966430664,99.83000183105467,98.9000015258789,99.6999969482422,94.98927307128906,1946800,56,63.0,,0.63,35.28,-0.7900009155273722,-0.007851330689356506
139,2019-03-14,6,0.14385714285714285,0.04512431749469781,WM,101.0999984741211,101.22000122070312,100.5,101.16000366210938,96.38030242919922,1196900,78,63.0,,0.63,49.14,1.3899993896484517,0.0139236638701139
140,2019-03-15,2,0.13143478260869565,-0.08635205733776607,WM,101.02999877929688,101.4000015258789,100.33999633789062,100.97000122070312,96.19927978515624,5058700,52,63.0,,0.63,32.76,0.18000030517578125,0.0017783076763979722
141,2019-03-21,5,0.14075155279503104,-0.4809784475848011,WM,100.76000213623048,102.0999984741211,100.5999984741211,101.9499969482422,97.13297271728516,964700,65,63.0,,0.63,40.95,0.6999969482421875,0.00690332285708628
142,2019-03-28,7,0.14696273291925466,-0.020694507677662344,WM,103.12999725341795,103.66999816894533,102.9800033569336,103.43000030517578,98.54303741455078,968600,73,63.0,,0.63,45.99,1.569999694824233,0.015377078533670874
143,2019-04-03,6,0.14385714285714285,-0.02113182029500027,WM,104.06999969482422,104.51000213623048,103.41000366210938,104.0199966430664,99.1051788330078,1986600,77,67.0,,0.67,51.59,0.8400039672851562,0.00810267176735402
144,2019-04-04,1,0.12832919254658384,-0.10794007167220765,WM,102.97000122070312,103.5500030517578,101.94000244140624,102.0,97.1806182861328,1670000,68,67.0,,0.67,45.56,-0.9599990844726847,-0.009185714906227882
145,2019-04-08,5,0.14075155279503104,0.09680073568559111,WM,102.19000244140624,102.23999786376952,100.93000030517578,102.08999633789062,97.26634216308594,2834800,100,67.0,,0.67,67.0,-1.3100051879882812,-0.012650943016713323
146,2019-04-10,6,0.14385714285714285,0.02206433961431542,WM,102.37999725341795,103.0999984741211,101.75,102.93000030517578,98.0666732788086,1882000,72,67.0,,0.67,48.24,0.8600006103515767,0.008411586740225685
147,2019-04-11,35,0.2339192546583851,0.6260524156988041,WM,100.16000366210938,100.80999755859376,97.5500030517578,100.56999969482422,95.81818389892578,3433500,75,67.0,,0.67,50.25,-2.2900009155273295,-0.022211454407558895
148,2019-04-12,11,0.15938509316770186,-0.3186320065850615,WM,101.04000091552734,101.81999969482422,100.47000122070312,101.79000091552734,96.98053741455078,1232800,68,67.0,,0.67,45.56,1.0100021362304545,0.010018868769869904
149,2019-04-15,30,0.21839130434782608,0.6615944426066822,WM,105.29000091552734,105.68000030517578,103.13999938964844,104.26000213623048,99.33383178710938,2907600,77,67.0,,0.67,51.59,3.8600006103515625,0.037910043428803775
150,2019-04-16,1,0.12832919254658384,-0.4123887261454453,WM,104.68000030517578,104.87000274658205,103.97000122070312,104.44000244140624,99.50533294677734,1373400,58,67.0,,0.67,38.86,-0.8099975585937358,-0.007664624869934467
151,2019-04-17,5,0.14075155279503104,0.09680073568559111,WM,104.91000366210938,105.61000061035156,104.5,105.1500015258789,100.18177032470705,1717700,61,67.0,,0.67,40.870000000000005,0.739997863769517,0.0070563349326662195
152,2019-04-18,2,0.13143478260869565,-0.06619301884294593,WM,105.26000213623048,106.01000213623048,104.81999969482422,105.77999877929688,100.78202056884766,2195400,70,67.0,,0.67,46.900000000000006,0.40000152587892046,0.0037875345475542055
153,2019-04-22,13,0.16559627329192547,0.2599121024526252,WM,105.48999786376952,106.0500030517578,105.1500015258789,105.75,100.75341796875,1292300,59,67.0,,0.67,39.53,0.04000091552731533,0.0003773315226982543
154,2019-04-23,23,0.1966521739130435,0.18753985221859648,WM,105.66999816894533,106.2699966430664,105.06999969482422,106.22000122070312,101.2012176513672,1560500,79,67.0,,0.67,52.93,0.21999359130860796,0.00207443267305929
155,2019-04-24,9,0.15317391304347827,-0.22109219544550074,WM,106.18000030517578,106.79000091552734,105.79000091552734,106.11000061035156,101.09640502929688,1703700,75,67.0,,0.67,50.25,0.5200042724609375,0.004893236933162681
156,2019-04-25,1,0.12832919254658384,-0.16219942419204425,WM,107.0,107.25,105.36000061035156,105.5199966430664,100.53428649902344,1600400,75,67.0,,0.67,50.25,0.45999908447265625,0.004307510820573235
157,2019-04-26,7,0.14696273291925466,0.1452011035283869,WM,105.7699966430664,106.37000274658205,105.41999816894533,105.81999969482422,100.8201141357422,1067400,55,67.0,,0.67,36.85,-0.8799972534179545,-0.008205102595971625
158,2019-05-01,7,0.14696273291925466,0.0,WM,107.25,107.26000213623048,105.97000122070312,106.0500030517578,101.03925323486328,964000,90,59.0,False,0.59,53.1,0.8899993896484375,0.008367014822485253
159,2019-05-03,6,0.14385714285714285,-0.02113182029500027,WM,106.47000122070312,106.62000274658205,105.81999969482422,106.4000015258789,101.37271118164062,1677400,97,59.0,,0.59,57.23,-0.6399993896484375,-0.005966803812250343
160,2019-05-10,3,0.13454037267080746,-0.0647640430033245,WM,105.08000183105467,107.2300033569336,104.5999984741211,106.98999786376952,101.93482208251952,1565500,78,59.0,,0.59,46.02,0.6100006103515483,0.005721258625376535
161,2019-05-13,2,0.13143478260869565,0.0,WM,105.76000213623048,106.6999969482422,105.27999877929688,106.5,101.46798706054688,1543400,76,59.0,,0.59,44.84,-0.530006408691392,-0.004942706258500906
162,2019-05-14,7,0.14696273291925466,0.11814186475119315,WM,106.88999938964844,107.4800033569336,106.22000122070312,106.26000213623048,101.23933410644533,1586400,91,59.0,,0.59,53.69,0.780006408691392,0.007310275829433666
163,2019-05-16,20,0.18733540372670807,0.27471366383500273,WM,107.7300033569336,108.75,107.31999969482422,108.0,102.8971176147461,1210000,86,59.0,,0.59,50.74,1.2699966430664062,0.011816120240049077
164,2019-05-17,4,0.13764596273291926,-0.26524319485428194,WM,107.37000274658205,108.91000366210938,107.33999633789062,108.12999725341795,103.0209732055664,1362400,72,59.0,,0.59,42.48,0.160003662109375,0.0014712980423849942
165,2019-05-20,0,0.12522360248447204,-0.09024863498939595,WM,107.87999725341795,108.91999816894533,107.6999969482422,108.4000015258789,103.27821350097656,1372600,75,59.0,,0.59,44.25,0.00999450683595171,9.176849233205608e-05
166,2019-05-21,2,0.13143478260869565,0.04960071425028523,WM,109.0999984741211,109.5999984741211,108.83000183105467,109.29000091552734,104.1261749267578,1338100,78,59.0,,0.59,46.02,0.680000305175767,0.006243117119053121
167,2019-05-22,3,0.13454037267080746,0.023628372950238674,WM,109.26000213623048,109.66000366210938,108.83999633789062,109.43000030517578,104.25955200195312,1447500,78,59.0,,0.59,46.02,0.06000518798828125,0.0005474925987563051
168,2019-05-23,20,0.18733540372670807,0.3924103226997828,WM,109.0999984741211,109.63999938964844,108.72000122070312,109.58999633789062,104.41197967529295,1412100,74,59.0,,0.59,43.66,-0.0200042724609375,-0.0001824208626015622
169,2019-05-24,3,0.13454037267080746,-0.28182089453267456,WM,109.72000122070312,109.98999786376952,108.33999633789062,108.43000030517578,103.30680847167967,1200100,70,59.0,,0.59,41.3,0.34999847412107954,0.0031922516970948056
170,2019-05-28,1,0.12832919254658384,0.024800357125142725,WM,108.81999969482422,109.0,107.75,108.16999816894533,103.05907440185548,3224300,91,59.0,,0.59,53.69,-0.989997863769517,-0.009000799008976212
171,2019-05-29,5,0.14075155279503104,0.09680073568559111,WM,107.70999908447266,107.9499969482422,106.69000244140624,107.23999786376952,102.17301940917967,2009600,79,59.0,,0.59,46.61,-1.0500030517577983,-0.009633055520713696
172,2019-05-30,8,0.15006832298136646,0.06619301884294626,WM,107.25,108.70999908447266,107.0,108.41000366210938,103.28775787353516,2161900,81,59.0,,0.59,47.79,0.7600021362304545,0.007040316421637716
173,2019-05-31,23,0.1966521739130435,0.31041761516493516,WM,107.91000366210938,109.52999877929688,107.8000030517578,109.3499984741211,104.18333435058594,2413100,93,59.0,,0.59,54.87,0.8199996948242188,0.007543001579707775
174,2019-06-03,81,0.37677639751552794,1.619101075083114,WM,110.62999725341795,111.83000183105467,110.25,111.37000274658205,106.1078872680664,2752100,71,61.0,,0.61,43.31,2.3000030517577983,0.020998841206894436
175,2019-06-04,21,0.19044099378881987,-0.49455168889401757,WM,111.5500030517578,111.87999725341795,110.37000274658205,111.4499969482422,106.18409729003906,2366200,80,61.0,,0.61,48.8,0.04999542236328125,0.00044706627510215924
176,2019-06-05,33,0.2277080745341615,0.19568833371383842,WM,111.41000366210938,113.5,111.33000183105467,113.44000244140624,108.08008575439452,2220000,78,61.0,,0.61,47.58,1.6200027465820455,0.014479824690311727
177,2019-06-06,22,0.19354658385093168,-0.15002318540138027,WM,113.13999938964844,113.83999633789062,112.62000274658205,113.56999969482422,108.69548034667967,1974200,80,61.0,,0.61,48.8,0.339996337890625,0.0029955624483755106
178,2019-06-07,13,0.16559627329192547,-0.1444112833349379,WM,114.23999786376952,115.41999816894533,114.0500030517578,114.36000061035156,109.45157623291016,1566400,86,61.0,,0.61,52.46,1.5800018310547017,0.013879145132481119
179,2019-06-10,17,0.17801863354037267,-0.04973309903517786,WM,114.38999938964844,114.77999877929688,113.5199966430664,113.81999969482422,108.93474578857422,1458700,72,61.0,,0.61,43.92,-0.6399993896484517,-0.005544961010237159
180,2019-06-11,8,0.15006832298136646,-0.15700778060779452,WM,114.2300033569336,114.4800033569336,112.55999755859376,113.13999938964844,108.283935546875,1398100,84,61.0,,0.61,51.24,-0.29999542236328125,-0.0026136559117770908
181,2019-06-12,29,0.21528571428571427,0.4345846612309092,WM,113.23999786376952,114.37999725341795,113.1500015258789,114.16000366210938,109.26016998291016,1259800,83,61.0,,0.61,50.63,-0.10000610351563921,-0.0008735683139686756
182,2019-06-13,11,0.15938509316770186,-0.2596578286835348,WM,114.41000366210938,114.5999984741211,113.2699966430664,113.6500015258789,108.77204895019533,1309500,81,61.0,,0.61,49.41,0.2200012207031392,0.0019234239026575395
183,2019-06-14,10,0.15627950310559005,-0.019484821324188495,WM,113.7699966430664,114.80999755859376,113.11000061035156,114.58000183105467,109.6621322631836,1345600,80,61.0,,0.61,48.8,0.20999908447267046,0.001832452768488313
184,2019-06-17,4,0.13764596273291926,0.0,WM,114.91000366210938,114.98999786376952,113.94000244140624,113.97000122070312,109.07831573486328,978700,58,61.0,,0.61,35.38,0.18000030517575283,0.0015678103736904703
185,2019-06-18,7,0.14696273291925466,0.06768647624204682,WM,114.19000244140624,114.66999816894533,113.87999725341795,113.9000015258789,109.01132202148438,1286300,73,61.0,,0.61,44.53,-0.31999969482419033,-0.0027828480804330535
186,2019-06-19,5,0.14075155279503104,-0.04226364059000054,WM,113.9000015258789,114.7300033569336,113.52999877929688,114.41999816894533,109.50900268554688,1413600,93,61.0,,0.61,56.73,0.06000518798826704,0.0005232858545951569
187,2019-06-20,11,0.15938509316770186,0.13238603768589208,WM,114.81999969482422,116.29000091552734,114.72000122070312,116.05999755859376,111.07860565185548,2456900,84,61.0,,0.61,51.24,1.55999755859375,0.013597119436495442
188,2019-06-21,4,0.13764596273291926,-0.13639374926931913,WM,116.44000244140624,116.80999755859376,115.73999786376952,115.83999633789062,110.86803436279295,2675600,66,61.0,,0.61,40.26,0.5199966430664205,0.004471550769391985
189,2019-06-24,22,0.19354658385093168,0.14726998269577707,WM,116.1999969482422,117.13999938964844,115.91999816894533,116.97000122070312,111.94953918457033,1520400,79,61.0,,0.61,48.19,0.3300018310546733,0.0028251163252455136
190,2019-06-25,9,0.15317391304347827,-0.20859407592824364,WM,117.2699966430664,117.33999633789062,116.41000366210938,116.41999816894533,111.42315673828124,1447500,100,61.0,,0.61,61.0,0.1999969482421875,0.0017073326727357063
191,2019-06-26,14,0.16870186335403728,0.1013746401200275,WM,116.08999633789062,116.4499969482422,114.30999755859376,114.58999633789062,109.67170715332033,1949800,86,61.0,,0.61,52.46,-0.8899993896484233,-0.007584791353543174
192,2019-06-27,16,0.17491304347826087,0.03681749567394421,WM,114.7699966430664,116.01000213623048,114.62999725341795,115.83999633789062,110.86803436279295,1055300,80,61.0,,0.61,48.8,-0.43999481201171875,-0.0037784012326533833
193,2019-06-28,7,0.14696273291925466,-0.1597954618088846,WM,115.87999725341795,116.33000183105467,115.3499984741211,115.37000274658205,110.41822052001952,2462500,74,61.0,,0.61,45.14,0.31999969482419033,0.002758380216633549
194,2019-07-01,9,0.15317391304347827,0.04226364059000054,WM,116.0999984741211,116.30999755859376,114.44000244140624,115.29000091552734,110.3416519165039,1939000,100,62.0,False,0.62,62.0,-0.02000427246090908,-0.00017196142135333936
195,2019-07-02,9,0.15317391304347827,0.0,WM,115.66000366210938,116.11000061035156,115.29000091552734,115.88999938964844,110.91590881347656,1906900,96,62.0,,0.62,59.52,-0.1999969482422017,-0.001719516399623755
196,2019-07-03,3,0.13454037267080746,-0.12164956814403316,WM,116.43000030517578,117.2699966430664,116.27999877929688,117.20999908447266,112.17925262451172,1311100,76,62.0,,0.62,47.12,1.1599960327148438,0.009990492004281482
197,2019-07-05,19,0.1842298136645963,0.2806441863477398,WM,117.01000213623048,117.20999908447266,116.01000213623048,116.4800033569336,111.48058319091795,1088800,91,62.0,,0.62,56.42,-0.05999755859375,-0.0005116190015452826
198,2019-07-08,9,0.15317391304347827,-0.2673717358367249,WM,116.5999984741211,116.98999786376952,116.12000274658205,116.88999938964844,111.87298583984376,2160000,72,62.0,,0.62,44.64,-0.2200012207031392,-0.001876983383854336
199,2019-07-09,30,0.21839130434782608,0.4257734885041158,WM,116.8499984741211,117.1999969482422,116.41000366210938,117.01000213623048,111.9878387451172,1432300,79,62.0,,0.62,48.98,0.20999908447268467,0.0017950174229186544
200,2019-07-10,42,0.2556583850931677,0.17064361081880497,WM,117.01000213623048,118.11000061035156,116.98999786376952,117.79000091552734,112.7343521118164,1616400,72,62.0,,0.62,44.64,0.9100036621093608,0.007764536568300784
201,2019-07-11,16,0.17491304347826087,-0.31583294866499834,WM,117.61000061035156,118.0199966430664,116.9499969482422,117.25,112.217529296875,1997600,89,62.0,,0.62,55.18,-0.09000396728515625,-0.0007620351098133193
202,2019-07-12,18,0.18112422360248448,0.03551010262419663,WM,117.77999877929688,118.08999633789062,116.79000091552734,117.91000366210938,112.84920501708984,1323600,69,62.0,,0.62,42.78,0.06999969482421875,0.0005931172412749763
203,2019-07-15,29,0.21528571428571427,-0.5059791052008951,WM,117.95999908447266,118.1500015258789,117.4800033569336,118.02999877929688,112.96405792236328,1236000,83,62.0,,0.62,51.46,0.06000518798828125,0.0005081310005006223
204,2019-07-16,45,0.2649751552795031,0.23080695882980873,WM,118.0,118.70999908447266,117.7699966430664,118.16999816894533,113.0980453491211,1433800,73,62.0,,0.62,45.26,0.55999755859375,0.00473971689683883
205,2019-07-17,35,0.2339192546583851,-0.11720306603220743,WM,118.5,118.88999938964844,118.19000244140624,118.19000244140624,113.1171875,1291400,77,62.0,,0.62,47.74,0.18000030517578125,0.0015163028099065556
206,2019-07-18,30,0.21839130434782608,-0.0663816680385545,WM,117.18000030517578,117.98999786376952,116.4499969482422,117.97000122070312,112.9066162109375,1548900,73,62.0,,0.62,45.26,-0.9000015258789205,-0.007570035583306489
207,2019-07-19,1,0.12832919254658384,-0.4123887261454453,WM,117.9800033569336,118.02999877929688,116.66000366210938,116.79000091552734,111.77726745605467,1214600,79,62.0,,0.62,48.98,0.04000091552735796,0.00033901954616144536
208,2019-07-22,41,0.2525527950310559,0.7943162261153525,WM,116.9000015258789,117.41000366210938,116.37000274658205,117.12999725341795,112.10269165039062,1183200,91,62.0,,0.62,56.42,-0.6199951171875,-0.005252860489703304
209,2019-07-23,28,0.2121801242236025,-0.1598583409163571,WM,117.79000091552734,117.97000122070312,116.56999969482422,117.19000244140624,112.1601104736328,1473900,70,62.0,,0.62,43.4,0.55999755859375,0.004769589823072851
210,2019-07-24,85,0.38919875776397517,0.8342847106349345,WM,116.83999633789062,117.0,115.23999786376952,115.8000030517578,110.82976531982422,2279500,72,62.0,,0.62,44.64,-0.970001220703125,-0.008222439693701511
211,2019-07-25,2,0.13143478260869565,-0.6622939308341712,WM,115.8000030517578,117.73999786376952,115.5,116.72000122070312,111.71028900146484,2341600,78,62.0,,0.62,48.36,0.739997863769517,0.006324768066406028
212,2019-07-26,2,0.13143478260869565,0.0,WM,116.8000030517578,118.70999908447266,116.4800033569336,118.5,113.41387176513672,1845600,86,62.0,,0.62,53.32,0.9700012207031392,0.008238502108905088
213,2019-07-29,43,0.2587639751552795,0.18486391172037187,WM,118.4000015258789,118.63999938964844,117.4800033569336,117.95999908447266,112.89706420898438,1308500,93,62.0,,0.62,57.66,-0.06999969482421875,-0.0005896697444535137
214,2019-07-30,17,0.17801863354037267,-0.31204243777153684,WM,117.72000122070312,118.66999816894533,117.56999969482422,118.01000213623048,112.94491577148438,1244000,73,62.0,,0.62,45.26,0.02999877929688921,0.0002528555247067743
215,2019-07-31,5,0.14075155279503104,-0.20934370747705955,WM,118.05999755859376,118.4499969482422,115.94000244140624,117.0,111.97826385498048,1438300,82,62.0,,0.62,50.84,-0.220001220703125,-0.001853890824114801
216,2019-08-01,13,0.16559627329192547,0.17651471691452292,WM,116.98999786376952,118.12999725341795,116.0999984741211,116.25,111.2604522705078,1717000,62,64.0,False,0.64,39.68,-0.31999969482424717,-0.002701559333632364
217,2019-08-02,25,0.20286335403726707,0.2250478226623156,WM,116.4000015258789,117.61000061035156,115.9800033569336,116.7300033569336,111.71986389160156,1612600,60,64.0,,0.64,38.4,-0.519996643066392,-0.004401901762097538
218,2019-08-05,26,0.20596894409937888,0.047376899024035746,WM,115.66000366210938,116.37999725341795,112.87000274658205,113.7699966430664,108.88688659667967,2909600,69,64.0,,0.64,44.16,-1.230003356933608,-0.010458322851376156
219,2019-08-06,5,0.14075155279503104,-0.31663701335906647,WM,114.0,116.22000122070312,113.51000213623048,116.0999984741211,111.11690521240234,1868800,88,64.0,,0.64,56.32,-0.15999603271482954,-0.0013747726111940084
220,2019-08-07,1,0.12832919254658384,-0.08825735845726135,WM,115.08999633789062,117.45999908447266,114.37000274658205,116.8499984741211,111.83470916748048,1523100,67,64.0,,0.64,42.88,1.2399978637695312,0.01066940157240892
221,2019-08-09,8,0.15006832298136646,0.16940128744978478,WM,118.73999786376952,119.55999755859376,118.02999877929688,119.05999755859376,113.94984436035156,2242400,49,64.0,,0.64,31.36,2.099998474121108,0.017878413847175922
222,2019-08-12,25,0.20286335403726707,0.5808044141135473,WM,119.05999755859376,119.20999908447266,117.27999877929688,117.7300033569336,112.67692565917967,1044000,66,64.0,,0.64,42.24,-0.34999847412110796,-0.0029273877657080005
223,2019-08-13,9,0.15317391304347827,-0.2449404488533724,WM,117.23999786376952,119.4499969482422,117.23999786376952,119.0199966430664,113.91156005859376,1979800,73,64.0,,0.64,46.72,0.23999786376954546,0.0020132360172193664
224,2019-08-14,4,0.13764596273291926,-0.10137464012002761,WM,118.52999877929688,118.80999755859376,115.95999908447266,116.0,111.0211944580078,3009300,72,64.0,,0.64,46.08,-0.6399993896484375,-0.005357885357885395
225,2019-08-15,5,0.14075155279503104,0.022562158747348793,WM,116.3000030517578,118.54000091552734,116.0500030517578,118.1999969482422,113.1267547607422,2133900,64,64.0,,0.64,40.96,-0.26999664306642046,-0.0022725077738787736
226,2019-08-16,4,0.13764596273291926,-0.022064339614315198,WM,118.66999816894533,119.51000213623048,118.4499969482422,119.12000274658205,114.00726318359376,1613400,67,64.0,,0.64,42.88,0.9700012207031392,0.00818290208546868
227,2019-08-19,2,0.13143478260869565,-0.04512431749469803,WM,119.54000091552734,120.58000183105467,119.25,120.0199966430664,114.86864471435548,2770600,71,64.0,,0.64,45.44,1.0699996948241903,0.008953222957895024
228,2019-08-20,6,0.14385714285714285,0.09451349180095447,WM,119.68000030517578,119.98999786376952,118.04000091552734,118.11000061035156,113.0406265258789,1566300,66,64.0,,0.64,42.24,-0.5900039672851562,-0.004893049911475433
229,2019-08-22,2,0.13143478260869565,-0.08635205733776607,WM,118.63999938964844,119.01000213623048,117.8000030517578,118.06999969482422,113.0023422241211,1358400,61,64.0,,0.64,39.04,-0.9799957275390341,-0.00816731181753727
230,2019-08-23,3,0.13454037267080746,0.023628372950238674,WM,117.86000061035156,118.44000244140624,115.36000061035156,115.93000030517578,110.9542007446289,1987900,66,64.0,,0.64,42.24,-0.5699996948242472,-0.004789510836003208
231,2019-08-26,4,0.13764596273291926,0.04725674590047735,WM,116.4000015258789,117.08999633789062,115.80999755859376,117.0500030517578,112.026123046875,1586700,83,64.0,,0.64,53.120000000000005,-1.3500061035156108,-0.011398227589394683
232,2019-08-27,3,0.13454037267080746,-0.022562158747349015,WM,117.80999755859376,118.5999984741211,117.41000366210938,117.75,112.69607543945312,1148300,100,64.0,,0.64,64.0,1.5100021362304688,0.01289608150531496
233,2019-08-28,6,0.14385714285714285,0.06924888047643218,WM,117.51000213623048,118.4800033569336,116.8000030517578,118.25,113.17461395263672,1109800,89,64.0,,0.64,56.96,-0.1199951171875,-0.0010117632270769672
234,2019-08-30,1,0.12832919254658384,-0.10794007167220765,WM,120.08999633789062,120.48999786376952,118.95999908447266,119.3499984741211,114.22740173339844,1149600,64,64.0,,0.64,40.96,2.0099945068359233,0.016964841744480763
235,2019-09-03,2,0.13143478260869565,0.02420018392139789,WM,119.61000061035156,120.23999786376952,119.0999984741211,119.52999877929688,114.3996810913086,1204300,100,66.0,,0.66,66.0,-0.25,-0.002074861021100327
236,2019-09-05,5,0.14075155279503104,0.0708851188507158,WM,121.23999786376952,121.7699966430664,118.9000015258789,119.08999633789062,114.46525573730467,1671100,78,66.0,,0.66,51.48,1.5299987792968892,0.012724540972051335
237,2019-09-06,6,0.14385714285714285,0.02206433961431542,WM,119.08000183105467,119.68000030517578,118.83999633789062,119.33000183105467,114.6959457397461,941500,72,66.0,,0.66,47.52,-2.089996337890625,-0.017163475367555803
238,2019-09-09,2,0.13143478260869565,-0.08635205733776607,WM,119.33999633789062,119.5,117.37999725341795,117.62000274658205,113.0523452758789,1427900,83,66.0,,0.66,54.78,-0.18000030517578125,-0.001504013241283353
239,2019-09-10,36,0.2370248447204969,0.803364680308114,WM,116.86000061035156,117.04000091552734,112.16000366210938,113.68000030517578,109.26535034179688,3654400,76,66.0,,0.66,50.16,-2.4599990844726562,-0.02058576639726073
240,2019-09-11,81,0.37677639751552794,0.5896071905872486,WM,113.80999755859376,114.37999725341795,111.12999725341795,112.22000122070312,107.86204528808594,2830500,75,66.0,,0.66,49.5,-2.660003662109389,-0.02272730383887489
241,2019-09-12,42,0.2556583850931677,-0.3214585977811114,WM,112.69000244140624,113.87999725341795,112.51000213623048,113.06999969482422,108.67904663085938,1726700,68,66.0,,0.66,44.88,-0.5,-0.0043713937052490826
242,2019-09-13,170,0.6531739130434783,1.5548699011199925,WM,113.4800033569336,114.3499984741211,111.79000091552734,111.9499969482422,107.60252380371094,1661200,70,66.0,,0.66,46.2,0.4700012207031392,0.004127162206170709
243,2019-09-16,55,0.2960310559006211,0.8573321382642922,WM,111.55999755859376,112.01000213623048,111.0999984741211,111.9000015258789,107.5544891357422,2077800,62,66.0,,0.66,40.92,-2.339996337890611,-0.02046345753489609
244,2019-09-17,46,0.2680807453416149,-0.09441681878265251,WM,112.44000244140624,114.18000030517578,112.1999969482422,113.86000061035156,109.43836212158205,2547500,69,66.0,,0.66,45.54,2.1699981689452983,0.019373253527002587
245,2019-09-18,29,0.21528571428571427,-0.19693704965130565,WM,114.02999877929688,114.37999725341795,113.08999633789062,114.33000183105467,109.89012145996094,1017700,76,66.0,,0.66,50.16,0.1999969482421733,0.001751593516444494
246,2019-09-19,63,0.3208757763975155,0.49046478751334366,WM,114.94000244140624,115.8000030517578,114.48999786376952,114.7300033569336,110.27456665039062,1324700,51,66.0,,0.66,33.660000000000004,1.4200057983398438,0.012414808816560097
247,2019-09-20,8,0.15006832298136646,-0.532316447610383,WM,115.16999816894533,115.61000061035156,114.77999877929688,115.27999877929688,110.80320739746094,1984100,52,66.0,,0.66,34.32,-0.1900024414062358,-0.0016407809706301402
248,2019-09-23,17,0.17801863354037267,0.35442559425357967,WM,115.3499984741211,115.87000274658205,114.68000030517578,114.9499969482422,110.48602294921876,1093000,79,66.0,,0.66,52.14,0.26000213623048296,0.0022489588691101403
249,2019-09-24,5,0.14075155279503104,-0.20934370747705955,WM,115.06999969482422,116.16000366210938,114.5,115.12000274658205,110.64945220947266,1646600,77,66.0,,0.66,50.82,0.29000091552732954,0.002502812709529234
250,2019-09-25,7,0.14696273291925466,0.04412867922863084,WM,115.16000366210938,115.45999908447266,113.83000183105467,113.91999816894533,109.49604034423828,1470300,65,66.0,,0.66,42.9,-0.7000045776367188,-0.006026210016942812
251,2019-09-26,4,0.13764596273291926,-0.06339546088500059,WM,114.18000030517578,115.69000244140624,113.70999908447266,115.08999633789062,110.6205825805664,2398000,63,66.0,,0.66,41.580000000000005,0.23000335693357954,0.001992060962734854
252,2019-09-27,20,0.18733540372670807,0.3609945399575829,WM,115.43000030517578,115.72000122070312,112.68000030517578,113.58999633789062,109.17884063720705,1693100,63,66.0,,0.66,41.580000000000005,0.02999877929688921,0.00025930312614597106
