,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,VTI_unscaled,VTI_monthly,isPartial,scale,VTI,Stock_Price_Change,Stock_Price_Change_Percent
252,2020-02-06,198,0.38799186991869916,3.8093318552856994,VTI,169.75999450683594,169.8300018310547,169.19000244140625,169.67999267578125,165.6509246826172,2202300,32,38.0,,0.38,12.16,1.80999755859375,0.010772512275732726
253,2020-02-07,1,0.06766666666666667,-0.825597720176854,VTI,169.0500030517578,169.39999389648438,168.41000366210938,168.7100067138672,164.7039337158203,2579200,27,38.0,,0.38,10.26,-0.4300079345703125,-0.002531990401778872
254,2020-02-11,1,0.06766666666666667,-0.16124156001209322,VTI,170.74000549316406,171.25,170.11000061035156,170.4199981689453,166.3733673095703,2921700,35,38.0,,0.38,13.3,1.850006103515625,0.010920933708215452
255,2020-02-12,2,0.06929268292682927,0.024029796948215942,VTI,171.24000549316406,171.5500030517578,170.91000366210938,171.49000549316406,167.41793823242188,2154100,26,38.0,,0.38,9.88,0.3000030517578125,0.001751842638001877
256,2020-02-14,1,0.06766666666666667,-0.023465915757362565,VTI,171.60000610351562,171.77000427246094,170.97999572753906,171.6999969482422,167.6229705810547,2527800,32,38.0,,0.38,12.16,0.220001220703125,0.0012824320419086987
257,2020-02-21,7,0.07742276422764227,0.11732957878681205,VTI,170.9499969482422,171.02999877929688,169.39999389648438,169.88999938964844,165.85595703125,2983500,30,38.0,,0.38,11.4,-0.7400054931640625,-0.004308118267205008
258,2020-02-24,11,0.08392682926829269,0.0840071406069518,VTI,164.5,165.8699951171875,163.58999633789062,164.3000030517578,160.398681640625,8710900,55,38.0,,0.38,20.9,-5.160003662109375,-0.030170167215916477
259,2020-02-25,3,0.07091869918699187,-0.1549937033808002,VTI,165.0399932861328,165.38999938964844,158.77000427246094,159.27999877929688,155.49789428710938,10112300,70,38.0,,0.38,26.6,-0.4799957275390625,-0.0028938068467413425
260,2020-02-26,2,0.06929268292682927,-0.022927891780350707,VTI,160.00999450683594,161.80999755859375,158.0,158.39999389648438,154.6387939453125,8210300,69,38.0,,0.38,26.22,-3.5800018310546875,-0.0216458180317205
261,2020-02-27,7,0.07742276422764227,0.11732957878681205,VTI,155.0399932861328,157.52999877929688,151.39999389648438,151.4600067138672,147.86355590820312,14384200,82,38.0,,0.38,31.16,-4.279998779296875,-0.026450768456053098
262,2020-02-28,15,0.09043089430894309,0.16801428121390338,VTI,146.4199981689453,150.58999633789062,145.3000030517578,150.44000244140625,146.8677978515625,22272400,100,38.0,,0.38,38.0,-6.94000244140625,-0.04405511645517979
263,2020-03-02,1,0.06766666666666667,0.0,VTI,151.41000366210938,156.82000732421875,149.5800018310547,156.6699981689453,152.94984436035156,12071600,57,100.0,,1.0,57.0,6.230010986328125,0.041370682899475986
264,2020-03-03,13,0.08717886178861789,0.28835756337858953,VTI,157.33999633789062,159.3000030517578,151.0800018310547,152.6300048828125,149.0057830810547,8623100,57,100.0,,1.0,57.0,2.4799957275390625,0.015814281416348663
265,2020-03-04,10,0.08230081300813008,-0.055954490347850494,VTI,155.52000427246094,158.75,154.0500030517578,158.72999572753906,154.9609375,5226600,42,100.0,,1.0,42.0,-0.5500030517578125,-0.0034526242386769823
266,2020-03-05,2,0.06929268292682927,-0.15805591227896865,VTI,154.80999755859375,156.36000061035156,152.11000061035156,153.44000244140625,149.7965545654297,5343100,46,100.0,,1.0,46.0,-2.3899993896484375,-0.01505511426550199
267,2020-03-06,-2,0.06278861788617886,-0.09386366302944982,VTI,148.97999572753906,151.33999633789062,147.1199951171875,150.58999633789062,147.01422119140625,9947700,45,100.0,,1.0,45.0,-5.0200042724609375,-0.03210542499913882
268,2020-03-09,4,0.07254471544715448,0.1553800336656741,VTI,140.0,143.6300048828125,138.24000549316406,138.5,135.21128845214844,18537100,86,100.0,,1.0,86.0,-7.709991455078125,-0.05094483706649722
269,2020-03-11,228,0.43677235772357725,5.020732937352908,VTI,141.4499969482422,142.1999969482422,136.3000030517578,138.00999450683594,134.73294067382812,10760200,73,100.0,,1.0,73.0,-1.4300079345703125,-0.009956192201880487
270,2020-03-12,1,0.06766666666666667,-0.845075665915902,VTI,129.17999267578125,133.6699981689453,124.41000366210938,124.58999633789062,121.631591796875,20969500,100,100.0,,1.0,100.0,-8.529998779296875,-0.059985928005340416
271,2020-03-13,5,0.07417073170731707,0.0961191877928631,VTI,132.0,135.92999267578125,125.0,135.92999267578125,132.7023162841797,15351600,90,100.0,,1.0,90.0,2.2599945068359375,0.01690726818129784
272,2020-03-16,8,0.07904878048780488,0.1407954945441745,VTI,121.05999755859376,127.98999786376952,120.0,120.45999908447266,117.59967041015624,14652900,81,100.0,,1.0,81.0,-7.939994812011733,-0.05841238313717945
273,2020-03-17,17,0.09368292682926829,0.18512804689910523,VTI,122.20999908447266,127.37000274658205,118.0,126.5,123.4962387084961,16645800,57,100.0,,1.0,57.0,-0.6199951171874716,-0.004844090378432364
274,2020-03-18,3,0.07091869918699187,-0.24299227631693132,VTI,118.5,122.36000061035156,113.0,119.20999908447266,116.3793487548828,15388000,61,100.0,,1.0,61.0,-5.010002136230483,-0.03933423905311906
275,2020-03-19,2,0.06929268292682927,-0.022927891780350707,VTI,117.41000366210938,122.8000030517578,114.58999633789062,120.08999633789062,117.23844909667967,11083500,61,100.0,,1.0,61.0,0.4400024414062358,0.003595966322420985
276,2020-03-20,22,0.1018130081300813,0.4693183151472484,VTI,121.1500015258789,122.66000366210938,114.8000030517578,115.19000244140624,112.45479583740234,12264900,63,100.0,,1.0,63.0,-0.1399993896484233,-0.0011400601479579775
277,2020-03-23,4,0.07254471544715448,0.022927891780350818,VTI,113.6500015258789,114.9000015258789,109.48999786376952,111.91000366210938,109.25269317626952,16443000,67,100.0,,1.0,67.0,-7.760002136230469,-0.06326432336988097
278,2020-03-24,2,0.06929268292682927,-0.044827972654936654,VTI,117.62999725341795,122.58000183105467,117.0,122.52999877929688,119.6205062866211,10986900,71,100.0,,1.0,71.0,7.680000305175767,0.06684073283885894
279,2020-03-25,1,0.06766666666666667,-0.023465915757362565,VTI,123.54000091552734,129.02999877929688,120.58999633789062,124.22000122070312,121.27039337158205,14428100,61,100.0,,1.0,61.0,6.449996948242202,0.05261867231109907
280,2020-03-26,23,0.1034390243902439,0.5286555328607472,VTI,124.83999633789062,131.6300048828125,124.66000366210938,131.11000061035156,128.632568359375,10549100,61,100.0,,1.0,61.0,2.600006103515625,0.020150400124880008
281,2020-03-27,5,0.07417073170731707,-0.28295213393067675,VTI,127.12000274658205,130.50999450683594,125.51000213623048,126.93000030517578,124.53157806396484,9731500,60,100.0,,1.0,60.0,-1.1200103759765625,-0.008508777136137624
282,2020-03-30,4,0.07254471544715448,0.04693183151472491,VTI,127.77999877929688,131.1699981689453,126.63999938964844,130.77999877929688,128.308837890625,10416300,45,100.0,,1.0,45.0,0.660003662109375,0.00505711202121617
283,2020-04-01,2,0.06929268292682927,-0.044827972654936654,VTI,124.12999725341795,125.62000274658205,121.7699966430664,122.95999908447266,120.63658905029295,7911500,98,55.0,False,0.55,53.900000000000006,-5.549995422363267,-0.042311469847052585
284,2020-04-02,1,0.06766666666666667,-0.023465915757362565,VTI,122.37999725341795,126.12999725341795,122.0199966430664,125.5199966430664,123.14820861816406,6244300,96,55.0,,0.55,52.8,0.5099945068359091,0.004059819261942987
285,2020-04-06,36,0.12457723577235773,0.8410428931875527,VTI,128.42999267578125,132.8000030517578,127.77999877929688,132.00999450683594,129.51556396484375,9369400,94,55.0,,0.55,51.7,6.670005798339858,0.05288199432002383
286,2020-04-07,14,0.08880487804878048,-0.28715003589375454,VTI,137.02000427246094,137.27999877929688,132.0800018310547,132.16000366210938,129.6627655029297,10469900,99,55.0,,0.55,54.45,4.4799957275390625,0.033734906811658805
287,2020-04-09,11,0.08392682926829269,-0.054929964295523104,VTI,138.9199981689453,140.77999877929688,137.80999755859375,139.36000061035156,136.72669982910156,9311600,100,55.0,,0.55,55.00000000000001,3.5,0.025495338222044195
288,2020-04-13,1,0.06766666666666667,-0.045855783560701524,VTI,138.75,140.05999755859375,135.6300048828125,137.6999969482422,135.09805297851562,7291600,86,55.0,,0.55,47.3,-0.720001220703125,-0.005114371550974939
289,2020-04-14,34,0.12132520325203253,0.792983299291121,VTI,140.58999633789062,142.2100067138672,139.97000122070312,141.8800048828125,139.1990966796875,5609300,86,55.0,,0.55,47.3,2.1500091552734375,0.015350629678356098
290,2020-04-15,9,0.08067479674796749,-0.33505327347048175,VTI,138.74000549316406,139.49000549316406,137.42999267578125,138.5500030517578,135.93202209472656,5164100,80,55.0,,0.55,44.0,-2.720001220703125,-0.01912665137676206
291,2020-04-16,2,0.06929268292682927,-0.14108636501058147,VTI,139.27000427246094,139.5500030517578,137.42999267578125,139.1999969482422,136.56973266601562,5301200,89,55.0,,0.55,48.95,0.05999755859375,0.0004301208418597824
292,2020-04-17,5,0.07417073170731707,0.07039774727208714,VTI,142.7100067138672,143.47999572753906,141.0800018310547,143.13999938964844,140.43527221679688,6411200,86,55.0,,0.55,47.3,3.92999267578125,0.028161896021769772
293,2020-04-20,15,0.09043089430894309,0.21922613175490535,VTI,141.0,143.0500030517578,140.50999450683594,140.82000732421875,138.1591339111328,5414000,85,55.0,,0.55,46.75000000000001,-0.42999267578125,-0.002996882412777513
294,2020-04-21,4,0.07254471544715448,-0.19778836644790077,VTI,138.10000610351562,138.97999572753906,135.8699951171875,136.4499969482422,133.87167358398438,6367500,81,55.0,,0.55,44.55,-4.07000732421875,-0.02845164094646091
295,2020-04-22,12,0.08555284552845528,0.17931189061974662,VTI,139.25999450683594,140.3000030517578,138.36000061035156,139.52999877929688,136.8934783935547,6340900,70,55.0,,0.55,38.5,1.32000732421875,0.00949782245501396
296,2020-04-23,5,0.07417073170731707,-0.1330419082010833,VTI,140.22000122070312,141.97999572753906,139.44000244140625,139.5500030517578,136.91310119628906,6198300,72,55.0,,0.55,39.6,1.67999267578125,0.011974288234060104
297,2020-04-24,5,0.07417073170731707,0.0,VTI,140.5,141.97000122070312,139.25999450683594,141.6300048828125,138.9538116455078,4403600,56,55.0,,0.55,30.800000000000004,-0.0099945068359375,-7.039376769046868e-05
298,2020-04-27,14,0.08880487804878048,0.31238736032680525,VTI,142.64999389648438,144.66000366210938,141.0,144.13999938964844,141.4163818359375,4968200,66,55.0,,0.55,36.3,2.69000244140625,0.0189476820333645
299,2020-04-28,44,0.13758536585365855,0.5492996429552324,VTI,146.1699981689453,146.47999572753906,143.3699951171875,143.69000244140625,140.9748992919922,3594500,70,55.0,,0.55,38.5,1.8199920654296875,0.012581169772957645
300,2020-04-29,5,0.07417073170731707,-0.4609111859599363,VTI,146.80999755859375,148.5399932861328,146.02999877929688,147.75999450683594,144.96798706054688,4990900,81,55.0,,0.55,44.55,2.05999755859375,0.014063337101848816
301,2020-04-30,3,0.07091869918699187,-0.04384522635098098,VTI,146.77999877929688,147.0500030517578,145.1199951171875,145.83999633789062,143.0842742919922,4228800,61,55.0,,0.55,33.550000000000004,-1.489990234375,-0.010030902798715102
302,2020-05-01,2,0.06929268292682927,-0.022927891780350707,VTI,143.1199951171875,143.60000610351562,139.8000030517578,141.80999755859375,139.13040161132812,4232500,85,41.0,False,0.41,34.85,-3.4499969482421875,-0.023461386444363908
303,2020-05-05,6,0.07579674796747968,0.0938636630294496,VTI,144.0800018310547,145.33999633789062,143.4600067138672,143.6699981689453,140.95526123046875,3665900,91,41.0,,0.41,37.31,1.739990234375,0.012116923122696077
304,2020-05-06,1,0.06766666666666667,-0.10726161106939824,VTI,144.61000061035156,144.8699951171875,142.6999969482422,142.8800048828125,140.18017578125,3927300,80,41.0,,0.41,32.8,-0.470001220703125,-0.003233805095264053
305,2020-05-07,2,0.06929268292682927,0.024029796948215942,VTI,144.6999969482422,145.75999450683594,144.39999389648438,144.75,142.0148468017578,3796300,73,41.0,,0.41,29.93,0.8899993896484375,0.006143434939225978
306,2020-05-14,4,0.07254471544715448,0.022927891780350818,VTI,139.85000610351562,143.08999633789062,138.3699951171875,142.97000122070312,140.26849365234375,7561000,88,41.0,,0.41,36.08,-2.6699981689453125,-0.01831777078463115
307,2020-05-15,2,0.06929268292682927,-0.044827972654936654,VTI,141.77000427246094,143.86000061035156,141.19000244140625,143.8300018310547,141.11224365234375,3845600,70,41.0,,0.41,28.7,0.7700042724609375,0.005381258593666116
308,2020-05-18,2,0.06929268292682927,0.0,VTI,147.52999877929688,149.41000366210938,147.25,148.60000610351562,145.79212951660156,4557800,92,41.0,,0.41,37.72,5.5500030517578125,0.03857919524684372
309,2020-05-19,70,0.17986178861788618,1.5956822715006451,VTI,148.36000061035156,149.3000030517578,147.02000427246094,147.02000427246094,144.24195861816406,3180900,64,41.0,,0.41,26.24,-0.1100006103515625,-0.0007362332350939749
310,2020-05-20,4,0.07254471544715448,-0.5966641052298512,VTI,149.1699981689453,150.19000244140625,148.91000366210938,149.74000549316406,146.91055297851562,3894000,76,41.0,,0.41,31.16,0.8899993896484375,0.005961147832930003
311,2020-05-22,2,0.06929268292682927,-0.044827972654936654,VTI,148.75999450683594,149.27999877929688,147.97000122070312,149.25999450683594,146.4396209716797,3003000,59,41.0,,0.41,24.19,-0.910003662109375,-0.006059016228223246
312,2020-05-26,1,0.06766666666666667,-0.045855783560701524,VTI,152.83999633789062,152.88999938964844,151.11000061035156,151.33999633789062,148.48031616210938,4197500,84,41.0,,0.41,34.44,3.6100006103515625,0.024182748123469544
313,2020-05-28,2,0.06929268292682927,0.024029796948215942,VTI,154.41000366210938,155.19000244140625,152.72999572753906,153.1999969482422,150.30517578125,4601500,83,41.0,,0.41,34.03,2.3000030517578125,0.015043515343970526
314,2020-06-01,1,0.06766666666666667,-0.023465915757362565,VTI,153.6199951171875,155.08999633789062,153.27000427246094,154.75,151.82591247558594,3478900,54,46.0,False,0.46,24.84,-0.100006103515625,-0.0006444107348563266
315,2020-06-03,3,0.07091869918699187,0.04805959389643144,VTI,157.1999969482422,158.8000030517578,157.00999450683594,158.35000610351562,155.35787963867188,9496400,69,46.0,,0.46,31.74,3.7100067138671875,0.02392163776820455
316,2020-06-05,20,0.0985609756097561,0.3897741602659637,VTI,161.39999389648438,163.0800018310547,161.0,161.89999389648438,158.84078979492188,4373400,79,46.0,,0.46,36.34,4.279998779296875,0.02695213285293141
317,2020-06-08,10,0.08230081300813008,0.1604952424624555,VTI,162.89999389648438,164.1999969482422,162.32000732421875,164.10000610351562,160.9992218017578,5851300,65,46.0,,0.46,29.9,1.1199951171875,0.006867764928944364
318,2020-06-09,2,0.06929268292682927,-0.15805591227896865,VTI,162.64999389648438,163.47999572753906,161.8800048828125,162.60000610351562,159.527587890625,3200400,72,46.0,,0.46,33.120000000000005,-0.720001220703125,-0.004384903983464028
319,2020-06-10,9,0.08067479674796749,0.16426141030153696,VTI,162.80999755859375,163.25,161.00999450683594,161.38999938964844,158.34042358398438,4292900,69,46.0,,0.46,31.74,-0.2299957275390625,-0.0014068738289080285
320,2020-06-11,48,0.14408943089430895,0.7860526050589538,VTI,156.91000366210938,157.6999969482422,151.6300048828125,151.8699951171875,149.00030517578125,12504600,100,46.0,,0.46,46.0,-5.5500030517578125,-0.033996955906632875
321,2020-06-12,3,0.07091869918699187,-0.5078147040568752,VTI,156.49000549316406,156.49000549316406,150.8300018310547,153.97000122070312,151.06063842773438,6882100,77,46.0,,0.46,35.42,-1.209991455078125,-0.007672742412767719
322,2020-06-15,12,0.08555284552845528,0.20635102602315714,VTI,150.55999755859375,156.16000366210938,149.85000610351562,155.6199951171875,152.679443359375,4859200,76,46.0,,0.46,34.96,-0.3300018310546875,-0.002108772569946016
323,2020-06-16,10,0.08230081300813008,-0.03801197377173804,VTI,160.1199951171875,160.1199951171875,155.91000366210938,158.61000061035156,155.61297607421875,4581200,71,46.0,,0.46,32.660000000000004,3.959991455078125,0.025358551243675365
324,2020-06-17,2,0.06929268292682927,-0.15805591227896865,VTI,159.13999938964844,159.2100067138672,157.41000366210938,157.83999633789062,154.85751342773438,3702200,69,46.0,,0.46,31.74,-0.9099884033203125,-0.005683165320198191
325,2020-06-18,121,0.26278861788617885,2.7924439751261287,VTI,156.94000244140625,158.3000030517578,156.42999267578125,157.97000122070312,154.98504638671875,2797800,58,46.0,,0.46,26.68,-0.910003662109375,-0.005715744135007972
326,2020-06-19,6,0.07579674796747968,-0.7115676143922285,VTI,159.86000061035156,159.8800048828125,156.2899932861328,157.0800018310547,154.1118621826172,3824900,59,46.0,,0.46,27.14,1.5800018310546875,0.009981060016392318
327,2020-06-22,23,0.1034390243902439,0.5286555328607472,VTI,156.9499969482422,158.3000030517578,156.0500030517578,158.1699981689453,155.1812744140625,2561300,54,46.0,,0.46,24.84,-1.5800018310546875,-0.009882422959723969
328,2020-06-23,2,0.06929268292682927,-0.33011082291912275,VTI,159.6300048828125,159.97999572753906,158.5500030517578,158.7899932861328,155.78955078125,2555100,60,46.0,,0.46,27.6,1.67999267578125,0.010612714108615418
329,2020-06-24,12,0.08555284552845528,0.2346591575736241,VTI,157.6300048828125,157.91000366210938,153.41000366210938,154.47999572753906,151.5609893798828,3729100,58,46.0,,0.46,26.68,-2.0699920654296875,-0.012939068137963194
330,2020-06-25,8,0.07904878048780488,-0.07602394754347619,VTI,153.42999267578125,155.77000427246094,152.41000366210938,155.63999938964844,153.39414978027344,4029200,60,46.0,,0.46,27.6,-2.1399993896484375,-0.013552019124941195
331,2020-06-26,3,0.07091869918699187,-0.10284891494394732,VTI,154.97999572753906,155.1699981689453,151.72999572753906,152.02000427246094,149.82640075683594,3508500,70,46.0,,0.46,32.2,-0.600006103515625,-0.0038518719076757746
332,2020-07-01,1,0.06766666666666667,-0.045855783560701524,VTI,156.89999389648438,158.0399932861328,156.61000061035156,157.44000244140625,155.16818237304688,3640900,70,38.0,False,0.38,26.6,2.8699951171875,0.018495812019426072
333,2020-07-02,2,0.06929268292682927,0.024029796948215942,VTI,159.3000030517578,160.07000732421875,157.86000061035156,158.07000732421875,155.78909301757812,3181600,86,38.0,,0.38,32.68,2.0300140380859375,0.012844938777051063
334,2020-07-06,7,0.07742276422764227,0.14417878168929454,VTI,160.5,161.02999877929688,159.86000061035156,160.55999755859375,158.2431640625,3307600,80,38.0,,0.38,30.4,0.959991455078125,0.005997322491112733
335,2020-07-07,2,0.06929268292682927,-0.10500892575868936,VTI,159.7899932861328,160.8800048828125,158.72999572753906,158.92999267578125,156.6366729736328,2357400,75,38.0,,0.38,28.5,-0.149993896484375,-0.0009314655506514891
336,2020-07-08,1,0.06766666666666667,-0.023465915757362565,VTI,159.30999755859375,160.27999877929688,158.3699951171875,160.22999572753906,157.91790771484375,2434900,78,38.0,,0.38,29.64,-0.600006103515625,-0.00372952564212492
337,2020-07-09,1,0.06766666666666667,0.0,VTI,160.55999755859375,160.6999969482422,157.27999877929688,159.24000549316406,156.9422149658203,2465200,76,38.0,,0.38,28.88,0.4199981689453125,0.0026204028708762817
338,2020-07-10,3,0.07091869918699187,0.04805959389643144,VTI,159.1699981689453,161.00999450683594,158.42999267578125,160.9499969482422,158.6275177001953,2391800,86,38.0,,0.38,32.68,0.30999755859375,0.0019290452052316276
339,2020-07-13,9,0.08067479674796749,0.1375673506821049,VTI,162.0800018310547,163.5500030517578,158.8800048828125,159.2100067138672,156.9126434326172,4694700,70,38.0,,0.38,26.6,2.540008544921875,0.015775471284883658
340,2020-07-14,3,0.07091869918699187,-0.12093117000906994,VTI,158.5,161.4199981689453,157.74000549316406,161.3000030517578,158.9724884033203,3221300,91,38.0,,0.38,34.58,-2.1300048828125,-0.013023569813926716
341,2020-07-15,2,0.06929268292682927,-0.022927891780350707,VTI,163.3300018310547,163.63999938964844,161.6699981689453,163.3000030517578,160.94363403320312,3747800,91,38.0,,0.38,34.58,2.220001220703125,0.013752950352406978
342,2020-07-16,38,0.12782926829268293,0.8447729672650475,VTI,162.16000366210938,162.8000030517578,161.67999267578125,162.57000732421875,160.2241668701172,2190700,80,38.0,,0.38,30.4,-0.839996337890625,-0.005133196901880188
343,2020-07-17,3,0.07091869918699187,-0.4452076575717102,VTI,163.08999633789062,163.50999450683594,162.07000732421875,163.19000244140625,160.835205078125,2141100,86,38.0,,0.38,32.68,0.709991455078125,0.004361126792193026
344,2020-07-21,11,0.08392682926829269,0.18342313424280654,VTI,165.63999938964844,165.89999389648438,164.3699951171875,164.91000366210938,162.53038024902344,2345600,85,38.0,,0.38,32.3,2.3899993896484375,0.014616839764791889
345,2020-07-22,9,0.08067479674796749,-0.038748425845199996,VTI,164.58999633789062,165.94000244140625,164.58999633789062,165.77000427246094,163.37799072265625,2723200,89,38.0,,0.38,33.82,0.040008544921875,0.00024116061720191873
346,2020-07-24,2,0.06929268292682927,-0.14108636501058147,VTI,162.8300018310547,163.39999389648438,161.89999389648438,162.69000244140625,160.34242248535156,2360800,76,38.0,,0.38,28.88,-2.540008544921875,-0.015306788643797642
347,2020-07-28,6,0.07579674796747968,-0.021001785151737784,VTI,163.6199951171875,164.22999572753906,162.77999877929688,162.88999938964844,160.53955078125,1904900,67,38.0,,0.38,25.46,0.8300018310546875,0.00507957075922838
348,2020-07-30,32,0.11807317073170732,0.557760377560871,VTI,163.44000244140625,164.8699951171875,162.41000366210938,164.67999267578125,162.3037109375,2473300,93,38.0,,0.38,35.34,0.6399993896484375,0.003896970141253675
349,2020-07-31,2,0.06929268292682927,-0.4131377814501136,VTI,165.5399932861328,165.6199951171875,162.9600067138672,165.52000427246094,163.131591796875,3159700,100,38.0,,0.38,38.0,0.75,0.004549038771226366
350,2020-08-05,2,0.06929268292682927,-0.9008065360846339,VTI,168.47999572753906,168.9199981689453,168.3000030517578,168.83999633789062,166.4036865234375,2683000,100,34.0,,0.34,34.0,3.3000030517578125,0.019925148828937145
351,2020-08-06,5,0.07417073170731707,0.07039774727208714,VTI,168.6199951171875,169.77999877929688,168.27999877929688,169.66000366210938,167.2118682861328,2150900,82,34.0,,0.34,27.880000000000003,0.8600006103515625,0.0050911710849737
352,2020-08-07,6,0.07579674796747968,0.0219226131754906,VTI,169.22000122070312,169.9499969482422,168.60000610351562,169.8000030517578,167.34983825683594,2194200,82,34.0,,0.34,27.880000000000003,0.1699981689453125,0.0010012850168898968
353,2020-08-10,1,0.06766666666666667,-0.023465915757362565,VTI,170.02999877929688,170.38999938964844,169.0500030517578,170.27000427246094,167.81304931640625,2496700,77,34.0,,0.34,26.180000000000003,0.44000244140625,0.002589011175682776
354,2020-08-12,1,0.06766666666666667,0.0,VTI,170.3699951171875,171.52000427246094,170.33999633789062,171.16000366210938,168.69021606445312,3364900,87,34.0,,0.34,29.58,1.1300048828125,0.0066318732722594476
355,2020-08-13,4,0.07254471544715448,0.07208939084464738,VTI,170.7899932861328,171.75,170.47999572753906,171.02999877929688,168.5620880126953,2247200,90,34.0,,0.34,30.6,0.2299957275390625,0.0013409265497319467
356,2020-08-14,1,0.06766666666666667,-0.06724195898240504,VTI,170.72000122070312,171.3000030517578,170.3800048828125,170.97999572753906,168.5128173828125,2213900,89,34.0,,0.34,30.26,-0.4499969482421875,-0.0026200695676400487
357,2020-08-18,30,0.11482113821138211,0.6968641114982577,VTI,172.0,172.27000427246094,170.97999572753906,171.97000122070312,169.488525390625,3551400,76,34.0,,0.34,25.840000000000003,0.970001220703125,0.005662587293767007
358,2020-08-19,28,0.11156910569105691,-0.02832259434964246,VTI,172.1699981689453,172.5,170.99000549316406,171.3000030517578,168.8282012939453,2291000,72,34.0,,0.34,24.48,0.2299957275390625,0.0013350886505771875
359,2020-08-21,1,0.06766666666666667,-0.3934999635648182,VTI,171.5399932861328,172.3000030517578,171.41000366210938,172.22000122070312,169.7349090576172,2284500,76,34.0,,0.34,25.840000000000003,-0.1999969482421875,-0.0011594025985054435
360,2020-08-25,2,0.06929268292682927,-0.1743679163034002,VTI,174.22000122070312,174.47000122070312,173.4199981689453,174.4499969482422,171.9327392578125,5162700,67,34.0,,0.34,22.78,2.1699981689453125,0.012594301395882468
361,2020-08-26,7,0.07742276422764227,0.11732957878681205,VTI,174.72999572753906,176.17999267578125,174.47999572753906,176.02999877929688,173.4899444580078,2441100,73,34.0,,0.34,24.82,1.709991455078125,0.009801062893987078
362,2020-08-27,6,0.07579674796747968,-0.021001785151737784,VTI,176.52000427246094,177.2899932861328,175.52999877929688,176.4499969482422,173.9038543701172,3435300,84,34.0,,0.34,28.56,1.1100006103515625,0.006300378343154334
363,2020-08-28,9,0.08067479674796749,0.06435696664163904,VTI,177.17999267578125,177.7100067138672,176.5399932861328,177.67999267578125,175.11611938476562,4163100,81,34.0,,0.34,27.540000000000003,0.420013427734375,0.0023690757721248623
364,2020-08-31,6,0.07579674796747968,0.0938636630294496,VTI,177.66000366210938,178.13999938964844,176.9499969482422,177.27999877929688,174.72189331054688,3189600,79,34.0,,0.34,26.860000000000003,0.42999267578125,0.002419631194283678
365,2020-09-01,2,0.06929268292682927,-0.08580928885551853,VTI,177.69000244140625,178.99000549316406,177.1699981689453,178.85000610351562,176.26927185058594,2877700,66,37.0,False,0.37,24.42,0.850006103515625,0.004771562290490472
366,2020-09-02,21,0.1001869918699187,0.44585239938988597,VTI,180.0,181.6699981689453,179.00999450683594,181.2400054931641,178.624755859375,4021900,60,37.0,,0.37,22.2,2.67999267578125,0.014972862134939646
367,2020-09-03,5,0.07417073170731707,-0.25967702669804427,VTI,180.0,180.4900054931641,173.50999450683594,174.94000244140625,172.41566467285156,5341400,100,37.0,,0.37,37.0,-1.1799926757812216,-0.006495253413741353
368,2020-09-04,17,0.09368292682926829,0.26307135810588633,VTI,175.33999633789062,176.13999938964844,169.1999969482422,173.4499969482422,170.94715881347656,4379900,100,37.0,,0.37,37.0,-4.350006103515653,-0.024101091313227352
369,2020-09-08,3,0.07091869918699187,-0.10284891494394732,VTI,170.3000030517578,171.0399932861328,168.36000061035156,168.5800018310547,166.14743041992188,3976000,76,37.0,,0.37,28.12,-5.100006103515625,-0.028954275696536302
370,2020-09-09,11,0.08392682926829269,0.18342313424280654,VTI,170.8300018310547,173.13999938964844,170.3300018310547,171.8800048828125,169.3998260498047,4290400,71,37.0,,0.37,26.27,2.100006103515625,0.012277865914099628
371,2020-09-10,11,0.08392682926829269,0.0,VTI,173.05999755859375,173.49000549316406,168.60000610351562,169.05999755859375,166.62051391601562,3507600,75,37.0,,0.37,27.75,0.350006103515625,0.002021520762096829
372,2020-09-11,2,0.06929268292682927,-0.1743679163034002,VTI,170.24000549316406,170.55999755859375,167.5,169.1199951171875,166.6796417236328,3407700,67,37.0,,0.37,24.79,-2.9300079345703125,-0.01688862667472657
373,2020-09-15,8,0.07904878048780488,0.1407954945441745,VTI,173.1999969482422,173.63999938964844,172.11000061035156,172.74000549316406,170.24742126464844,2129700,56,37.0,,0.37,20.72,3.0800018310546875,0.018058172344875834
374,2020-09-16,1,0.06766666666666667,-0.14398848092152627,VTI,173.4600067138672,174.3800048828125,172.07000732421875,172.1699981689453,169.6856231689453,2826900,51,37.0,,0.37,18.87,0.7400054931640625,0.004261722504982801
375,2020-09-17,1,0.06766666666666667,0.0,VTI,169.55999755859375,171.5399932861328,169.22000122070312,170.75,168.28611755371094,2780400,62,37.0,,0.37,22.94,-2.8400115966796875,-0.01628633740771046
376,2020-09-21,9,0.08067479674796749,0.25242963523917705,VTI,166.47000122070312,167.05999755859375,164.27000427246094,167.0500030517578,164.63951110839844,4175300,74,37.0,,0.37,27.38,-4.4799957275390625,-0.026116333816489812
377,2020-09-22,7,0.07742276422764227,-0.04031039000302339,VTI,167.75999450683594,168.92999267578125,166.3699951171875,168.7100067138672,166.2755584716797,2090900,79,37.0,,0.37,29.23,1.8699951171875,0.011193554079465429
