,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,AMZN_unscaled,AMZN_monthly,isPartial,scale,AMZN,Stock_Price_Change,Stock_Price_Change_Percent
310,2017-09-28,22,0.007877828054298642,-0.8729289832858915,AMZN,951.8599853515624,959.7000122070312,950.0999755859376,956.4000244140624,956.4000244140624,2522600,94,19.0,,0.19,17.86,4.4000244140625,0.004605908583991347
311,2017-09-29,5,0.004800904977375566,-0.3905801263641584,AMZN,960.1099853515624,964.8300170898438,958.3800048828124,961.3499755859376,961.3499755859376,2543800,70,19.0,,0.19,13.3,5.1300048828125,0.005345425463749942
312,2017-10-02,2,0.004257918552036199,-0.9001167604288292,AMZN,964.0,967.3099975585938,952.1199951171876,959.1900024414062,959.1900024414062,2442900,12,37.0,,0.37,4.44,2.47998046875,0.0025703807145533997
313,2017-10-03,16,0.006791855203619909,0.5951115834218916,AMZN,958.0,963.6900024414062,950.3699951171876,957.0999755859376,957.0999755859376,2666600,12,37.0,,0.37,4.44,-3.6199951171875,-0.0037423319580320857
314,2017-10-04,6,0.004981900452488688,-0.2664890073284476,AMZN,954.2100219726562,967.7899780273438,954.0499877929688,965.4500122070312,965.4500122070312,2527400,13,37.0,,0.37,4.81,4.0999755859375,0.0042544548304441765
315,2017-10-05,4,0.004619909502262444,-0.07266121707538598,AMZN,970.0,981.510009765625,969.6400146484376,980.8499755859376,980.8499755859376,3229200,14,37.0,,0.37,5.18,13.72003173828125,0.014176662343876378
316,2017-10-06,2,0.004257918552036199,-0.07835455435847205,AMZN,975.6400146484376,995.75,975.6400146484376,989.5800170898438,989.5800170898438,3782100,14,37.0,,0.37,5.18,14.239990234375,0.014508247590643952
317,2017-10-09,5,0.004800904977375566,-0.131040131040131,AMZN,993.239990234375,998.5,987.5,990.989990234375,990.989990234375,2938600,14,37.0,,0.37,5.18,2.75,0.002761737383881524
318,2017-10-10,11,0.005886877828054298,0.22620169651272382,AMZN,996.6699829101562,997.9500122070312,980.0999755859376,987.2000122070312,987.2000122070312,3084900,14,37.0,,0.37,5.18,-0.54998779296875,-0.0005508140139897089
319,2017-10-11,7,0.00516289592760181,-0.12298232129131426,AMZN,991.27001953125,995.5,986.7000122070312,995.0,995.0,2337100,14,37.0,,0.37,5.18,-2.45001220703125,-0.00245504501935212
320,2017-10-12,5,0.004800904977375566,-0.07011393514460995,AMZN,996.8099975585938,1008.4400024414062,992.4000244140624,1000.9299926757812,1000.9299926757812,4067300,18,37.0,,0.37,6.66,12.94000244140625,0.01299849567193001
321,2017-10-13,18,0.007153846153846154,0.4901036757775683,AMZN,1007.0,1007.77001953125,1001.030029296875,1002.9400024414062,1002.9400024414062,2431500,16,37.0,,0.37,5.92,-0.66998291015625,-0.0006643755786504002
322,2017-10-16,1,0.004076923076923077,-0.4703115814226926,AMZN,1008.4400024414062,1009.5700073242188,1001.0399780273438,1006.3400268554688,1006.3400268554688,2008900,15,37.0,,0.37,5.55,1.79998779296875,0.0017861096858249326
323,2017-10-17,4,0.004619909502262444,0.1331853496115427,AMZN,1005.5900268554688,1011.469970703125,1004.3800048828124,1009.1300048828124,1009.1300048828124,2319700,15,37.0,,0.37,5.55,1.89996337890625,0.0018819530742022472
324,2017-10-18,1,0.004076923076923077,-0.11753183153770819,AMZN,1009.27001953125,1022.3099975585938,996.5499877929688,997.0,997.0,2499700,15,37.0,,0.37,5.55,10.84002685546875,0.010717102009398571
325,2017-10-19,28,0.008963800904977375,1.1986681465038846,AMZN,990.0,991.0499877929688,980.239990234375,986.6099853515624,986.6099853515624,3108200,16,37.0,,0.37,5.92,-31.260009765625,-0.030577818704970006
326,2017-10-20,126,0.02670135746606335,1.9787985865724385,AMZN,993.530029296875,994.6199951171876,982.0,982.9099731445312,982.9099731445312,2365100,13,37.0,,0.37,4.81,3.5700073242188637,0.0036022474831658435
327,2017-10-23,8,0.0053438914027149325,0.2038735983690112,AMZN,986.72998046875,986.780029296875,962.5,966.2999877929688,966.2999877929688,3494100,16,37.0,,0.37,5.92,-7.839965820312614,-0.007882373025678957
328,2017-10-24,2,0.004257918552036199,-0.20321761219305678,AMZN,969.0,979.8499755859376,965.0,975.9000244140624,975.9000244140624,2723900,16,37.0,,0.37,5.92,-6.930053710937386,-0.007022896192858008
329,2017-10-25,8,0.0053438914027149325,0.25504782146652505,AMZN,978.0,984.4400024414062,966.239990234375,972.9099731445312,972.9099731445312,3033100,17,37.0,,0.37,6.29,4.590026855468636,0.0046844179923808404
330,2017-10-26,11,0.005886877828054298,0.10160880609652811,AMZN,980.3300170898438,982.9000244140624,968.5499877929688,972.4299926757812,972.4299926757812,5618700,57,37.0,,0.37,21.09,-1.5399780273438637,-0.0015643188244328643
331,2017-10-27,14,0.006429864253393665,0.09223674096848589,AMZN,1058.1400146484375,1105.5799560546875,1050.550048828125,1100.949951171875,1100.949951171875,16565000,100,37.0,,0.37,37.0,122.67993164062511,0.1248142523078668
332,2017-10-30,2,0.004257918552036199,0.04439511653718098,AMZN,1095.010009765625,1122.7900390625,1093.56005859375,1110.8499755859375,1110.8499755859375,6613100,33,37.0,,0.37,12.21,17.2100830078125,0.01556656568668946
333,2017-10-31,1,0.004076923076923077,-0.04250797024442088,AMZN,1109.0,1110.5400390625,1101.1199951171875,1105.280029296875,1105.280029296875,3477000,26,37.0,,0.37,9.62,-12.25,-0.010910321229985587
334,2017-11-01,1,0.004076923076923077,0.0,AMZN,1105.4000244140625,1108.969970703125,1096.739990234375,1103.6800537109375,1103.6800537109375,3755500,67,33.0,False,0.33,22.11,-1.570068359375,-0.0014137881608486946
335,2017-11-02,35,0.01023076923076923,1.509433962264151,AMZN,1097.81005859375,1101.93994140625,1086.8699951171875,1094.219970703125,1094.219970703125,3684900,58,33.0,,0.33,19.14,-7.030029296875,-0.006339242254159272
336,2017-11-03,66,0.01584162895927602,0.5484298982750997,AMZN,1091.1500244140625,1112.6800537109375,1088.52001953125,1111.5999755859375,1111.5999755859375,3751500,63,33.0,,0.33,20.790000000000003,10.7401123046875,0.009746549608666832
337,2017-11-06,11,0.005886877828054298,-0.0298284862043251,AMZN,1109.1500244140625,1125.4100341796875,1108.77001953125,1120.6600341796875,1120.6600341796875,3381100,49,33.0,,0.33,16.17,12.72998046875,0.011440827420509336
338,2017-11-07,2,0.004257918552036199,-0.2767102229054573,AMZN,1124.739990234375,1130.5999755859375,1117.5,1123.1700439453125,1123.1700439453125,2689000,57,33.0,,0.33,18.81,5.18994140625,0.004611600437731012
339,2017-11-08,1,0.004076923076923077,-0.04250797024442088,AMZN,1122.8199462890625,1135.5400390625,1119.1099853515625,1132.8800048828125,1132.8800048828125,2581500,63,33.0,,0.33,20.790000000000003,4.9400634765625,0.004369417639516815
340,2017-11-09,2,0.004257918552036199,0.04439511653718098,AMZN,1125.9599609375,1129.6199951171875,1115.77001953125,1129.1300048828125,1129.1300048828125,3732700,58,33.0,,0.33,19.14,-5.9200439453125,-0.005213417177433954
341,2017-11-10,87,0.019642533936651583,3.61317747077577,AMZN,1126.0999755859375,1131.75,1124.06005859375,1125.3499755859375,1125.3499755859375,2179900,50,33.0,,0.33,16.5,2.1300048828125,0.0018855941750495209
342,2017-11-13,29,0.009144796380090497,0.835603996366939,AMZN,1123.0,1139.9000244140625,1122.3399658203125,1129.1700439453125,1129.1700439453125,2918400,58,33.0,,0.33,19.14,8.1500244140625,0.00720125859426779
343,2017-11-14,1,0.004076923076923077,-0.5541810984661059,AMZN,1130.1099853515625,1138.0,1123.8900146484375,1136.8399658203125,1136.8399658203125,3138400,49,33.0,,0.33,16.17,-1.9000244140625,-0.001666834260345862
344,2017-11-15,1,0.004076923076923077,0.0,AMZN,1127.010009765625,1131.75,1121.6300048828125,1126.68994140625,1126.68994140625,3928700,60,33.0,,0.33,19.8,-6.25,-0.005492091388400677
345,2017-11-16,14,0.006429864253393665,0.5771365149833518,AMZN,1130.1600341796875,1138.1600341796875,1130.050048828125,1137.2900390625,1137.2900390625,2213300,51,33.0,,0.33,16.830000000000002,6.4100341796875,0.005663825208471307
346,2017-11-17,1,0.004076923076923077,-0.36593947923997183,AMZN,1138.280029296875,1138.800048828125,1125.81005859375,1129.8800048828125,1129.8800048828125,2413400,49,33.0,,0.33,16.17,0.6400146484375,0.0005623239520080592
347,2017-11-20,2,0.004257918552036199,0.0,AMZN,1129.77001953125,1133.4200439453125,1122.550048828125,1126.31005859375,1126.31005859375,2163900,45,33.0,,0.33,14.85,-5.3800048828125,-0.004724275247747656
348,2017-11-21,24,0.008239819004524886,0.935175345377258,AMZN,1132.8599853515625,1140.0,1128.199951171875,1139.489990234375,1139.489990234375,2479400,56,33.0,,0.33,18.48,6.5799560546875,0.005805399410251599
349,2017-11-22,128,0.027063348416289594,2.28445908841296,AMZN,1141.0,1160.27001953125,1141.0,1156.1600341796875,1156.1600341796875,3555300,53,33.0,,0.33,17.490000000000002,20.27001953125,0.017780718887061342
350,2017-11-24,1,0.004076923076923077,-0.2854877081681205,AMZN,1160.699951171875,1186.8399658203125,1160.699951171875,1186.0,1186.0,3528000,71,33.0,,0.33,23.43,26.5699462890625,0.022899795600852313
351,2017-11-27,2,0.004257918552036199,0.0,AMZN,1202.6600341796875,1213.4100341796875,1191.1500244140625,1195.8299560546875,1195.8299560546875,6744000,89,33.0,,0.33,29.37,26.570068359375,0.022387237643291202
352,2017-11-28,47,0.012402714932126697,1.9128586609989373,AMZN,1204.8800048828125,1205.3399658203125,1188.52001953125,1193.5999755859375,1193.5999755859375,4559400,95,33.0,,0.33,31.35,-8.070068359375,-0.006650734815153103
353,2017-11-29,2,0.004257918552036199,-0.6566946369937978,AMZN,1194.800048828125,1194.800048828125,1145.18994140625,1161.27001953125,1161.27001953125,9257500,100,33.0,,0.33,33.0,-10.5399169921875,-0.008744352042632575
354,2017-11-30,1,0.004076923076923077,-0.04250797024442088,AMZN,1167.0999755859375,1178.5699462890625,1160.0,1176.75,1176.75,4509200,82,33.0,,0.33,27.06,-16.2301025390625,-0.013583948674074087
355,2017-12-01,3,0.004438914027149321,0.08879023307436174,AMZN,1172.050048828125,1179.6500244140625,1152.0,1162.3499755859375,1162.3499755859375,4107100,100,23.0,False,0.23,23.0,1.080078125,0.0009164310768323691
356,2017-12-04,221,0.04389592760180996,8.88888888888889,AMZN,1173.8499755859375,1175.199951171875,1128.0,1133.949951171875,1133.949951171875,5931900,97,23.0,,0.23,22.31,-4.4500732421875,-0.003772367354799022
357,2017-12-05,2,0.004257918552036199,-0.9029996907535306,AMZN,1128.260009765625,1159.27001953125,1124.739990234375,1141.5699462890625,1141.5699462890625,4079800,97,23.0,,0.23,22.31,-15.929931640625,-0.013555081945621383
358,2017-12-06,3,0.004438914027149321,0.04250797024442088,AMZN,1137.989990234375,1155.8900146484375,1136.0799560546875,1152.3499755859375,1152.3499755859375,2853300,82,23.0,,0.23,18.86,-3.3800048828125,-0.002915632101121002
359,2017-12-07,14,0.006429864253393665,0.4485219164118246,AMZN,1156.5899658203125,1163.18994140625,1151.0,1159.7900390625,1159.7900390625,2511600,86,23.0,,0.23,19.78,7.2999267578125,0.006315416402340679
360,2017-12-08,-8,0.0024479638009049774,-0.6192821956368755,AMZN,1170.4000244140625,1172.7900390625,1157.0999755859375,1162.0,1162.0,3050100,73,23.0,,0.23,16.79,9.60009765625,0.008253250234131038
361,2017-12-12,2,0.004257918552036199,-0.459506031016657,AMZN,1166.510009765625,1173.5999755859375,1161.6099853515625,1165.0799560546875,1165.0799560546875,2235900,64,23.0,,0.23,14.72,0.8099365234375,0.0006906065846918885
362,2017-12-13,43,0.011678733031674209,1.7428267800212542,AMZN,1170.0,1170.8699951171875,1160.27001953125,1164.1300048828125,1164.1300048828125,2616800,64,23.0,,0.23,14.72,-2.72998046875,-0.0023261592753416327
363,2017-12-14,60,0.014755656108597286,0.26346377373111207,AMZN,1163.7099609375,1177.9300537109375,1162.449951171875,1174.260009765625,1174.260009765625,3214300,64,23.0,,0.23,14.72,7.06005859375,0.006029754475895821
364,2017-12-15,80,0.01837556561085973,0.2453235203925177,AMZN,1179.030029296875,1182.75,1169.3299560546875,1179.1400146484375,1179.1400146484375,4778600,64,23.0,,0.23,14.72,4.8199462890625,0.0040918781840040275
365,2017-12-18,18,0.007153846153846154,-0.41466123657904486,AMZN,1187.3699951171875,1194.780029296875,1180.9100341796875,1190.5799560546875,1190.5799560546875,2947600,75,23.0,,0.23,17.25,12.030029296875,0.010171235930564348
366,2017-12-19,4,0.004619909502262444,-0.3542061986084756,AMZN,1189.1500244140625,1192.969970703125,1179.1400146484375,1187.3800048828125,1187.3800048828125,2587800,67,23.0,,0.23,15.41,-1.81005859375,-0.001514972253775615
367,2017-12-20,12,0.0060678733031674205,0.3134182174338882,AMZN,1190.5,1191.0,1176.0,1177.6199951171875,1177.6199951171875,2371200,65,23.0,,0.23,14.95,-1.969970703125,-0.0016513162539740778
368,2017-12-21,144,0.02995927601809955,3.937360178970918,AMZN,1175.9000244140625,1179.1700439453125,1167.6400146484375,1174.760009765625,1174.760009765625,2123100,62,23.0,,0.23,14.26,-11.8299560546875,-0.009932792657168399
369,2017-12-22,15,0.006610859728506787,-0.7793384685092887,AMZN,1172.0799560546875,1174.6199951171875,1167.8299560546875,1168.3599853515625,1168.3599853515625,1585100,58,23.0,,0.23,13.34,-4.550048828125,-0.003858687601069999
370,2017-12-26,10,0.005705882352941176,0.10517090271691476,AMZN,1168.3599853515625,1178.3199462890625,1160.550048828125,1176.760009765625,1176.760009765625,2005200,59,23.0,,0.23,13.57,3.699951171875,0.003149913322823883
371,2017-12-27,34,0.010049773755656109,0.7613005551149883,AMZN,1179.9100341796875,1187.2900390625,1175.6099853515625,1182.260009765625,1182.260009765625,1867200,66,23.0,,0.23,15.18,8.9700927734375,0.007612612178625522
372,2017-12-28,1,0.004076923076923077,-0.5943268797838812,AMZN,1189.0,1190.0999755859375,1184.3800048828125,1186.0999755859375,1186.0999755859375,1841700,60,23.0,,0.23,13.8,2.8099365234375,0.002366680786487718
373,2017-12-29,32,0.009687782805429864,1.3762486126526081,AMZN,1182.3499755859375,1184.0,1167.5,1169.469970703125,1169.469970703125,2688400,72,23.0,,0.23,16.560000000000002,-6.0999755859375,-0.005125599286676885
374,2018-01-02,2,0.004257918552036199,-0.8578764537078991,AMZN,1172.0,1190.0,1170.510009765625,1189.010009765625,1189.010009765625,2694500,36,45.0,,0.45,16.2,6.0,0.0050675675675675436
375,2018-01-03,8,0.0053438914027149325,0.25504782146652505,AMZN,1188.300048828125,1205.489990234375,1188.300048828125,1204.199951171875,1204.199951171875,3108800,42,45.0,,0.45,18.9,15.489990234375,0.013016798516281458
376,2018-01-04,2,0.004257918552036199,-0.20321761219305678,AMZN,1205.0,1215.8699951171875,1204.6600341796875,1209.5899658203125,1209.5899658203125,3022100,41,45.0,,0.45,18.45,10.3800048828125,0.008610610595608748
377,2018-01-05,34,0.010049773755656109,1.3602550478214663,AMZN,1217.510009765625,1229.1400146484375,1210.0,1229.1400146484375,1229.1400146484375,3544700,42,45.0,,0.45,18.9,13.27001953125,0.010914011847106275
378,2018-01-08,15,0.006610859728506787,0.5526036131774708,AMZN,1236.0,1253.0799560546875,1232.030029296875,1246.8699951171875,1246.8699951171875,4279500,39,45.0,,0.45,17.55,23.93994140625,0.019476984819420506
379,2018-01-09,18,0.007153846153846154,0.08213552361396315,AMZN,1256.9000244140625,1259.3299560546875,1241.760009765625,1252.699951171875,1252.699951171875,3661300,52,45.0,,0.45,23.4,6.25,0.0049877104567837005
380,2018-01-10,11,0.005886877828054298,-0.17710309930423784,AMZN,1245.1500244140625,1254.3299560546875,1237.22998046875,1254.3299560546875,1254.3299560546875,2686000,48,45.0,,0.45,21.6,-5.0,-0.003970365332739534
381,2018-01-11,5,0.004800904977375566,-0.18447348193697144,AMZN,1259.739990234375,1276.77001953125,1256.4599609375,1276.6800537109375,1276.6800537109375,3125000,45,45.0,,0.45,20.25,22.4400634765625,0.017890080172480616
382,2018-01-12,1,0.004076923076923077,-0.15080113100848258,AMZN,1273.3900146484375,1305.760009765625,1273.3900146484375,1305.199951171875,1305.199951171875,5443700,61,45.0,,0.45,27.45,28.989990234375,0.022705726004608406
383,2018-01-16,17,0.006972850678733032,0.35056967572304987,AMZN,1323.0,1339.93994140625,1292.300048828125,1304.8599853515625,1304.8599853515625,7220700,51,45.0,,0.45,22.95,34.179931640625,0.026176273882640988
384,2018-01-17,43,0.011678733031674209,0.6748864373783259,AMZN,1312.239990234375,1314.0,1280.8800048828125,1295.0,1295.0,5253800,54,45.0,,0.45,24.3,-25.93994140625,-0.01935903289741958
385,2018-01-18,36,0.010411764705882353,-0.10848508330104611,AMZN,1293.949951171875,1304.5999755859375,1284.02001953125,1293.3199462890625,1293.3199462890625,4026900,56,45.0,,0.45,25.2,-9.4000244140625,-0.007153747651493569
386,2018-01-19,3,0.004438914027149321,-0.5736636245110821,AMZN,1312.0,1313.0,1292.989990234375,1294.5799560546875,1294.5799560546875,4578500,43,45.0,,0.45,19.35,8.4000244140625,0.006438774008323822
387,2018-01-22,4,0.004619909502262444,-0.59818968909878,AMZN,1297.1700439453125,1327.449951171875,1296.6600341796875,1327.31005859375,1327.31005859375,4140100,49,45.0,,0.45,22.05,14.449951171875,0.011005294114146968
388,2018-01-23,2,0.004257918552036199,-0.07835455435847205,AMZN,1338.0899658203125,1364.9000244140625,1337.3399658203125,1362.5400390625,1362.5400390625,5169300,71,45.0,,0.45,31.95,37.4500732421875,0.028212041598349114
389,2018-01-24,5,0.004800904977375566,0.1275239107332624,AMZN,1374.8199462890625,1388.1600341796875,1338.0,1357.510009765625,1357.510009765625,6807500,65,45.0,,0.45,29.25,23.260009765625,0.017041548354876923
390,2018-01-25,4,0.004619909502262444,-0.03770028275212067,AMZN,1368.0,1378.3399658203125,1357.6199951171875,1377.949951171875,1377.949951171875,4753000,62,45.0,,0.45,27.9,-9.820068359375,-0.007074161564648462
391,2018-01-26,12,0.0060678733031674205,0.3134182174338882,AMZN,1392.010009765625,1402.530029296875,1380.9100341796875,1402.050048828125,1402.050048828125,4857300,70,45.0,,0.45,31.5,24.1900634765625,0.017550142980992334
392,2018-01-29,2,0.004257918552036199,0.0,AMZN,1409.1800537109375,1431.3900146484375,1400.43994140625,1417.6800537109375,1417.6800537109375,5701900,67,45.0,,0.45,30.15,28.8599853515625,0.020577089080959565
393,2018-01-30,4,0.004619909502262444,0.08501594048884176,AMZN,1403.1700439453125,1439.25,1392.0,1437.8199462890625,1437.8199462890625,5871900,87,45.0,,0.45,39.15,7.8599853515625,0.00549115563971081
394,2018-01-31,3,0.004438914027149321,-0.039177277179236025,AMZN,1451.300048828125,1472.5799560546875,1450.0400390625,1450.8900146484375,1450.8900146484375,6424700,100,45.0,,0.45,45.0,33.3299560546875,0.02315786420336119
395,2018-02-01,16,0.006791855203619909,0.530071355759429,AMZN,1445.0,1459.8800048828125,1385.1400146484375,1390.0,1390.0,9113800,88,75.0,False,0.75,66.0,-12.699951171875,-0.008624286321199492
396,2018-02-02,18,0.007153846153846154,0.05329780146568952,AMZN,1477.3900146484375,1498.0,1414.0,1429.949951171875,1429.949951171875,11125700,100,75.0,,0.75,75.0,38.1199951171875,0.02611173177911108
397,2018-02-05,6,0.004981900452488688,0.1700318809776833,AMZN,1402.6199951171875,1458.97998046875,1320.719970703125,1390.0,1390.0,11495000,44,75.0,,0.75,33.0,-39.02001953125,-0.02604807712366486
398,2018-02-06,5,0.004800904977375566,-0.03633060853769299,AMZN,1361.4599609375,1443.989990234375,1351.7900390625,1442.8399658203125,1442.8399658203125,11066800,56,75.0,,0.75,42.0,-14.989990234375,-0.010274294668223605
399,2018-02-07,1,0.004076923076923077,-0.15080113100848258,AMZN,1449.0,1460.989990234375,1415.1500244140625,1416.780029296875,1416.780029296875,7162700,36,75.0,,0.75,27.0,17.0,0.011772934795234002
400,2018-02-08,11,0.005886877828054298,0.4439511653718091,AMZN,1429.6800537109375,1433.75,1349.93994140625,1350.5,1350.5,8578600,38,75.0,,0.75,28.5,-27.239990234375,-0.018644884918071924
401,2018-02-09,121,0.02579638009049774,3.3820138355111453,AMZN,1373.489990234375,1383.5,1265.9300537109375,1339.5999755859375,1339.5999755859375,14141500,52,75.0,,0.75,39.0,-50.25,-0.03504795117698345
402,2018-02-12,65,0.015660633484162897,4.573268921095009,AMZN,1364.6700439453125,1393.81005859375,1344.010009765625,1386.22998046875,1386.22998046875,6738900,34,75.0,,0.75,25.5,10.31005859375,0.0074521565549330315
403,2018-02-13,382,0.07303619909502262,3.6636810170470957,AMZN,1385.9300537109375,1419.719970703125,1383.530029296875,1414.510009765625,1414.510009765625,5917900,33,75.0,,0.75,24.75,25.909912109375,0.018589270431522253
404,2018-02-14,24,0.008239819004524886,-0.8871817111703116,AMZN,1406.25,1452.06005859375,1403.3599853515625,1451.050048828125,1451.050048828125,5959200,34,75.0,,0.75,25.5,32.340087890625,0.022779201925720916
405,2018-02-15,2,0.004257918552036199,-0.48325096101043374,AMZN,1466.8900146484375,1468.93994140625,1436.8399658203125,1461.760009765625,1461.760009765625,5652700,35,75.0,,0.75,26.25,16.8798828125,0.01162478281294188
406,2018-02-16,1,0.004076923076923077,-0.04250797024442088,AMZN,1457.3699951171875,1465.800048828125,1446.56005859375,1448.68994140625,1448.68994140625,4472600,30,75.0,,0.75,22.5,-3.139892578125,-0.0021375227738168467
407,2018-02-20,115,0.024710407239819005,1.8726985796948976,AMZN,1446.489990234375,1488.77001953125,1446.489990234375,1468.3499755859375,1468.3499755859375,6499200,31,75.0,,0.75,23.25,22.969970703125,0.015670603041314513
408,2018-02-21,1,0.004076923076923077,-0.8350119025819447,AMZN,1485.0,1503.489990234375,1478.9200439453125,1482.9200439453125,1482.9200439453125,6304400,34,75.0,,0.75,25.5,14.719970703125,0.009887336868698915
409,2018-02-22,7,0.00516289592760181,0.2663706992230854,AMZN,1495.3599853515625,1502.5400390625,1475.760009765625,1485.3399658203125,1485.3399658203125,4858100,30,75.0,,0.75,22.5,-0.949951171875,-0.0006318307258745826
410,2018-02-23,4,0.004619909502262444,-0.10517090271691498,AMZN,1495.3399658203125,1500.0,1486.5,1500.0,1500.0,4418100,30,75.0,,0.75,22.5,-2.5400390625,-0.0016904967564690399
411,2018-02-26,2,0.004257918552036199,-0.17528483786152504,AMZN,1509.199951171875,1522.8399658203125,1507.0,1521.949951171875,1521.949951171875,4955000,28,75.0,,0.75,21.0,22.8399658203125,0.015226643880208224
412,2018-02-27,1,0.004076923076923077,-0.04250797024442088,AMZN,1524.5,1526.780029296875,1507.2099609375,1511.97998046875,1511.97998046875,4808800,33,75.0,,0.75,24.75,3.9400634765625,0.0025873128923563637
413,2018-02-28,5,0.004800904977375566,0.1775804661487237,AMZN,1519.510009765625,1528.699951171875,1512.0,1512.449951171875,1512.449951171875,4515000,30,75.0,,0.75,22.5,1.919921875,0.0012574973723518124
414,2018-03-01,3,0.004438914027149321,-0.07540056550424135,AMZN,1513.5999755859375,1518.489990234375,1465.0,1493.449951171875,1493.449951171875,6835200,39,60.0,False,0.6,23.4,-10.2099609375,-0.006678852138166991
415,2018-03-02,4,0.004619909502262444,0.040774719673802196,AMZN,1469.0999755859375,1501.050048828125,1455.010009765625,1500.25,1500.25,6587600,37,60.0,,0.6,22.2,-17.43994140625,-0.011485055231452823
416,2018-03-05,4,0.004619909502262444,0.1331853496115427,AMZN,1494.239990234375,1525.3800048828125,1481.0,1523.6099853515625,1523.6099853515625,5233900,35,60.0,,0.6,21.0,24.3299560546875,0.016208624138603467
417,2018-03-06,335,0.06452941176470588,12.96767874632713,AMZN,1533.199951171875,1542.1300048828125,1528.0,1537.6400146484375,1537.6400146484375,4561700,38,60.0,,0.6,22.8,16.75,0.010980870305355106
418,2018-03-07,2,0.004257918552036199,-0.9340158474160297,AMZN,1526.52001953125,1545.9000244140625,1522.510009765625,1545.0,1545.0,4174100,42,60.0,,0.6,25.2,3.77001953125,0.002444683340129039
419,2018-03-08,8,0.0053438914027149325,0.25504782146652505,AMZN,1550.0,1554.8800048828125,1545.25,1551.8599853515625,1551.8599853515625,3862600,41,60.0,,0.6,24.6,8.97998046875,0.005808901175322623
420,2018-03-09,73,0.017108597285067875,2.201524132091448,AMZN,1563.5,1578.93994140625,1559.0799560546875,1578.8900146484375,1578.8900146484375,4534300,43,60.0,,0.6,25.8,24.0599365234375,0.015473822062076703
421,2018-03-12,1,0.004076923076923077,-0.8274276958437081,AMZN,1592.5999755859375,1605.3299560546875,1586.699951171875,1598.3900146484375,1598.3900146484375,5174200,45,60.0,,0.6,27.0,26.3900146484375,0.0167137545617686
422,2018-03-13,2,0.004257918552036199,0.04439511653718098,AMZN,1615.9599609375,1617.5400390625,1578.010009765625,1588.1800537109375,1588.1800537109375,6531900,46,60.0,,0.6,27.6,12.2100830078125,0.00760596471881736
423,2018-03-14,368,0.07050226244343892,15.557917109458025,AMZN,1597.0,1606.43994140625,1590.8900146484375,1591.0,1591.0,4259400,41,60.0,,0.6,24.6,-11.10009765625,-0.006862332547071581
424,2018-03-15,2,0.004257918552036199,-0.9396059302997241,AMZN,1595.0,1596.9100341796875,1578.1099853515625,1582.3199462890625,1582.3199462890625,4069700,39,60.0,,0.6,23.4,-9.5299072265625,-0.005932314667313476
425,2018-03-16,1,0.004076923076923077,-0.04250797024442088,AMZN,1583.449951171875,1589.43994140625,1567.5,1571.6800537109375,1571.6800537109375,5425000,37,60.0,,0.6,22.2,-7.4700927734375,-0.0046778419657653725
426,2018-03-19,2,0.004257918552036199,-0.7312196515281348,AMZN,1554.530029296875,1561.6600341796875,1525.3499755859375,1544.9300537109375,1544.9300537109375,6580800,39,60.0,,0.6,23.4,-27.7799072265625,-0.017477796110990096
427,2018-03-20,3,0.004438914027149321,0.04250797024442088,AMZN,1550.3399658203125,1587.0,1545.4100341796875,1586.510009765625,1586.510009765625,4581600,47,60.0,,0.6,28.2,25.3399658203125,0.016226301029483192
428,2018-03-21,1,0.004076923076923077,-0.0815494393476045,AMZN,1586.449951171875,1590.0,1563.1700439453125,1581.8599853515625,1581.8599853515625,4750800,41,60.0,,0.6,24.6,3.0,0.001890359168241984
429,2018-03-22,45,0.012040723981900453,1.95338512763596,AMZN,1565.469970703125,1573.8499755859375,1542.4000244140625,1544.9200439453125,1544.9200439453125,6320600,44,60.0,,0.6,26.4,-16.1500244140625,-0.010157248059158852
430,2018-03-23,2,0.004257918552036199,-0.6463735437805336,AMZN,1539.010009765625,1549.02001953125,1495.3599853515625,1495.56005859375,1495.56005859375,8006000,49,60.0,,0.6,29.4,-24.8299560546875,-0.015776571108973347
431,2018-03-26,13,0.006248868778280543,-0.6227806610215788,AMZN,1530.0,1556.989990234375,1499.25,1555.8599853515625,1555.8599853515625,5624700,45,60.0,,0.6,27.0,7.969970703125,0.005145169592796428
432,2018-03-27,38,0.010773755656108597,0.7241129616220132,AMZN,1572.4000244140625,1575.969970703125,1482.3199462890625,1497.050048828125,1497.050048828125,6999600,51,60.0,,0.6,30.6,18.97998046875,0.012190175009341608
433,2018-03-28,11,0.005886877828054298,-0.4535909281814364,AMZN,1447.0,1455.9000244140625,1386.1700439453125,1431.4200439453125,1431.4200439453125,13705300,100,60.0,,0.6,60.0,-120.0699462890625,-0.07618796583763132
434,2018-03-29,7,0.00516289592760181,-0.12298232129131426,AMZN,1406.0,1455.469970703125,1365.199951171875,1447.3399658203125,1447.3399658203125,12581100,95,60.0,,0.6,57.0,-0.4300537109375,-0.00029538684231467105
435,2018-04-02,8,0.0053438914027149325,4.343891402714933,AMZN,1417.6199951171875,1421.3599853515625,1355.0,1371.989990234375,1371.989990234375,10463600,65,81.0,,0.81,52.650000000000006,-34.1099853515625,-0.0234357190722968
