,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,X_unscaled,X_monthly,isPartial,scale,X,Stock_Price_Change,Stock_Price_Change_Percent
129,2018-03-15,2,0.029273809523809525,0.05355612682090838,X,38.470001220703125,39.29999923706055,37.900001525878906,38.43000030517578,37.35550308227539,11879700,91,73.0,,0.73,66.42999999999999,-1.3100013732910156,-0.03225809784787581
130,2018-03-22,1,0.027785714285714285,-0.05083367222448154,X,38.20000076293945,38.220001220703125,34.47999954223633,34.5,33.53539276123047,22785700,96,73.0,,0.73,70.08,-1.0799980163574219,-0.027480866089660494
131,2018-03-23,1,0.027785714285714285,0.0,X,34.68000030517578,34.970001220703125,33.52000045776367,33.939998626708984,32.99104690551758,14285100,94,73.0,,0.73,68.62,-3.25,-0.08503401088955309
132,2018-03-28,15,0.04861904761904762,0.7497857754927164,X,33.59000015258789,34.41999816894531,32.86000061035156,33.540000915527344,32.60223388671875,9121000,88,73.0,,0.73,64.24,-0.5500030517578125,-0.015727853376001466
133,2018-03-29,6,0.03522619047619048,-0.27546523016650326,X,33.81999969482422,35.70000076293945,33.79999923706055,35.189998626708984,34.206092834472656,11634900,94,73.0,,0.73,68.62,1.2800025939941406,0.03718775892175952
134,2018-04-25,20,0.05605952380952381,0.9150061000406668,X,36.220001220703125,37.43999862670898,35.7400016784668,37.04999923706055,36.01409149169922,9282600,91,72.0,,0.72,65.52,1.7399978637695241,0.04873943491832744
135,2018-05-07,1,0.027785714285714285,-0.5043533658950945,X,34.66999816894531,35.060001373291016,34.220001220703125,34.5099983215332,33.545108795166016,8171500,89,70.0,,0.7,62.3,-2.3799972534179616,-0.06356830504048461
136,2018-05-14,2,0.029273809523809525,-0.6401814457126134,X,35.7599983215332,36.4900016784668,35.709999084472656,36.29999923706055,35.336124420166016,7895900,90,70.0,,0.7,62.99999999999999,1.4300003051757812,0.04078722901206633
137,2018-06-07,3,0.03076190476190476,0.05083367222448154,X,37.560001373291016,37.79999923706055,36.459999084472656,36.81999969482422,35.842315673828125,7545400,55,78.0,,0.78,42.9,1.30999755859375,0.03590017808540669
138,2018-06-14,10,0.04117857142857143,0.3386222910216721,X,37.900001525878906,37.95000076293945,37.27999877929688,37.619998931884766,36.62107849121094,5063600,54,78.0,,0.78,42.120000000000005,0.15000152587890625,0.003968294415515272
139,2018-06-18,2,0.029273809523809525,-0.28910089621277835,X,35.5099983215332,36.36000061035156,35.43000030517578,36.119998931884766,35.16090774536133,5953900,75,78.0,,0.78,58.5,-1.5900001525878906,-0.041897236380048386
140,2018-06-21,1,0.027785714285714285,-0.05083367222448154,X,35.400001525878906,35.970001220703125,35.16999816894531,35.400001525878906,34.46002578735352,5336800,63,78.0,,0.78,49.14,-0.3899993896484375,-0.01072605564086282
141,2018-06-25,6,0.03522619047619048,0.26778063410454167,X,36.4900016784668,36.68999862670898,33.810001373291016,34.52000045776367,33.6033935546875,14107500,54,78.0,,0.78,42.120000000000005,0.7199974060058523,0.02001660777235248
142,2018-06-26,1,0.027785714285714285,-0.2112200067590403,X,34.58000183105469,35.470001220703125,33.7599983215332,35.33000183105469,34.391883850097656,13269100,56,78.0,,0.78,43.68,-1.2199974060058523,-0.033251497728804424
143,2018-06-27,3,0.03076190476190476,0.10711225364181653,X,35.31999969482422,35.68000030517578,34.40999984741211,34.470001220703125,33.55472946166992,9071400,54,78.0,,0.78,42.120000000000005,0.20999908447265625,0.005920470178898185
144,2018-07-12,4,0.03225,0.04837461300309598,X,36.54999923706055,36.84000015258789,35.880001068115234,35.939998626708984,34.985687255859375,6121100,91,68.0,,0.68,61.88,1.1599998474121094,0.032511206207692656
145,2018-07-18,2,0.029273809523809525,-0.09228497600590624,X,36.5,37.790000915527344,36.459999084472656,37.77000045776367,36.7671012878418,8917000,92,68.0,,0.68,62.56,0.9500007629394531,0.025787208442036746
146,2018-07-20,4,0.03225,0.10166734444896308,X,36.91999816894531,37.5,36.560001373291016,37.130001068115234,36.14409637451172,5901500,94,68.0,,0.68,63.92,-0.29000091552734375,-0.007674011868260777
147,2018-08-01,1,0.027785714285714285,-0.7499464323976859,X,36.59000015258789,36.59999847412109,35.5099983215332,35.810001373291016,34.8591423034668,9773300,91,70.0,False,0.7,63.7,-0.9000015258789134,-0.024000040690104307
148,2018-08-02,1,0.027785714285714285,0.0,X,35.150001525878906,35.16999816894531,32.06999969482422,32.130001068115234,31.276853561401367,26697200,91,70.0,,0.7,63.7,-1.4300003051757741,-0.03907104821840057
149,2018-08-13,17,0.0515952380952381,0.8568980291345332,X,29.899999618530277,30.280000686645508,29.600000381469727,30.200000762939453,29.44524383544922,7968300,95,70.0,,0.7,66.5,-4.889997482299805,-0.1390388893058747
150,2018-08-20,10,0.04117857142857143,-0.20189201661282874,X,30.450000762939453,30.93000030517578,30.299999237060547,30.649999618530277,29.883996963500977,6466500,89,70.0,,0.7,62.3,0.6499996185302734,0.021466301314086333
151,2018-08-21,38,0.0828452380952381,1.0118531367447239,X,30.6299991607666,31.59000015258789,30.6299991607666,31.049999237060547,30.273998260498047,6168100,91,70.0,,0.7,63.7,0.6599998474121094,0.02133850116068925
152,2018-08-22,14,0.047130952380952384,-0.4310964218996982,X,31.209999084472656,31.520000457763672,30.940000534057617,31.21999931335449,30.43975257873535,4456500,89,70.0,,0.7,62.3,-0.06999969482421875,-0.002215881433558109
153,2018-08-27,8,0.03820238095238095,-0.18944177822682495,X,30.209999084472656,30.959999084472656,29.799999237060547,30.65999984741211,29.893747329711918,7899700,91,70.0,,0.7,63.7,-0.5600013732910156,-0.017766540772783612
154,2018-08-30,5,0.03373809523809524,-0.11685883452789025,X,30.31999969482422,30.420000076293945,28.6200008392334,29.40999984741211,28.67498588562012,13241800,92,70.0,,0.7,64.39999999999999,-0.5399990081787109,-0.017441828945322424
155,2018-08-31,1,0.027785714285714285,-0.17642907551164444,X,29.020000457763672,29.979999542236328,28.84000015258789,29.68000030517578,28.93824005126953,5628600,87,70.0,,0.7,60.9,-0.4400005340576172,-0.014464185830180387
156,2018-09-07,2,0.029273809523809525,0.05355612682090838,X,29.61000061035156,29.770000457763672,28.700000762939453,29.059999465942383,28.3337345123291,6469800,63,78.0,,0.78,49.14,-0.20999908447265625,-0.007004639348870079
157,2018-09-11,1,0.027785714285714285,-0.05083367222448154,X,28.36000061035156,28.600000381469727,27.88999938964844,28.420000076293945,27.7097282409668,6657200,69,78.0,,0.78,53.82,-1.1700000762939453,-0.039301312002124056
158,2018-09-13,6,0.03522619047619048,0.26778063410454167,X,29.1299991607666,29.170000076293945,28.530000686645508,28.68000030517578,27.963232040405277,4275100,100,78.0,,0.78,78.0,0.5699996948242188,0.019930058993758992
159,2018-09-17,20,0.05605952380952381,0.5914160189253124,X,28.940000534057617,29.489999771118164,28.940000534057617,29.09000015258789,28.362987518310547,4549800,77,78.0,,0.78,60.06,0.31999969482421875,0.010970164346495004
160,2018-09-19,34,0.07689285714285714,0.37162879592270115,X,30.0,30.440000534057617,29.82999992370605,29.850000381469727,29.10399436950684,5529500,80,78.0,,0.78,62.400000000000006,0.9500007629394531,0.03221433605672197
161,2018-09-21,96,0.16915476190476192,1.1998761418176191,X,29.959999084472656,29.959999084472656,28.76000022888184,29.1299991607666,28.4019832611084,10669700,78,78.0,,0.78,60.84,-0.48000144958496094,-0.015768772705766376
162,2018-09-24,12,0.044154761904761905,-0.738968259553804,X,28.93000030517578,29.8799991607666,28.82999992370605,29.43000030517578,28.694488525390625,5876800,80,78.0,,0.78,62.400000000000006,-0.07999992370605469,-0.00267022450436305
163,2018-09-25,5,0.03373809523809524,-0.23591264491776753,X,29.63999938964844,30.36000061035156,29.63999938964844,30.209999084472656,29.45499420166016,6267000,80,78.0,,0.78,62.400000000000006,0.4800014495849574,0.016064305992860017
164,2018-09-26,10,0.04117857142857143,0.22053634438955538,X,30.07999992370605,30.31999969482422,29.739999771118164,29.799999237060547,29.055238723754883,5652400,76,78.0,,0.78,59.28,-0.0400009155273402,-0.00131755318587512
165,2018-10-02,6,0.03522619047619048,-0.14455044810638906,X,29.56999969482422,30.0,28.84000015258789,29.56999969482422,28.83099174499512,12508700,91,70.0,,0.7,63.7,-0.31999969482421875,-0.010554079750826784
166,2018-10-11,1,0.027785714285714285,-0.24319066147859925,X,27.96999931335449,28.75,27.459999084472656,28.149999618530277,27.44647789001465,7835600,86,70.0,,0.7,60.2,-1.25,-0.04166666666666663
167,2018-10-19,1,0.027785714285714285,0.0,X,28.0,28.0,27.26000022888184,27.59000015258789,26.90047264099121,8881300,86,70.0,,0.7,60.2,-0.75,-0.02608695652173909
168,2018-11-02,2,0.029273809523809525,-0.2624475104979004,X,27.700000762939453,29.100000381469727,27.09000015258789,27.96999931335449,27.27097511291504,11824600,75,73.0,,0.73,54.75,1.1000003814697266,0.03928572790963303
169,2018-11-09,11,0.042666666666666665,0.4575030500203334,X,27.959999084472656,28.280000686645508,27.309999465942383,27.690000534057617,27.044042587280277,6932100,73,73.0,,0.73,53.29,-0.8199996948242188,-0.02817868330154305
170,2018-11-19,1,0.027785714285714285,-0.3487723214285714,X,27.649999618530277,27.739999771118164,26.88999938964844,27.280000686645508,26.64361000061035,6306900,81,73.0,,0.73,59.13,-0.5400009155273438,-0.019094798529561086
171,2018-11-27,3,0.03076190476190476,0.10711225364181653,X,24.34000015258789,24.76000022888184,22.6299991607666,22.920000076293945,22.38532447814941,20039600,83,73.0,,0.73,60.59,-2.9799995422363246,-0.10742608387974784
172,2018-11-29,6,0.03522619047619048,0.14512383900928816,X,23.31999969482422,23.46999931335449,22.520000457763672,23.149999618530277,22.609952926635746,9030600,76,73.0,,0.73,55.48,-1.2900009155273509,-0.05210019804533772
173,2018-12-12,1,0.027785714285714285,0.0,X,20.790000915527344,21.190000534057617,20.670000076293945,20.700000762939453,20.21710968017578,7301600,90,70.0,,0.7,62.99999999999999,-2.2799987792968714,-0.09714524269285119
174,2018-12-20,2,0.029273809523809525,0.05355612682090838,X,18.90999984741211,19.31999969482422,18.280000686645508,18.479999542236328,18.04889869689941,8950800,91,70.0,,0.7,63.7,-1.8700008392333984,-0.08824921151973741
175,2018-12-24,1,0.027785714285714285,-0.05083367222448154,X,17.950000762939453,18.059999465942383,17.25,17.270000457763672,16.86712646484375,5377800,89,70.0,,0.7,62.3,-1.260000228881836,-0.06521740418139799
176,2019-01-02,2,0.029273809523809525,-0.7004507248142282,X,17.790000915527344,18.81999969482422,17.639999389648438,18.51000022888184,18.07819938659668,7803700,86,67.0,,0.67,57.620000000000005,0.7600002288818359,0.042081962976524334
177,2019-01-04,7,0.03671428571428571,0.2541683611224075,X,18.84000015258789,20.540000915527344,18.780000686645508,20.34000015258789,19.865503311157227,10737800,83,67.0,,0.67,55.61000000000001,1.720001220703125,0.09139220236949064
178,2019-01-07,7,0.03671428571428571,-0.03895294484263012,X,20.93000030517578,21.0,20.15999984741211,20.450000762939453,19.97294044494629,12320700,81,67.0,,0.67,54.27,0.45999908447265625,0.022395280621672953
179,2019-01-08,64,0.12153571428571429,2.310311284046693,X,20.56999969482422,21.200000762939453,20.36000061035156,20.700000762939453,20.21710968017578,8463400,82,67.0,,0.67,54.940000000000005,0.20000076293945312,0.009523845854259694
180,2019-01-09,1,0.027785714285714285,-0.7713781957096679,X,20.940000534057617,21.0,20.149999618530277,20.84000015258789,20.35384178161621,9685600,84,67.0,,0.67,56.28,-0.20000076293945312,-0.009433997912352998
181,2019-01-10,22,0.05903571428571429,1.1246786632390746,X,20.59000015258789,21.149999618530277,20.420000076293945,20.989999771118164,20.500343322753903,7419400,82,67.0,,0.67,54.940000000000005,0.149999618530277,0.007142838977632238
182,2019-01-14,1,0.027785714285714285,0.0,X,20.780000686645508,21.25,20.5,20.81999969482422,20.334308624267575,6607600,85,67.0,,0.67,56.95,0.10000038146972301,0.0047281505093792475
183,2019-01-23,0,0.02629761904761905,-0.25346400811084835,X,21.0,21.049999237060547,20.309999465942383,20.6299991607666,20.148738861083984,5986200,91,67.0,,0.67,60.970000000000006,-0.20000076293945312,-0.009411800608915444
184,2019-02-05,4,0.03225,-0.044107268877911165,X,22.75,23.229999542236328,22.51000022888184,23.09000015258789,22.55135154724121,10970400,95,69.0,,0.69,65.55,2.1800003051757812,0.10356296361938488
185,2019-02-06,1,0.027785714285714285,-0.1384274640088594,X,22.989999771118164,23.489999771118164,22.8700008392334,23.170000076293945,22.62948608398437,10242400,90,69.0,,0.69,62.1,0.26000022888183594,0.011192433663595569
186,2019-02-07,-4,0.020345238095238097,-0.26778063410454145,X,22.96999931335449,23.280000686645508,22.40999984741211,22.56999969482422,22.04348564147949,9424900,91,69.0,,0.69,62.78999999999999,-0.20999908447265625,-0.008939935569129198
187,2019-02-08,2,0.029273809523809525,0.438853130485664,X,22.40999984741211,22.63999938964844,21.51000022888184,21.950000762939453,21.43794631958008,10586000,91,69.0,,0.69,62.78999999999999,-0.6400012969970668,-0.027491463836777363
188,2019-02-11,5,0.03373809523809524,-0.11685883452789025,X,22.0,22.76000022888184,21.899999618530277,22.56999969482422,22.04348564147949,10005600,93,69.0,,0.69,64.17,0.12000083923339844,0.005300390568396596
189,2019-02-20,2,0.029273809523809525,-0.13232180663373327,X,23.38999938964844,24.190000534057617,23.299999237060547,24.0,23.492172241210938,10874100,90,69.0,,0.69,62.1,1.4300003051757777,0.06282953825989623
190,2019-02-21,1,0.027785714285714285,-0.05083367222448154,X,24.420000076293945,24.739999771118164,23.8799991607666,24.1200008392334,23.60963249206543,11184300,92,69.0,,0.69,63.48,0.5499992370605469,0.02273663600321929
191,2019-02-25,3,0.03076190476190476,0.10711225364181653,X,24.25,24.34000015258789,23.770000457763672,23.940000534057617,23.433439254760746,7109900,94,69.0,,0.69,64.86,-0.39999961853027344,-0.016168133477399538
192,2019-03-07,2,0.029273809523809525,-0.04837461300309587,X,20.440000534057617,20.459999084472656,19.8700008392334,20.0,19.576807022094727,8857200,95,68.0,,0.68,64.60000000000001,-3.8800010681152344,-0.15940842414919631
193,2019-03-12,1,0.027785714285714285,-0.05083367222448154,X,20.209999084472656,20.75,20.030000686645508,20.420000076293945,19.987916946411133,7895300,90,68.0,,0.68,61.2,0.29000091552734375,0.014174043426396388
194,2019-03-13,1,0.027785714285714285,0.0,X,20.549999237060547,20.65999984741211,20.280000686645508,20.36000061035156,19.92918586730957,6959200,95,68.0,,0.68,64.60000000000001,-0.09000015258789062,-0.004337356751223598
195,2019-03-19,5,0.03373809523809524,0.2142245072836333,X,19.96999931335449,20.440000534057617,19.850000381469727,19.979999542236328,19.55722999572754,9177700,92,68.0,,0.68,62.56,-0.2199993133544922,-0.010648563164536995
196,2019-03-25,1,0.027785714285714285,-0.17642907551164444,X,19.09000015258789,19.5,18.76000022888184,19.100000381469727,18.695850372314453,7287100,96,68.0,,0.68,65.28,-0.9400005340576172,-0.045988283243504124
197,2019-04-03,2,0.029273809523809525,0.05355612682090838,X,20.26000022888184,20.530000686645508,19.90999984741211,20.040000915527344,19.6159610748291,8634600,87,70.0,,0.7,60.9,1.0300006866455078,0.05282054803310299
198,2019-04-05,2,0.029273809523809525,0.0,X,20.059999465942383,20.25,19.71999931335449,19.84000015258789,19.420188903808597,9158600,98,70.0,,0.7,68.6,-0.2800006866455078,-0.013638610680984709
199,2019-04-09,2,0.029273809523809525,0.05355612682090838,X,18.81999969482422,19.13999938964844,17.700000762939453,17.770000457763672,17.393993377685547,27470700,94,70.0,,0.7,65.8,-1.110000610351559,-0.05481484495563249
200,2019-04-11,5,0.03373809523809524,0.15250101667344462,X,16.809999465942383,17.190000534057617,16.56999969482422,16.690000534057617,16.33684539794922,16960100,91,70.0,,0.7,63.7,-1.9499988555908239,-0.10188082120031039
201,2019-04-15,2,0.029273809523809525,-0.35863328116849247,X,16.700000762939453,17.079999923706055,16.6200008392334,16.709999084472656,16.356420516967773,8077000,88,70.0,,0.7,61.6,-0.1100006103515625,-0.006399104533686528
202,2019-04-16,1,0.027785714285714285,-0.05083367222448154,X,16.649999618530273,16.920000076293945,16.549999237060547,16.760000228881836,16.40536117553711,6696500,89,70.0,,0.7,62.3,-0.15999984741210938,-0.009367672606955812
203,2019-04-25,6,0.03522619047619048,0.26778063410454167,X,16.149999618530273,16.190000534057617,15.520000457763672,15.68000030517578,15.348217010498049,9934000,86,70.0,,0.7,60.2,-0.7299995422363281,-0.0431441807886932
204,2019-04-26,3,0.03076190476190476,-0.12673200405542429,X,15.5,15.81999969482422,15.489999771118164,15.670000076293944,15.33842945098877,7516700,85,70.0,,0.7,59.49999999999999,-0.37000083923339666,-0.022853664424226205
205,2019-05-01,2,0.029273809523809525,0.05355612682090838,X,15.609999656677246,15.779999732971191,15.270000457763672,15.270000457763672,14.946893692016602,8280000,90,68.0,False,0.68,61.2,-0.03999996185302912,-0.0025284426437830465
206,2019-05-03,1,0.027785714285714285,-0.05083367222448154,X,15.0600004196167,16.989999771118164,14.880000114440918,16.8799991607666,16.522825241088867,43786600,88,68.0,,0.68,59.84,1.2100000381469727,0.07667934465288773
207,2019-05-06,28,0.06796428571428571,1.2093653250773992,X,16.549999237060547,16.860000610351562,16.209999084472656,16.6299991607666,16.27811622619629,21709100,90,68.0,,0.68,61.2,-0.12999916076660156,-0.007651510448375087
208,2019-05-07,4,0.03225,-0.5254860746190226,X,16.450000762939453,16.93000030517578,16.0,16.40999984741211,16.062768936157227,16487700,88,68.0,,0.68,59.84,0.06999969482421875,0.004151820420530861
209,2019-05-14,14,0.047130952380952384,0.23371766905578073,X,14.880000114440918,15.220000267028809,14.649999618530272,15.109999656677246,14.837228775024414,10664900,91,68.0,,0.68,61.88,-1.7100000381469727,-0.10100413510472284
210,2019-05-17,6,0.03522619047619048,-0.25258903763576657,X,14.65999984741211,14.829999923706056,14.420000076293944,14.59000015258789,14.326617240905762,12975200,89,68.0,,0.68,60.52,-0.39000034332275213,-0.025624200819996834
211,2019-05-21,2,0.029273809523809525,-0.16897600540723223,X,14.300000190734863,15.020000457763672,14.279999732971191,14.899999618530272,14.631021499633787,10039000,90,68.0,,0.68,61.2,0.1900005340576154,0.012811903913357181
212,2019-05-30,1,0.027785714285714285,-0.05083367222448154,X,12.510000228881836,12.609999656677246,12.039999961853027,12.210000038146973,11.989583015441896,21122200,92,68.0,,0.68,62.56,-2.410000801086426,-0.16045277813828052
213,2019-05-31,6,0.03522619047619048,0.26778063410454167,X,11.81999969482422,12.0600004196167,11.670000076293944,11.81999969482422,11.606621742248535,15490000,94,68.0,,0.68,63.92,-0.5499992370605469,-0.04361611832156642
214,2019-06-03,2,0.029273809523809525,-0.16897600540723223,X,11.850000381469728,12.640000343322754,11.850000381469728,12.520000457763672,12.293985366821287,13816900,87,69.0,,0.69,60.03,0.5799999237060547,0.048092860988846464
215,2019-06-06,2,0.029273809523809525,0.0,X,13.119999885559082,13.279999732971191,12.760000228881836,13.210000038146973,12.971529006958008,10453600,90,69.0,,0.69,62.1,0.6399993896484375,0.05063286172982795
216,2019-06-19,1,0.027785714285714285,0.0,X,15.06999969482422,15.68000030517578,14.899999618530272,15.170000076293944,14.896147727966309,23579600,82,69.0,,0.69,56.58,2.400000572204588,0.1807229382878628
217,2019-06-27,3,0.03076190476190476,0.0,X,15.31999969482422,15.420000076293944,15.039999961853027,15.109999656677246,14.837228775024414,7752500,84,69.0,,0.69,57.96,-0.26000022888183594,-0.016581646927392835
218,2019-07-11,2,0.029273809523809525,-0.04837461300309587,X,13.460000038146973,13.920000076293944,13.359999656677246,13.789999961853027,13.541060447692873,14030100,55,72.0,,0.72,39.6,-1.5,-0.09727626411014334
219,2019-07-12,4,0.03225,0.10166734444896308,X,13.869999885559082,14.369999885559082,13.84000015258789,14.149999618530272,13.894559860229492,10600900,57,72.0,,0.72,41.04,0.4499998092651385,0.032327572327495835
220,2019-07-17,0,0.02629761904761905,-0.14512383900928782,X,15.130000114440918,15.130000114440918,14.699999809265137,14.9399995803833,14.67029857635498,10184000,56,72.0,,0.72,40.32,0.7600002288818359,0.05288797737887152
221,2019-07-19,2,0.029273809523809525,0.11317338162064283,X,14.859999656677246,15.270000457763672,14.81999969482422,15.06999969482422,14.797951698303224,10579800,54,72.0,,0.72,38.88,0.1400003433227539,0.009253162079564614
222,2019-07-25,10,0.04117857142857143,0.4066693777958521,X,15.850000381469728,15.880000114440918,15.130000114440918,15.279999732971191,15.004161834716797,8314600,56,72.0,,0.72,40.32,0.6099996566772461,0.039947586011178204
223,2019-07-26,9,0.03969047619047619,-0.036137612026597266,X,15.3100004196167,15.399999618530272,15.06999969482422,15.1899995803833,14.915786743164062,7068500,56,72.0,,0.72,40.32,-0.4800004959106463,-0.030226731262687156
224,2019-07-31,4,0.03225,-0.18746250749850035,X,15.710000038146973,15.899999618530272,14.800000190734863,15.029999732971191,14.758673667907717,11585100,57,72.0,,0.72,41.04,0.5,0.03246753327177809
225,2019-08-01,7,0.03671428571428571,0.1384274640088592,X,14.81999969482422,15.109999656677246,14.18000030517578,14.520000457763672,14.257882118225098,16524100,100,65.0,False,0.65,65.0,-0.7899999618530256,-0.0496855333840599
226,2019-08-02,0,0.02629761904761905,-0.2837224383916991,X,14.140000343322754,14.140000343322754,13.020000457763672,13.270000457763672,13.030447959899902,23869300,96,65.0,,0.65,62.400000000000006,-0.9699993133544922,-0.06419585277262663
227,2019-08-13,1,0.027785714285714285,0.0,X,11.539999961853027,12.329999923706056,11.40999984741211,12.109999656677246,11.942510604858398,12881700,89,65.0,,0.65,57.85,-1.8100004196166974,-0.1280056842764804
228,2019-08-14,4,0.03225,0.1606683804627249,X,11.609999656677246,11.859999656677246,11.470000267028809,11.5600004196167,11.40011978149414,12203400,89,65.0,,0.65,57.85,-0.47000026702881037,-0.038118432273886116
229,2019-08-15,2,0.029273809523809525,-0.09228497600590624,X,11.630000114440918,11.630000114440918,10.850000381469728,10.90999984741211,10.759108543395996,13411600,87,65.0,,0.65,56.55,-0.22999954223632812,-0.0193928793334186
230,2019-08-22,1,0.027785714285714285,-0.05083367222448154,X,12.210000038146973,12.220000267028809,11.789999961853027,11.800000190734863,11.636796951293944,7238600,91,65.0,,0.65,59.15,0.5900001525878906,0.050730881064677824
231,2019-08-23,4,0.03225,0.1606683804627249,X,11.6899995803833,11.779999732971191,11.079999923706056,11.18000030517578,11.025371551513672,13310100,86,65.0,,0.65,55.9,-0.4400005340576172,-0.03600658956160563
232,2019-08-27,1,0.027785714285714285,-0.09674922600619196,X,11.15999984741211,11.18000030517578,10.329999923706056,10.34000015258789,10.196990966796877,14402800,96,65.0,,0.65,62.400000000000006,-0.5999994277954119,-0.05093373865841999
233,2019-08-28,57,0.11111904761904762,2.9991431019708656,X,10.350000381469728,10.850000381469728,10.15999984741211,10.699999809265137,10.55201244354248,11978300,92,65.0,,0.65,59.8,-0.32999992370605113,-0.029516987003415207
234,2019-09-09,1,0.027785714285714285,-0.09674922600619196,X,11.539999961853027,12.25,11.520000457763672,12.229999542236328,12.060851097106934,14181500,93,68.0,,0.68,63.24,1.3999996185302717,0.12903221836943657
235,2019-09-10,1,0.027785714285714285,0.0,X,12.350000381469728,12.5600004196167,12.039999961853027,12.420000076293944,12.248223304748535,11620900,96,68.0,,0.68,65.28,0.3100004196166992,0.02530615670340408
236,2019-09-12,2,0.029273809523809525,0.05355612682090838,X,13.229999542236328,13.229999542236328,12.729999542236328,13.130000114440918,12.948403358459473,13114100,95,68.0,,0.68,64.60000000000001,0.6699991226196289,0.053343877407296736
237,2019-09-19,4,0.03225,0.10166734444896308,X,10.859999656677246,11.350000381469728,10.630000114440918,11.0600004196167,10.907033920288086,44305300,93,68.0,,0.68,63.24,-1.8799991607665998,-0.1421012264410717
238,2019-09-25,3,0.03076190476190476,0.10711225364181653,X,10.670000076293944,11.5,10.649999618530272,11.449999809265137,11.29163932800293,16778500,96,68.0,,0.68,65.28,0.14999961853027166,0.01321582497698981
239,2019-09-30,5,0.03373809523809524,-0.3060724779627815,X,11.300000190734863,11.579999923706056,11.0,11.550000190734863,11.39025592803955,10798300,92,68.0,,0.68,62.56,0.07999992370605646,0.006956515104874494
240,2019-10-01,6,0.03522619047619048,0.044107268877911165,X,11.609999656677246,12.65999984741211,11.600000381469728,11.93000030517578,11.765000343322754,30795800,100,64.0,False,0.64,64.0,1.079999923706053,0.09326424273070377
241,2019-10-02,14,0.047130952380952384,0.33795201081446424,X,11.5600004196167,11.59000015258789,10.720000267028809,10.9399995803833,10.788691520690918,22240600,99,64.0,,0.64,63.36,-1.0699996948242188,-0.08451814436972072
242,2019-10-16,2,0.029273809523809525,-0.3788835564536499,X,11.039999961853027,11.390000343322754,10.420000076293944,10.479999542236328,10.335053443908691,36247700,96,64.0,,0.64,61.44,-0.19999980926513672,-0.017256238708545646
243,2019-10-21,2,0.029273809523809525,0.0,X,10.899999618530272,11.130000114440918,10.609999656677246,10.640000343322754,10.492841720581056,13302500,94,64.0,,0.64,60.16,-0.26000022888183594,-0.02282706067118412
244,2019-10-23,1,0.027785714285714285,-0.05083367222448154,X,11.25,11.56999969482422,10.970000267028809,11.170000076293944,11.015511512756348,17706400,97,64.0,,0.64,62.08,0.43999958038330256,0.03953275614188123
245,2019-10-25,1,0.027785714285714285,0.0,X,11.25,11.890000343322754,11.239999771118164,11.710000038146973,11.548044204711914,18338900,93,64.0,,0.64,59.52,0.3200006484985334,0.027657792302421935
246,2019-10-28,1,0.027785714285714285,0.0,X,11.890000343322754,12.5600004196167,11.890000343322754,12.3100004196167,12.139744758605955,18299600,94,64.0,,0.64,60.16,0.6700000762939453,0.056349878633116024
247,2019-10-29,2,0.029273809523809525,0.05355612682090838,X,12.229999542236328,12.470000267028809,11.979999542236328,12.220000267028809,12.050989151000977,11163800,92,64.0,,0.64,58.88,-0.09000015258789062,-0.007165617004862956
248,2019-10-31,4,0.03225,0.10166734444896308,X,11.6899995803833,11.989999771118164,11.43000030517578,11.510000228881836,11.35080909729004,13621500,92,64.0,,0.64,58.88,-0.48000049591064453,-0.03849242066014913
249,2019-11-01,1,0.027785714285714285,-0.1384274640088594,X,12.300000190734863,13.779999732971191,12.25,13.210000038146973,13.027295112609863,46902900,85,67.0,False,0.67,56.95,1.7899999618530273,0.14929107556489107
250,2019-11-07,1,0.027785714285714285,-0.05083367222448154,X,13.25,13.729999542236328,13.050000190734863,13.5600004196167,13.372455596923828,16882800,92,67.0,,0.67,61.64,-0.05000019073486328,-0.0036284609364126696
251,2019-11-08,16,0.05010714285714286,0.8033419023136248,X,13.399999618530272,13.68000030517578,13.220000267028809,13.56999969482422,13.382316589355469,9175300,89,67.0,,0.67,59.63,-0.04999923706054865,-0.0036416051513141756
252,2019-11-11,5,0.03373809523809524,-0.32668092183416486,X,13.34000015258789,13.81999969482422,13.140000343322754,13.800000190734863,13.609138488769531,11343800,89,67.0,,0.67,59.63,0.13999938964844105,0.010233873284013928
253,2019-11-13,3,0.03076190476190476,-0.08821453775582222,X,13.5,13.829999923706056,13.350000381469728,13.420000076293944,13.28251838684082,10244800,93,67.0,,0.67,62.31,0.010000228881835938,0.000723605579063813
254,2019-11-15,2,0.029273809523809525,-0.04837461300309587,X,13.130000114440918,13.479999542236328,12.960000038146973,13.079999923706056,12.946000099182127,8465300,88,67.0,,0.67,58.96,-0.35000038146972834,-0.025307330686950458
255,2019-11-26,1,0.027785714285714285,-0.5519293530428105,X,13.81999969482422,13.9399995803833,13.609999656677246,13.68000030517578,13.539855003356934,8333700,90,67.0,,0.67,60.3,0.46000003814697266,0.03412463306884206
256,2019-11-27,203,0.3283809523809524,10.81833761782348,X,13.600000381469728,13.93000030517578,13.59000015258789,13.93000030517578,13.78729248046875,7259000,88,67.0,,0.67,58.96,-0.009999275207521308,-0.0007173081426481431
