,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,NYC_unscaled,NYC_monthly,isPartial,scale,NYC,Stock_Price_Change,Stock_Price_Change_Percent
255,2021-08-23,38,0.037919159770846596,0.20173085069899743,NYC,9.170000076293944,9.645999908447266,9.170000076293944,9.369999885559082,9.369999885559082,42400,77,70.0,,0.7,53.9,0.015999794006347656,0.0016614531481007333
256,2021-08-24,10,0.020096117122851687,-0.4700273623071629,NYC,9.300000190734863,9.562000274658203,9.260000228881836,9.350000381469728,9.350000381469728,60900,70,70.0,,0.7,49.0,-0.0839996337890625,-0.008708234976811613
257,2021-08-25,26,0.03028071292170592,0.5067942098761522,NYC,9.260000228881836,9.586000442504885,9.260000228881836,9.34000015258789,9.34000015258789,15500,67,70.0,,0.7,46.9,0.024000167846681464,0.0025099526414247286
258,2021-08-26,12,0.021369191597708465,-0.2942969456181288,NYC,9.300000190734863,9.477999687194824,9.210000038146973,9.390000343322754,9.390000343322754,24600,67,70.0,,0.7,46.9,-0.10800075531006037,-0.011266508483681936
259,2021-08-27,10,0.020096117122851687,-0.0595752286199398,NYC,9.270000457763672,9.6899995803833,9.270000457763672,9.329999923706056,9.329999923706056,17900,71,70.0,,0.7,49.7,0.21199989318847656,0.022367577567542707
260,2021-08-30,2,0.015003819223424572,0.14583637159107488,NYC,9.229999542236328,9.520000457763672,9.0600004196167,9.06999969482422,9.06999969482422,34200,71,70.0,,0.7,49.7,-0.1699991226196289,-0.01754376986390993
261,2021-08-31,23,0.02837110120942075,0.8909252895507189,NYC,9.0,9.39900016784668,9.0,9.220000267028809,9.220000267028809,49800,73,70.0,,0.7,51.1,-0.12100028991699219,-0.012710113875920581
262,2021-09-01,25,0.029644175684277532,0.04487222633550969,NYC,9.220000267028809,9.479999542236328,9.220000267028809,9.470000267028809,9.470000267028809,20700,64,70.0,False,0.7,44.8,0.08099937438964844,0.008617871363247875
263,2021-09-02,1,0.01436728198599618,-0.5153421657254516,NYC,9.201000213623049,9.600000381469728,9.201000213623049,9.361000061035156,9.361000061035156,16900,100,70.0,,0.7,70.0,0.12000083923340021,0.01265831698606723
264,2021-09-03,-1,0.013094207511139402,-0.08860927739134283,NYC,9.220000267028809,9.399999618530272,9.100000381469728,9.350000381469728,9.350000381469728,32700,68,70.0,,0.7,47.6,-0.20000076293945668,-0.020833411978347982
265,2021-09-07,15,0.023278803309993636,-0.21472590238560485,NYC,9.239999771118164,9.390000343322754,9.140000343322754,9.149999618530272,9.149999618530272,22100,58,70.0,,0.7,40.6,-0.009999275207517755,-0.0010637527248199552
266,2021-09-08,6,0.017549968173138128,-0.2460966339449291,NYC,9.399999618530272,9.550000190734863,9.039999961853027,9.109999656677246,9.109999656677246,31300,62,70.0,,0.7,43.4,0.15999984741210938,0.017039386747827567
267,2021-09-09,10,0.020096117122851687,0.14507997533640427,NYC,9.029999732971191,9.149999618530272,8.90999984741211,9.0,9.0,25700,67,70.0,,0.7,46.9,-0.4000005722045916,-0.041884875834103164
268,2021-09-10,6,0.017549968173138128,-0.12669855246903805,NYC,8.960000038146973,9.239999771118164,8.821999549865723,8.850000381469727,8.850000381469727,19000,64,70.0,,0.7,44.8,0.0900001525878924,0.009836082660115819
269,2021-09-13,24,0.029007638446849143,-0.4200022909215868,NYC,8.789999961853027,8.899999618530273,8.609999656677246,8.640000343322754,8.640000343322754,35800,69,70.0,,0.7,48.3,-0.3400001525878906,-0.03679655422185646
270,2021-09-14,14,0.022642266072565247,-0.2194378003554892,NYC,8.550000190734863,8.609999656677246,8.3100004196167,8.319999694824219,8.319999694824219,268400,63,70.0,,0.7,44.1,-0.28999996185302734,-0.0325842667733639
271,2021-09-15,14,0.022642266072565247,0.0,NYC,8.260000228881836,8.40999984741211,8.229999542236328,8.40999984741211,8.40999984741211,41600,66,70.0,,0.7,46.2,-0.19999980926513672,-0.023228782490140154
272,2021-09-16,9,0.0194595798854233,-0.1405639425374603,NYC,8.359999656677246,8.5,8.270000457763672,8.289999961853027,8.289999961853027,26200,63,70.0,,0.7,44.1,0.09000015258789062,0.010701564116625484
273,2021-09-17,363,0.2447937619350732,11.579601583199764,NYC,8.260000228881836,8.34000015258789,8.201000213623047,8.329999923706055,8.329999923706055,21600,69,70.0,,0.7,48.3,-0.15999984741210938,-0.018823511460248188
274,2021-09-20,65,0.05510566518141311,1.3672035219162724,NYC,8.199999809265137,8.34000015258789,7.940000057220459,8.260000228881836,8.260000228881836,39600,64,70.0,,0.7,44.8,0.0,0.0
275,2021-09-21,50,0.04555760661998727,-0.17326818449596282,NYC,8.09000015258789,8.300000190734863,8.0,8.100000381469727,8.100000381469727,26000,65,70.0,,0.7,45.5,-0.039999961853027344,-0.004796158407816775
276,2021-09-22,15,0.023278803309993636,-0.48902488438054514,NYC,8.100000381469727,8.520000457763672,8.0,8.399999618530273,8.399999618530273,50200,67,70.0,,0.7,46.9,0.2200002670288086,0.026506055659419214
277,2021-09-23,14,0.022642266072565247,-0.02734407043832543,NYC,8.329999923706055,8.539999961853027,8.1899995803833,8.449999809265137,8.449999809265137,45300,66,70.0,,0.7,46.2,0.01999950408935547,0.0023473595087817323
278,2021-09-24,13,0.022005728835136858,-0.028112788507491993,NYC,8.399999618530273,8.5,8.399999618530273,8.4399995803833,8.4399995803833,13800,66,70.0,,0.7,46.2,-0.039999961853027344,-0.004683836303477906
279,2021-09-27,22,0.027734563971992362,-0.06441777071568144,NYC,8.350000381469727,8.670000076293945,8.350000381469727,8.449999809265137,8.449999809265137,41200,59,70.0,,0.7,41.3,0.1700000762939453,0.020000008975758377
280,2021-09-28,38,0.037919159770846596,0.3672167267219022,NYC,8.380000114440918,8.541999816894531,8.100000381469727,8.100000381469727,8.100000381469727,27200,65,70.0,,0.7,45.5,-0.12800025939941406,-0.014763582269093689
281,2021-09-29,24,0.029007638446849143,-0.23501368115358134,NYC,8.100000381469727,8.1899995803833,7.909999847412109,7.909999847412109,7.909999847412109,27900,58,70.0,,0.7,40.6,-0.35200023651123047,-0.04120817654608677
282,2021-09-30,4,0.01627689369828135,-0.43887560071097853,NYC,7.909999847412109,8.09000015258789,7.875,8.069999694824219,8.069999694824219,30400,61,70.0,,0.7,42.7,-0.09999942779541016,-0.012209942969341414
283,2021-10-01,1,0.01436728198599618,-0.11732040201791105,NYC,8.0,8.100000381469727,7.960000038146973,8.029999732971191,8.029999732971191,12200,82,70.0,False,0.7,57.4,0.010000228881835938,0.00123612221176983
284,2021-10-04,42,0.04046530872056015,0.45902090840237775,NYC,7.949999809265137,8.220000267028809,7.949999809265137,8.010000228881836,8.010000228881836,18900,82,70.0,,0.7,57.4,0.11999988555908203,0.014814799988603022
285,2021-10-05,21,0.027098026734563973,-0.3303393056582403,NYC,8.010000228881836,8.248000144958496,8.010000228881836,8.039999961853027,8.039999961853027,17800,85,70.0,,0.7,59.49999999999999,0.0279998779296875,0.0034063110730053747
286,2021-10-06,66,0.0557422024188415,1.0570576213854501,NYC,8.0,8.359999656677246,8.0,8.359999656677246,8.359999656677246,26000,83,70.0,,0.7,58.1,0.11199951171875,0.013578990027929283
287,2021-10-07,64,0.05446912794398472,-0.022838610955681626,NYC,8.25,8.5,8.210000038146973,8.399999618530273,8.399999618530273,20900,85,70.0,,0.7,59.49999999999999,0.1400003433227539,0.016746453238300596
288,2021-10-08,36,0.03664608529598982,-0.3272136588330158,NYC,8.170000076293945,8.390000343322754,8.029999732971191,8.15999984741211,8.15999984741211,18000,86,70.0,,0.7,60.2,-0.1099996566772461,-0.012941136079676063
289,2021-10-11,30,0.03282686187141948,0.8704798520184251,NYC,8.119999885559082,8.390000343322754,8.119999885559082,8.260000228881836,8.260000228881836,18800,80,70.0,,0.7,56.0,0.0,0.0
290,2021-10-12,16,0.023915340547422025,-0.2714704000310252,NYC,8.1899995803833,8.425000190734863,8.1899995803833,8.420000076293945,8.420000076293945,22100,83,70.0,,0.7,58.1,0.034999847412109375,0.0041716145387245
291,2021-10-13,7,0.01818650541056652,-0.23954645870485203,NYC,8.510000228881836,8.579999923706055,8.300000190734863,8.420000076293945,8.420000076293945,13400,85,70.0,,0.7,59.49999999999999,0.1549997329711914,0.018397594001439588
292,2021-10-14,-1,0.013094207511139402,-0.2800042000630011,NYC,8.262999534606934,8.40999984741211,8.180999755859375,8.279999732971191,8.279999732971191,7500,85,70.0,,0.7,59.49999999999999,-0.1700000762939453,-0.019813528881771236
293,2021-10-15,1,0.01436728198599618,0.09722424772738303,NYC,8.380000114440918,8.4399995803833,8.109999656677246,8.319999694824219,8.319999694824219,15100,84,70.0,,0.7,58.8,0.029999732971191406,0.003567150239654593
294,2021-10-18,46,0.043011457670273714,1.9937087413052152,NYC,8.220000267028809,8.380000114440918,8.130999565124512,8.270000457763672,8.270000457763672,15900,81,70.0,,0.7,56.7,-0.05999946594238281,-0.007108941815807235
295,2021-10-19,1,0.01436728198599618,-0.6659661689186189,NYC,8.390000343322754,8.420000076293945,8.199999809265137,8.289999961853027,8.289999961853027,16800,85,70.0,,0.7,59.49999999999999,0.039999961853027344,0.004773265072407051
296,2021-10-20,23,0.02837110120942075,0.9747020513047717,NYC,8.25,8.449999809265137,8.211000442504883,8.449999809265137,8.449999809265137,35200,86,70.0,,0.7,60.2,0.029999732971191406,0.0035629136222521396
297,2021-10-21,1,0.01436728198599618,-0.49359448969060604,NYC,8.4399995803833,8.510000228881836,8.149999618530273,8.329999923706055,8.329999923706055,15300,87,70.0,,0.7,60.9,0.06000041961669922,0.007100641535034313
298,2021-10-22,34,0.03537301082113304,1.462053076957158,NYC,8.359999656677246,8.576000213623047,8.13700008392334,8.180000305175781,8.180000305175781,25900,83,70.0,,0.7,58.1,0.06599998474121094,0.0077555796669916965
299,2021-10-25,28,0.0315537873965627,1.196225244783129,NYC,8.180000305175781,8.390000343322754,8.180000305175781,8.180000305175781,8.180000305175781,25900,89,70.0,,0.7,62.3,-0.18599987030029297,-0.021688417172008756
300,2021-10-26,22,0.027734563971992362,-0.12103851041939839,NYC,8.180000305175781,8.270000457763672,8.029999732971191,8.109999656677246,8.109999656677246,23200,100,70.0,,0.7,70.0,-0.11999988555908203,-0.01430272713332903
301,2021-10-27,27,0.03091725015913431,0.11475522710059449,NYC,8.020000457763672,8.229999542236328,8.010000228881836,8.119999885559082,8.119999885559082,15000,89,70.0,,0.7,62.3,-0.04000091552734375,-0.00483686980812581
302,2021-10-28,14,0.022642266072565247,-0.26764942043606266,NYC,8.239999771118164,8.239999771118164,7.949999809265137,8.15999984741211,8.15999984741211,30300,89,70.0,,0.7,62.3,0.010000228881835938,0.0012150947069333728
303,2021-10-29,46,0.043011457670273714,0.899609232239746,NYC,8.020000457763672,8.062000274658203,7.860000133514404,8.0,8.0,39500,98,70.0,,0.7,68.6,-0.17799949645996094,-0.021601881238378584
304,2021-11-01,3,0.01564035646085296,0.04242501378812946,NYC,7.900000095367432,8.050000190734863,7.849999904632568,7.900000095367432,7.900000095367432,52100,71,74.0,False,0.74,52.54,-0.012000083923339844,-0.0014884747599253068
305,2021-11-02,109,0.08311330362826226,4.314028733059297,NYC,7.820000171661377,8.0,7.800000190734863,7.980000019073486,7.980000019073486,36000,83,74.0,,0.74,61.42,-0.05000019073486328,-0.006211203670828613
306,2021-11-03,1,0.01436728198599618,-0.8271361941012936,NYC,7.840000152587891,8.050000190734863,7.809999942779541,7.880000114440918,7.880000114440918,24100,90,74.0,,0.74,66.6,0.05000019073486328,0.00625002384185791
307,2021-11-04,25,0.029644175684277532,1.0633113286961149,NYC,7.809999942779541,7.989999771118164,7.800000190734863,7.809999942779541,7.809999942779541,34400,73,74.0,,0.74,54.02,-0.06000041961669922,-0.00745346809876557
308,2021-11-05,82,0.06592679821769573,1.2239376435979468,NYC,7.769999980926514,7.989999771118164,7.769999980926514,7.960000038146973,7.960000038146973,44600,74,74.0,,0.74,54.76,0.0,0.0
309,2021-11-08,22,0.027734563971992362,0.5250078751181266,NYC,8.020000457763672,8.081999778747559,7.960000038146973,8.0600004196167,8.0600004196167,20200,77,74.0,,0.74,56.98,0.09200000762939453,0.011514394275948803
310,2021-11-09,15,0.023278803309993636,-0.16065731794083216,NYC,8.0,8.039999961853027,7.909999847412109,7.96999979019165,7.96999979019165,18200,70,74.0,,0.74,51.8,-0.04199981689453125,-0.005196710968116358
311,2021-11-10,27,0.03091725015913431,0.3281288452599054,NYC,7.949999809265137,8.029999732971191,7.900000095367432,7.915999889373779,7.915999889373779,13300,71,74.0,,0.74,52.54,-0.010000228881835938,-0.001243809568318821
312,2021-11-11,135,0.09966327180140039,2.2235490313149824,NYC,7.860000133514404,8.020000457763672,7.860000133514404,7.929999828338623,7.929999828338623,26500,69,74.0,,0.74,51.06,-0.009999275207519531,-0.0012452397932795067
313,2021-11-12,3,0.01564035646085296,-0.8430680010985432,NYC,8.0600004196167,8.0600004196167,7.599999904632568,7.849999904632568,7.849999904632568,74400,73,74.0,,0.74,54.02,0.039999961853027344,0.0049875261309126895
314,2021-11-15,-2,0.012457670273711013,-0.5609028291938705,NYC,7.769999980926514,7.769999980926514,7.230000019073486,7.539999961853027,7.539999961853027,94700,70,74.0,,0.74,51.8,-0.29000043869018555,-0.03598020143824965
315,2021-11-16,1,0.01436728198599618,0.1532880282049971,NYC,7.510000228881836,7.659999847412109,7.260000228881836,7.340000152587891,7.340000152587891,44000,68,74.0,,0.74,50.32,-0.1100001335144043,-0.014157031375087281
316,2021-11-17,279,0.19132463399108848,12.31668955739666,NYC,7.289999961853027,7.5,7.099999904632568,7.440000057220459,7.440000057220459,63500,70,74.0,,0.74,51.8,-0.15999984741210938,-0.020887708955524942
317,2021-11-18,1,0.01436728198599618,-0.9249062617484721,NYC,7.300000190734863,7.440000057220459,7.150000095367432,7.349999904632568,7.349999904632568,43000,67,74.0,,0.74,49.58,-0.059999942779541016,-0.007999992370605447
318,2021-11-19,5,0.01691343093570974,0.1772185547826859,NYC,7.260000228881836,7.349999904632568,7.175000190734863,7.21999979019165,7.21999979019165,30800,70,74.0,,0.74,51.8,-0.09000015258789062,-0.012096794609637973
319,2021-11-22,5,0.01691343093570974,0.1772185547826859,NYC,7.150000095367432,7.889999866485596,7.150000095367432,7.710000038146973,7.710000038146973,66300,68,74.0,,0.74,50.32,0.5399999618530273,0.07346938351831489
320,2021-11-23,19,0.025824952259707195,0.5268902186594409,NYC,7.78000020980835,7.78000020980835,7.199999809265137,7.320000171661377,7.320000171661377,58800,68,74.0,,0.74,50.32,-0.1099996566772461,-0.013941655074608095
321,2021-11-24,9,0.0194595798854233,-0.24648147691700972,NYC,7.269999980926514,7.315000057220459,7.10699987411499,7.190000057220459,7.190000057220459,33400,62,74.0,,0.74,45.88,-0.4650001525878906,-0.05976865553315269
322,2021-11-26,23,0.02837110120942075,0.9747020513047717,NYC,7.199999809265137,7.210000038146973,6.800000190734863,7.210000038146973,7.210000038146973,42000,61,74.0,,0.74,45.14,-0.10500001907348633,-0.01435406948081197
323,2021-11-29,13,0.022005728835136858,-0.8467400508044031,NYC,7.260000228881836,7.260000228881836,6.670000076293945,6.800000190734863,6.800000190734863,53600,67,74.0,,0.74,49.58,0.05000019073486328,0.006934839177575647
324,2021-11-30,1,0.01436728198599618,-0.34711174105464127,NYC,6.75,6.769999980926514,6.5,6.699999809265137,6.699999809265137,56500,71,74.0,,0.74,52.54,-0.49000024795532227,-0.06749314497346659
325,2021-12-01,19,0.025824952259707195,0.797483496522086,NYC,6.610000133514404,6.739999771118164,6.525000095367432,6.550000190734863,6.550000190734863,47400,80,72.0,False,0.72,57.6,-0.03000020980834961,-0.004431345626716543
326,2021-12-02,210,0.1474035646085296,4.707796209114885,NYC,6.489999771118164,6.920000076293945,6.489999771118164,6.880000114440918,6.880000114440918,45100,81,72.0,,0.72,58.32,0.18000030517578125,0.026706277639223064
327,2021-12-03,1,0.01436728198599618,-0.9025309732220356,NYC,6.909999847412109,6.921999931335449,6.650000095367432,6.769999980926514,6.769999980926514,19900,84,72.0,,0.72,60.48,0.0019998550415039062,0.0002889963900947201
328,2021-12-06,22,0.027734563971992362,0.10108412726491633,NYC,6.760000228881836,7.150000095367432,6.75,7.139999866485596,7.139999866485596,79300,86,72.0,,0.72,61.92,0.22800016403198242,0.032938481117262164
329,2021-12-07,27,0.03091725015913431,0.11475522710059449,NYC,7.130000114440918,7.150000095367432,6.815000057220459,6.860000133514404,6.860000133514404,33100,85,72.0,,0.72,61.2,0.0,0.0
330,2021-12-08,78,0.06338064926798218,1.0500092647876302,NYC,6.739999771118164,7.329999923706055,6.699999809265137,7.289999961853027,7.289999961853027,52500,91,72.0,,0.72,65.52,0.17999982833862305,0.025174800830456867
331,2021-12-09,29,0.03219032463399109,-0.49211115686294205,NYC,7.010000228881836,7.28000020980835,7.0,7.050000190734863,7.050000190734863,30300,88,72.0,,0.72,63.36,-0.04999971389770508,-0.006821243440399027
332,2021-12-10,32,0.034099936346276255,0.05932253663166631,NYC,6.989999771118164,6.989999771118164,6.78000020980835,6.849999904632568,6.849999904632568,65300,86,72.0,,0.72,61.92,-0.29000043869018555,-0.03983522394676142
333,2021-12-13,1,0.01436728198599618,-0.150540062474126,NYC,6.760000228881836,6.994999885559082,6.559999942779541,6.559999942779541,6.559999942779541,47500,82,72.0,,0.72,59.04,0.005000114440917969,0.0007153239777744069
334,2021-12-14,23,0.02837110120942075,0.9747020513047717,NYC,6.559999942779541,7.03000020980835,6.309999942779541,6.318999767303467,6.318999767303467,62000,82,72.0,,0.72,59.04,0.03500032424926758,0.00500362041771063
335,2021-12-15,22,0.027734563971992362,-0.022436113167754845,NYC,6.079999923706055,6.340000152587891,6.010000228881836,6.340000152587891,6.340000152587891,119100,83,72.0,,0.72,59.76,-0.690000057220459,-0.0981507875714942
336,2021-12-16,19,0.025824952259707195,-0.0688531362603566,NYC,6.269999980926514,6.690000057220459,6.130000114440918,6.380000114440918,6.380000114440918,109400,90,72.0,,0.72,64.8,0.34999990463256836,0.05520503094778384
337,2021-12-17,80,0.06465372374283895,1.5035370091937588,NYC,6.360000133514404,6.704999923706055,5.929999828338623,5.929999828338623,5.929999828338623,126600,100,72.0,,0.72,72.0,0.014999866485595703,0.0022421324898804773
338,2021-12-20,3,0.01564035646085296,-0.7855390980265512,NYC,5.860000133514404,6.210000038146973,5.789999961853027,6.170000076293945,6.170000076293945,97100,93,72.0,,0.72,66.96,-0.49499988555908203,-0.0738254871277434
339,2021-12-21,41,0.03982877148313176,1.5465386024174839,NYC,6.110000133514404,6.260000228881836,6.059999942779541,6.260000228881836,6.260000228881836,90600,89,72.0,,0.72,64.08,0.05000019073486328,0.008051560455349493
340,2021-12-22,115,0.0869325270528326,1.1826565022134856,NYC,6.130000114440918,6.448999881744385,6.130000114440918,6.320000171661377,6.320000171661377,47300,87,72.0,,0.72,62.64,0.18899965286254883,0.03019163673358327
341,2021-12-23,12,0.021369191597708465,-0.7541864671123445,NYC,6.300000190734863,6.519999980926514,6.130000114440918,6.21999979019165,6.21999979019165,89400,78,72.0,,0.72,56.16,0.0710000991821289,0.011009474412166487
342,2021-12-27,1,0.01436728198599618,-0.4698033872824223,NYC,6.159999847412109,6.445000171661377,6.110000133514404,6.119999885559082,6.119999885559082,85000,80,72.0,,0.72,57.6,-0.07499980926513672,-0.011503038264499943
343,2021-12-28,1,0.01436728198599618,0.0,NYC,6.050000190734863,6.348999977111816,6.050000190734863,6.230000019073486,6.230000019073486,62300,82,72.0,,0.72,59.04,-0.09600019454956055,-0.014895297438729749
344,2021-12-29,14,0.022642266072565247,0.5759603030437288,NYC,6.159999847412109,6.75,6.159999847412109,6.460000038146973,6.460000038146973,82400,75,72.0,,0.72,54.0,0.4010000228881836,0.06315955651815885
345,2021-12-30,30,0.03282686187141948,0.44980461611987277,NYC,6.559999942779541,9.4399995803833,6.559999942779541,9.039999961853027,9.039999961853027,2294400,78,72.0,,0.72,56.16,2.689999580383301,0.3985184563530817
346,2021-12-31,32,0.034099936346276255,0.03878148571871787,NYC,8.90999984741211,11.880000114440918,8.90999984741211,10.609999656677246,10.609999656677246,1641900,71,72.0,,0.72,51.12,2.440000534057617,0.2584746443345227
