,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,WWE_unscaled,WWE_monthly,isPartial,scale,WWE,Stock_Price_Change,Stock_Price_Change_Percent
125,2018-11-26,1,0.0030068807339449543,-0.46182266009852213,WWE,63.20000076293945,66.04000091552734,62.43000030517578,65.5199966430664,63.68649673461914,1384700,47,62.0,,0.62,29.14,0.5999984741210938,0.009168680497197768
126,2018-11-27,11,0.004440366972477064,0.4767353165522501,WWE,65.8499984741211,65.91000366210938,64.05999755859375,65.27999877929688,63.453216552734375,1214000,56,62.0,,0.62,34.72,-0.12999725341796875,-0.0019684623200452167
127,2018-12-10,15,0.0050137614678899085,0.5222841225626742,WWE,74.68000030517578,76.04000091552734,73.44000244140625,76.0,73.87321472167969,1106100,38,58.0,,0.58,22.04,10.129997253417969,0.15369438158962723
128,2018-12-11,9,0.004153669724770642,-0.17154620311070445,WWE,77.06999969482422,78.08000183105469,75.4000015258789,75.44000244140625,73.32889556884766,1710100,49,58.0,,0.58,28.42,2.0400009155273438,0.026827996987974556
129,2018-12-19,34,0.007737385321100918,1.4561339643247178,WWE,73.58999633789062,76.77999877929688,72.66000366210938,73.93000030517578,71.97794342041016,1190800,51,58.0,,0.58,29.58,-1.3000030517578125,-0.016649628858496857
130,2018-12-20,6,0.0037236238532110093,-0.5187490736623684,WWE,73.12000274658203,74.58000183105469,71.19000244140625,73.55999755859375,71.61772155761719,945100,40,58.0,,0.58,23.2,-2.1999969482421875,-0.02865325583770917
131,2018-12-21,11,0.004440366972477064,0.19248537111179553,WWE,73.1500015258789,73.7699966430664,68.93000030517578,69.7300033569336,67.88884735107422,1475400,39,58.0,,0.58,22.62,-0.8100051879882812,-0.010860889891410541
132,2018-12-24,15,0.0050137614678899085,0.3464736680012319,WWE,68.69000244140625,68.9000015258789,65.4800033569336,66.7699966430664,65.00698852539062,732100,38,58.0,,0.58,22.04,-4.8699951171875,-0.06601593247659754
133,2018-12-26,5,0.0035802752293577983,0.0870473537604457,WWE,67.2699966430664,73.3499984741211,67.05999755859375,73.19999694824219,71.26721954345703,928400,53,58.0,,0.58,30.74,4.4499969482421875,0.06458631131627435
134,2018-12-27,36,0.00802408256880734,1.241191543882127,WWE,72.11000061035156,73.05999755859375,69.58000183105469,73.05000305175781,71.1211929321289,1005900,42,58.0,,0.58,24.36,-0.29000091552734375,-0.0039536594623060806
135,2018-12-28,1,0.0030068807339449543,-0.6252679719879948,WWE,73.54000091552734,74.29000091552734,71.5999984741211,73.05999755859375,71.13092041015625,656000,39,58.0,,0.58,22.62,1.2300033569335938,0.016835524199780183
136,2019-01-08,2,0.0031502293577981653,0.22251891410769908,WWE,80.81999969482422,81.58000183105469,78.61000061035156,80.73999786376953,78.60813903808594,1362000,34,62.0,,0.62,21.08,7.290000915527344,0.09812896521318604
137,2019-01-10,4,0.0034369266055045873,0.09100837277029483,WWE,78.51000213623047,79.5999984741211,77.08999633789062,78.83000183105469,76.74857330322266,606500,22,62.0,,0.62,13.64,-1.9800033569335938,-0.02427069517642344
138,2019-01-18,2,0.0031502293577981653,-0.08341675008341676,WWE,82.66000366210938,83.51000213623047,81.05999755859375,83.43000030517578,81.22711944580078,1457900,24,62.0,,0.62,14.88,3.910003662109375,0.04912064996308474
139,2019-01-29,1,0.0030068807339449543,-0.0870473537604457,WWE,82.0,82.37000274658203,80.58999633789062,81.69000244140625,79.5330581665039,456100,43,62.0,,0.62,26.66,-1.1399993896484375,-0.01365105209539752
140,2019-01-30,2,0.0031502293577981653,0.04767353165522503,WWE,82.02999877929688,84.04000091552734,81.0,83.05000305175781,80.85716247558594,602600,39,62.0,,0.62,24.18,1.6699981689453125,0.020274348831615274
141,2019-02-01,2,0.0031502293577981653,0.0,WWE,82.4000015258789,82.87000274658203,81.36000061035156,82.2300033569336,80.05879211425781,589400,35,64.0,False,0.64,22.4,-1.1699981689453125,-0.013921919992853526
142,2019-02-04,2,0.0031502293577981653,-0.4056685417568152,WWE,82.08999633789062,83.44999694824219,81.80999755859375,82.51000213623047,80.33140563964844,484200,36,64.0,,0.64,23.04,0.5799942016601562,0.006998843760555706
143,2019-02-06,23,0.006160550458715597,0.9555879140880961,WWE,81.7300033569336,82.38999938964844,79.08999633789062,79.76000213623047,77.65401458740234,931400,41,64.0,,0.64,26.24,-1.05999755859375,-0.012702188104946055
144,2019-02-07,56,0.01089105504587156,0.7678704393149665,WWE,82.93000030517578,83.88999938964844,74.5,83.51000213623047,81.30500030517578,1907700,34,64.0,,0.64,21.76,1.5,0.018206093107320243
145,2019-02-11,5,0.0035802752293577983,-0.10723477266228199,WWE,86.2300033569336,87.9000015258789,86.0199966430664,86.81999969482422,84.52760314941406,1023200,36,64.0,,0.64,23.04,4.010002136230469,0.047800717194012465
146,2019-02-19,4,0.0034369266055045873,-0.040038436899423435,WWE,86.9800033569336,87.63999938964844,86.26000213623047,86.5999984741211,84.31341552734375,549400,61,64.0,,0.64,39.04,-0.26000213623046875,-0.002957930963788713
147,2019-03-13,1,0.0030068807339449543,-0.12512512512512508,WWE,89.0,89.16999816894531,87.5,87.55999755859375,85.24806213378906,512400,53,61.0,,0.61,32.33,1.529998779296875,0.017457768027752785
148,2019-03-14,14,0.0048704128440366975,0.6197559115179252,WWE,88.44999694824219,91.80999755859376,88.33000183105469,90.62999725341795,88.35807800292969,1237000,42,61.0,,0.61,25.62,2.6399993896484517,0.02960636361847402
149,2019-03-25,1,0.0030068807339449543,-0.34400800600450343,WWE,86.98999786376953,87.33999633789062,85.7699966430664,87.2300033569336,85.04331970214844,1021900,51,61.0,,0.61,31.11,-4.470001220703139,-0.048687521398204536
150,2019-04-01,1,0.0030068807339449543,-0.0870473537604457,WWE,86.94999694824219,87.69999694824219,84.29000091552734,87.19999694824219,85.01407623291016,2457000,25,75.0,False,0.75,18.75,0.3600006103515625,0.004121829922671738
151,2019-04-08,1,0.0030068807339449543,-0.0870473537604457,WWE,89.16000366210938,90.1500015258789,87.87000274658203,90.02999877929688,87.77313232421875,1025000,100,75.0,,0.75,75.0,2.4500045776367188,0.027936199120766725
152,2019-04-16,3,0.0032935779816513763,0.09534706331045006,WWE,97.9800033569336,99.25,97.6999969482422,98.0999984741211,95.64083862304688,1211500,34,75.0,,0.75,25.5,9.099998474121094,0.10094285435490313
153,2019-04-17,2,0.0031502293577981653,-0.04352367688022285,WWE,98.37000274658205,98.5500030517578,95.66999816894533,96.11000061035156,93.70072174072266,1495100,33,75.0,,0.75,24.75,-0.6999969482422017,-0.00705286597725141
154,2019-04-23,1,0.0030068807339449543,-0.16015374759769374,WWE,96.9499969482422,100.0999984741211,96.37999725341795,99.25,96.76201629638672,910600,28,75.0,,0.75,21.0,1.5499954223632955,0.01572800988701384
155,2019-04-24,1,0.0030068807339449543,0.0,WWE,99.43000030517578,100.4499969482422,97.73999786376952,98.5,96.0308074951172,1085200,24,75.0,,0.75,18.0,0.34999847412110796,0.0034964883062569285
156,2019-04-25,14,0.0048704128440366975,0.6197559115179252,WWE,90.0,93.37000274658205,83.75,85.37999725341797,83.23969268798828,10066300,18,75.0,,0.75,13.5,-7.079994201660156,-0.07048277169493777
157,2019-04-26,4,0.0034369266055045873,-0.29432540616906055,WWE,85.0199966430664,85.83000183105469,82.0,83.5199966430664,81.42633056640625,3098900,17,75.0,,0.75,12.75,-7.540000915527358,-0.08075399693402463
158,2019-05-01,8,0.004010321100917431,0.2730251183108845,WWE,84.23999786376953,85.4000015258789,82.62000274658203,82.62999725341797,80.55862426757812,1310300,31,66.0,False,0.66,20.46,-0.43000030517578125,-0.0050099067459206115
159,2019-05-02,4,0.0034369266055045873,-0.14297969688304257,WWE,83.5199966430664,85.68000030517578,83.01000213623047,85.5999984741211,83.45418548583984,1695900,22,66.0,,0.66,14.52,0.279998779296875,0.003278674172060958
160,2019-05-06,2,0.0031502293577981653,0.04767353165522503,WWE,84.0999984741211,87.4000015258789,83.62000274658203,87.16000366210938,84.97509002685547,1030000,25,66.0,,0.66,16.5,1.720001220703125,0.02007471072101774
161,2019-05-09,0,0.0028635321100917432,-0.09100837277029483,WWE,83.70999908447266,84.55000305175781,82.72000122070312,83.87000274658203,81.76756286621094,899000,24,66.0,,0.66,15.84,-2.8499984741210938,-0.032608677624304305
162,2019-05-14,10,0.004297018348623853,0.30466573816155984,WWE,81.4000015258789,81.58000183105469,79.31999969482422,79.98999786376953,77.98481750488281,1097600,34,66.0,,0.66,22.44,-2.970001220703125,-0.035127156871715526
163,2019-05-22,1,0.0030068807339449543,-0.300240192153723,WWE,78.6500015258789,79.25,76.23999786376953,77.45999908447266,75.51822662353516,1554300,39,66.0,,0.66,25.74,-2.3300018310546875,-0.028560943598406885
164,2019-05-28,12,0.0045837155963302754,0.5244088482074751,WWE,76.37000274658203,77.2300033569336,74.02999877929688,74.0999984741211,72.24246215820312,951100,41,66.0,,0.66,27.06,-2.0199966430664062,-0.02548891663175279
165,2019-05-29,6,0.0037236238532110093,-0.18764073054791097,WWE,73.16999816894531,73.58999633789062,71.81999969482422,72.51000213623047,70.69232940673828,954100,34,66.0,,0.66,22.44,-3.6400070190429688,-0.04713203238150809
166,2019-06-03,2,0.0031502293577981653,-0.15398829688943638,WWE,72.75,74.5,72.33999633789062,72.76000213623047,70.9360580444336,1273200,49,61.0,,0.61,29.89,0.910003662109375,0.012365860951141672
167,2019-06-06,2,0.0031502293577981653,0.0,WWE,73.37000274658203,73.98999786376953,71.51000213623047,73.4800033569336,71.63801574707031,859000,46,61.0,,0.61,28.06,-0.5100021362304688,-0.006845666258127103
168,2019-06-07,2,0.0031502293577981653,0.0,WWE,73.94999694824219,74.58999633789062,73.12000274658203,73.27999877929688,71.44303131103516,736900,91,61.0,,0.61,55.51,0.5999984741210938,0.008109183557834632
169,2019-06-10,10,0.004297018348623853,0.42906178489702507,WWE,74.1500015258789,74.1500015258789,71.38999938964844,71.51000213623047,69.71739959716797,996800,55,61.0,,0.61,33.55,-0.43999481201171875,-0.005898844799757774
170,2019-06-17,10,0.004297018348623853,0.36403349108117955,WWE,74.31999969482422,75.94000244140625,74.13999938964844,75.55000305175781,73.77743530273438,630200,46,61.0,,0.61,28.06,1.7900009155273438,0.024140268087555095
171,2019-06-24,2,0.0031502293577981653,-0.2668801708033093,WWE,73.0199966430664,73.48999786376953,71.69000244140625,73.1500015258789,71.43374633789062,1051800,100,61.0,,0.61,61.0,-2.4500045776367188,-0.03226237159430023
172,2019-07-08,6,0.0037236238532110093,0.18201674554058966,WWE,74.66999816894531,74.66999816894531,72.48999786376953,72.66000366210938,70.95524597167969,765900,43,61.0,,0.61,26.23,1.1800003051757812,0.016056610960353934
173,2019-07-10,1,0.0030068807339449543,-0.19248537111179553,WWE,73.4800033569336,74.62999725341797,72.77999877929688,73.22000122070312,71.50211334228516,640400,48,61.0,,0.61,29.28,-0.04000091552734375,-0.000535702645081626
174,2019-07-22,1,0.0030068807339449543,0.0,WWE,70.41000366210938,70.62000274658203,69.41999816894531,69.62000274658203,67.98656463623047,1192700,47,61.0,,0.61,28.67,-4.0099945068359375,-0.05373167163894388
175,2019-07-23,3,0.0032935779816513763,0.09534706331045006,WWE,70.16999816894531,70.30000305175781,67.66000366210938,68.31999969482422,66.71705627441406,1381600,85,61.0,,0.61,51.85,-0.31999969482421875,-0.004531289753308743
176,2019-07-24,1,0.0030068807339449543,-0.0870473537604457,WWE,68.05000305175781,69.45999908447266,67.91000366210938,68.7300033569336,67.11743927001953,2359100,56,61.0,,0.61,34.16,-0.8400039672851562,-0.011948846811097757
177,2019-07-25,14,0.0048704128440366975,0.6197559115179252,WWE,70.51000213623047,76.05999755859375,70.2699966430664,74.68000030517578,72.92784118652344,4181700,43,61.0,,0.61,26.23,6.599998474121094,0.09501869509233085
178,2019-07-26,4,0.0034369266055045873,-0.29432540616906055,WWE,76.43000030517578,78.76000213623047,75.5999984741211,75.98999786376953,74.20709991455078,2224200,39,61.0,,0.61,23.79,2.7000045776367188,0.03549835214702357
179,2019-08-07,21,0.005873853211009175,0.5774561133353866,WWE,66.58999633789062,68.22000122070312,66.25,67.94000244140625,66.34597778320312,962300,48,57.0,,0.57,27.36,-10.540000915527344,-0.13382428427688964
180,2019-08-14,0,0.0028635321100917432,-0.5124951190941038,WWE,66.87000274658203,67.83999633789062,65.44000244140625,67.41999816894531,65.83817291259766,1452200,48,57.0,,0.57,27.36,-0.3800048828125,-0.005570285488314841
181,2019-08-15,4,0.0034369266055045873,0.20024028834601526,WWE,67.58999633789062,70.29000091552734,66.91999816894531,68.94999694824219,67.33228302001953,1648600,38,57.0,,0.57,21.66,2.4500045776367188,0.03611445621892395
182,2019-08-21,4,0.0034369266055045873,-0.07699414844471819,WWE,74.5999984741211,74.76000213623047,72.55999755859375,74.06999969482422,72.33214569091797,1232400,41,57.0,,0.57,23.37,4.470001220703125,0.06359369985035368
183,2019-08-22,17,0.0053004587155963305,0.542208875542209,WWE,74.5,75.48999786376953,73.75,74.25,72.50794219970703,917400,31,57.0,,0.57,17.669999999999998,0.7299957275390625,0.009764522561259925
184,2019-08-23,5,0.0035802752293577983,-0.3245348334054522,WWE,74.0,74.66000366210938,73.4000015258789,73.80999755859375,72.07825469970703,1032100,30,57.0,,0.57,17.099999999999998,-0.8299942016601562,-0.010994757254569998
185,2019-08-26,48,0.009744266055045872,1.958565459610028,WWE,74.56999969482422,74.88999938964844,73.75,74.3499984741211,72.60558319091797,595900,31,57.0,,0.57,17.669999999999998,0.2299957275390625,0.0030805748226314655
186,2019-09-03,2,0.0031502293577981653,-0.6767094268565377,WWE,70.73999786376953,71.30999755859375,68.45999908447266,69.37000274658203,67.742431640625,2111800,63,48.0,,0.48,30.24,-3.5800018310546875,-0.04780346989226347
187,2019-09-04,1,0.0030068807339449543,-0.045504186385147416,WWE,70.12999725341797,71.08000183105469,69.16999816894531,70.98999786376953,69.32441711425781,613100,51,48.0,,0.48,24.48,-0.2299957275390625,-0.003225294284298408
188,2019-09-06,5,0.0035802752293577983,0.19069412662090013,WWE,71.76000213623047,74.16999816894531,71.76000213623047,73.56999969482422,71.84388732910156,679400,38,48.0,,0.48,18.24,3.089996337890625,0.0434720914222122
189,2019-09-18,6,0.0037236238532110093,0.040038436899423546,WWE,75.66000366210938,75.66000366210938,72.33000183105469,73.58999633789062,71.98351287841797,926100,54,48.0,,0.48,25.92,1.4900054931640625,0.02008905932247851
190,2019-09-25,12,0.0045837155963302754,0.23098244533415468,WWE,69.01000213623047,71.02999877929688,69.01000213623047,71.01000213623047,69.45984649658203,1381300,54,48.0,,0.48,25.92,-4.6300048828125,-0.06119488050105937
191,2019-09-26,6,0.0037236238532110093,-0.18764073054791097,WWE,71.16999816894531,71.41000366210938,69.58999633789062,70.98999786376953,69.44029235839844,667600,45,48.0,,0.48,21.6,0.3800048828125,0.005349921010040282
192,2019-10-02,18,0.0054438073394495416,0.46196489066830915,WWE,70.51000213623047,71.05000305175781,65.18000030517578,66.37999725341797,64.93091583251953,1988000,48,63.0,,0.63,30.24,-0.3600006103515625,-0.005041319029403413
193,2019-10-03,9,0.004153669724770642,-0.2369917842848115,WWE,66.26000213623047,69.04000091552734,64.61000061035156,68.73999786376953,67.23939514160156,1775800,49,63.0,,0.63,30.87,-2.0100021362304688,-0.028289965515782445
194,2019-10-04,2,0.0031502293577981653,-0.24157923799006076,WWE,69.08000183105469,70.87000274658203,69.08000183105469,70.25,68.7164306640625,1434800,52,63.0,,0.63,32.76,1.8300018310546875,0.026506399287186566
195,2019-10-07,2,0.0031502293577981653,-0.08341675008341676,WWE,71.4000015258789,72.36000061035156,69.0,69.3499984741211,67.8360824584961,1770400,100,63.0,,0.63,63.0,1.4899978637695312,0.021024379935435933
196,2019-10-09,40,0.008597477064220184,1.7291590826356025,WWE,68.02999877929688,68.22000122070312,65.26000213623047,66.62999725341797,65.17546844482422,994100,48,63.0,,0.63,30.24,-4.1399993896484375,-0.057213921430732895
197,2019-10-11,2,0.0031502293577981653,-0.6335867680405496,WWE,69.1500015258789,70.80999755859375,68.27999877929688,70.0199966430664,68.491455078125,1004800,48,63.0,,0.63,30.24,2.589996337890625,0.03796535167907078
198,2019-10-14,5,0.0035802752293577983,0.13651255915544236,WWE,69.8499984741211,69.9800033569336,68.94999694824219,69.62000274658203,68.1001968383789,473500,47,63.0,,0.63,29.61,-0.8299942016601562,-0.011721426779789823
199,2019-10-18,7,0.0038669724770642204,0.08007687379884687,WWE,70.55999755859375,70.55999755859375,65.98999786376953,67.0,65.53739166259766,1240200,40,63.0,,0.63,25.2,0.5799942016601562,0.008287999054557016
200,2019-10-21,4,0.0034369266055045873,-0.20016012810248196,WWE,67.56999969482422,69.48999786376953,67.37999725341797,69.04000091552734,67.53284454345703,1048300,43,63.0,,0.63,27.09,-1.0699996948242188,-0.015164395292611488
201,2019-10-22,3,0.0032935779816513763,-0.04170837504170832,WWE,69.4000015258789,69.47000122070312,66.51000213623047,66.75,65.2928466796875,527500,63,63.0,,0.63,39.69,-0.01999664306640625,-0.00028776289654819376
202,2019-10-24,1,0.0030068807339449543,-0.0870473537604457,WWE,66.81999969482422,67.41999816894531,65.62999725341797,66.93000030517578,65.46891784667969,528100,44,63.0,,0.63,27.72,-2.0500030517578125,-0.029509184046867087
203,2019-10-25,10,0.004297018348623853,0.42906178489702507,WWE,66.58000183105469,68.93000030517578,66.0199966430664,68.37000274658203,66.87747192382812,1304400,46,63.0,,0.63,28.98,1.5100021362304688,0.022396947155747693
204,2019-10-28,12,0.0045837155963302754,0.06672004270082743,WWE,68.5,69.7699966430664,67.9000015258789,68.91000366210938,67.40568542480469,650100,45,63.0,,0.63,28.35,0.839996337890625,0.012186222750205866
205,2019-10-29,4,0.0034369266055045873,-0.2501876407305479,WWE,68.80000305175781,68.80000305175781,67.01000213623047,68.16000366210938,66.67206573486328,555300,57,63.0,,0.63,35.910000000000004,-0.9699935913085938,-0.013902732377513827
206,2019-10-30,1,0.0030068807339449543,-0.12512512512512508,WWE,68.33999633789062,68.33999633789062,65.88999938964844,66.44000244140625,64.98960876464844,1025200,44,63.0,,0.63,27.72,-0.4600067138671875,-0.006686143800329836
207,2019-10-31,14,0.0048704128440366975,0.6197559115179252,WWE,58.650001525878906,60.0,53.25,56.040000915527344,54.81664276123047,7567800,76,63.0,,0.63,47.88,-8.339996337890625,-0.12203682740419719
208,2019-11-01,6,0.0037236238532110093,-0.23546032493524838,WWE,56.04999923706055,57.70000076293945,55.810001373291016,55.959999084472656,54.73838806152344,2265200,80,55.0,False,0.55,44.0,-2.299999237060547,-0.0383333206176758
209,2019-11-04,15,0.0050137614678899085,0.12913223140495877,WWE,54.61000061035156,55.04999923706055,52.68999862670898,53.15999984741211,51.99951171875,3872600,50,55.0,,0.55,27.500000000000004,-2.6500015258789062,-0.04592723554314049
210,2019-11-05,6,0.0037236238532110093,-0.2573193046660567,WWE,56.08000183105469,57.540000915527344,55.560001373291016,55.77000045776367,54.55253601074219,2940700,73,55.0,,0.55,40.150000000000006,2.490001678466797,0.045231638746154434
211,2019-11-07,15,0.0050137614678899085,0.3464736680012319,WWE,55.540000915527344,56.27000045776367,54.54999923706055,54.59000015258789,53.39829635620117,2009300,49,55.0,,0.55,26.950000000000003,-1.2700004577636719,-0.022071609967961536
212,2019-11-08,49,0.009887614678899082,0.9720951509606586,WWE,55.56999969482422,56.75,53.95000076293945,54.720001220703125,53.52545928955078,2859000,46,55.0,,0.55,25.3,0.4799995422363281,0.008530292133134276
213,2019-11-11,12,0.0045837155963302754,-0.5364184643934122,WWE,54.72999954223633,56.720001220703125,54.27999877929688,55.900001525878906,54.67970275878906,2537400,46,55.0,,0.55,25.3,-0.029998779296875,-0.0005286128510462174
214,2019-11-12,4,0.0034369266055045873,-0.2501876407305479,WWE,55.70000076293945,56.34000015258789,54.81999969482422,55.220001220703125,54.01454162597656,2271700,62,55.0,,0.55,34.1,-0.3800010681152344,-0.006699595556012294
215,2019-11-13,2,0.0031502293577981653,-0.08341675008341676,WWE,55.2599983215332,56.08000183105469,54.25,54.380001068115234,53.1928825378418,1939900,52,55.0,,0.55,28.6,-0.2599983215332031,-0.00461480867641173
216,2019-11-14,3,0.0032935779816513763,0.04550418638514753,WWE,54.20000076293945,56.58000183105469,53.72999954223633,56.27000045776367,55.04161834716797,1847600,47,55.0,,0.55,25.85,0.5,0.008915834231002506
217,2019-11-29,0,0.0028635321100917432,-0.04767353165522503,WWE,62.25,62.36000061035156,61.33000183105469,62.02000045776367,60.66609954833984,409800,54,55.0,,0.55,29.700000000000003,5.779998779296875,0.1021562140728749
218,2019-12-11,5,0.0035802752293577983,0.0870473537604457,WWE,61.65999984741211,62.93000030517578,61.02000045776367,62.86000061035156,61.48775863647461,1127900,51,52.0,,0.52,26.52,0.5699996948242188,0.009140469680008367
219,2019-12-12,39,0.008454128440366974,1.3613068545803975,WWE,62.959999084472656,62.959999084472656,61.09000015258789,61.2599983215332,60.037296295166016,948600,50,52.0,,0.52,26.0,0.029998779296875,0.0004767007651580446
220,2019-12-18,-1,0.0027201834862385322,-0.6782419967444384,WWE,64.0,64.69999694824219,63.630001068115234,64.0,62.722618103027344,769900,47,52.0,,0.52,24.44,1.7399978637695312,0.027636561135189863
221,2019-12-20,52,0.010317660550458716,2.793001686340641,WWE,64.91999816894531,65.33000183105469,64.1500015258789,64.94999694824219,63.65365219116211,1221200,47,52.0,,0.52,24.44,0.6300048828125,0.009737324768600564
222,2019-12-27,23,0.006160550458715597,0.4831584759801215,WWE,65.5999984741211,65.77999877929688,64.19000244140625,64.91999816894531,63.62424850463867,419200,57,52.0,,0.52,29.64,0.4499969482421875,0.006888059630028698
223,2020-01-09,2,0.0031502293577981653,-0.476462740613684,WWE,63.27000045776367,64.4000015258789,61.79999923706055,63.66999816894531,62.39919662475586,2434500,20,56.0,,0.56,11.2,-1.3799972534179688,-0.020978979614275972
224,2020-01-10,1,0.0030068807339449543,-0.045504186385147416,WWE,63.77999877929688,63.81999969482422,60.560001373291016,60.68999862670898,59.47867584228516,2211700,19,56.0,,0.56,10.64,-0.5800018310546875,-0.009006239399258598
225,2020-01-15,13,0.0047270642201834865,0.5720823798627002,WWE,62.75,64.19999694824219,61.83000183105469,62.09000015258789,60.85073852539063,974100,22,56.0,,0.56,12.32,0.37999725341796875,0.005954203309856521
226,2020-01-16,7,0.0038669724770642204,-0.18195050946142655,WWE,62.84999847412109,64.44999694824219,62.84999847412109,63.79999923706055,62.52660369873047,1390100,24,56.0,,0.56,13.44,0.25,0.0038940811819905274
227,2020-01-21,4,0.0034369266055045873,-0.11120996441281139,WWE,62.66999816894531,62.72999954223633,61.72999954223633,61.93000030517578,60.69392776489258,603500,30,56.0,,0.56,16.8,-1.7199974060058594,-0.02668731555390358
228,2020-01-23,4,0.0034369266055045873,0.0,WWE,62.77000045776367,63.0,61.77000045776367,62.459999084472656,61.21334838867188,3323900,22,56.0,,0.56,12.32,0.2700004577636719,0.004304168017439158
229,2020-01-24,4,0.0034369266055045873,0.0,WWE,62.52999877929688,62.52999877929688,58.59000015258789,59.65999984741211,58.469234466552734,1304100,23,56.0,,0.56,12.88,-0.4700012207031179,-0.007460336836557446
230,2020-01-30,1,0.0030068807339449543,-0.22241992882562278,WWE,60.540000915527344,62.45000076293945,60.08000183105469,62.29999923706055,61.05653762817383,951700,26,56.0,,0.56,14.560000000000002,-0.07999801635742898,-0.0012793541966917843
231,2020-01-31,4,0.0034369266055045873,0.1430205949656751,WWE,45.29999923706055,51.33000183105469,45.09999847412109,48.880001068115234,47.904396057128906,19477000,29,56.0,,0.56,16.240000000000002,-11.119998931884766,-0.1780624306810875
232,2020-02-03,1,0.0030068807339449543,-0.7880698351115423,WWE,48.959999084472656,49.43000030517578,45.91999816894531,46.08000183105469,45.16028594970703,4459100,64,56.0,,0.56,35.84,-1.9000015258789062,-0.03701541901620198
233,2020-02-04,14,0.0048704128440366975,0.6197559115179252,WWE,46.61000061035156,47.5,46.400001525878906,47.36000061035156,46.41473388671875,2774400,81,56.0,,0.56,45.36000000000001,-1.9300003051757812,-0.03904512023589235
234,2020-02-05,2,0.0031502293577981653,-0.3531904874028726,WWE,47.75,49.369998931884766,47.720001220703125,49.0,48.022003173828125,2998500,58,56.0,,0.56,32.480000000000004,1.8699989318847656,0.039368398565995166
235,2020-02-06,135,0.02221559633027523,6.052056789224609,WWE,40.2400016784668,47.970001220703125,40.2400016784668,44.5,43.61182022094727,15577300,60,56.0,,0.56,33.6,-1.3999977111816406,-0.02835725625826324
236,2020-02-07,1,0.0030068807339449543,-0.8646500103241792,WWE,44.84999847412109,44.97999954223633,42.470001220703125,42.52999877929688,41.68113327026367,4601600,61,56.0,,0.56,34.160000000000004,-2.990001678466797,-0.06233065671001814
237,2020-02-10,1,0.0030068807339449543,-0.6958942240779401,WWE,41.58000183105469,42.84999847412109,40.880001068115234,42.04999923706055,41.21071243286133,3907100,57,56.0,,0.56,31.92,-2.1300010681152415,-0.0473544039526983
238,2020-02-11,10,0.004297018348623853,0.42906178489702507,WWE,41.52999877929688,43.16999816894531,41.41999816894531,42.7400016784668,41.88694763183594,1786700,82,56.0,,0.56,45.92,0.31999969482422586,0.007467904462528541
239,2020-02-12,10,0.004297018348623853,0.0,WWE,43.34000015258789,43.720001220703125,42.06999969482422,42.2400016784668,41.39692687988281,1886700,57,56.0,,0.56,31.92,0.5500030517578125,0.012740400164146015
240,2020-02-13,3,0.0032935779816513763,-0.23352014945289568,WWE,42.22999954223633,44.119998931884766,42.20000076293945,43.7599983215332,42.88658905029297,2248100,56,56.0,,0.56,31.360000000000003,0.3999977111816406,0.009149078225373586
241,2020-02-14,10,0.004297018348623853,0.30466573816155984,WWE,44.0,45.06999969482422,43.90999984741211,44.93000030517578,44.033233642578125,1353300,53,56.0,,0.56,29.680000000000003,0.9500007629394531,0.02153220276378809
242,2020-02-18,1,0.0030068807339449543,-0.300240192153723,WWE,45.33000183105469,46.81999969482422,45.27000045776367,45.959999084472656,45.04267120361328,2311100,74,56.0,,0.56,41.440000000000005,1.75,0.03882848927999816
243,2020-02-19,1,0.0030068807339449543,0.0,WWE,46.36000061035156,46.88999938964844,45.5,46.52000045776367,45.59149932861328,1538900,53,56.0,,0.56,29.680000000000003,0.06999969482421875,0.0014950810610951937
244,2020-02-20,32,0.007450688073394496,1.4778794813119758,WWE,46.5099983215332,47.83000183105469,46.09000015258789,47.7400016784668,46.787147521972656,2071800,53,56.0,,0.56,29.680000000000003,0.94000244140625,0.020046970647087825
245,2020-02-21,2,0.0031502293577981653,-0.5771894720640296,WWE,47.25,52.459999084472656,47.25,50.22999954223633,49.22745132446289,4483400,54,56.0,,0.56,30.24,4.629997253417969,0.09680110968366806
246,2020-02-24,1,0.0030068807339449543,-0.7309941520467835,WWE,47.7400016784668,49.27999877929688,47.22999954223633,48.72999954223633,47.75738906860352,3036000,59,56.0,,0.56,33.040000000000006,-3.180000305175774,-0.060617620294945884
247,2020-02-25,18,0.0054438073394495416,0.8104500381388253,WWE,48.650001525878906,49.77000045776367,47.7599983215332,48.810001373291016,47.83579635620117,2196000,71,56.0,,0.56,39.760000000000005,0.49000167846678977,0.009943216124279619
248,2020-02-26,28,0.006877293577981652,0.2633242047609017,WWE,48.810001373291016,50.09000015258789,48.2599983215332,48.40999984741211,47.44377517700195,2135100,54,56.0,,0.56,30.24,0.31999969482421875,0.00642956985897114
249,2020-02-27,10,0.004297018348623853,-0.3751875937968985,WWE,46.90999984741211,47.18000030517578,45.72999954223633,45.86000061035156,44.94467926025391,2541400,100,56.0,,0.56,56.00000000000001,-2.9099998474121094,-0.05809542500593834
