,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,WFC_unscaled,WFC_monthly,isPartial,scale,WFC,Stock_Price_Change,Stock_Price_Change_Percent
125,2018-04-16,1,0.0034630541871921183,-0.41562759767248547,WFC,50.59000015258789,51.34000015258789,50.310001373291016,50.79999923706055,45.07151794433594,31879100,41,35.0,,0.35,14.35,-0.9599990844726562,-0.018355623297837242
126,2018-04-18,1,0.0034630541871921183,0.0,WFC,50.77999877929688,50.970001220703125,50.2599983215332,50.38999938964844,44.70774459838867,21055700,31,35.0,,0.35,10.85,-0.3699989318847656,-0.007206835426277536
127,2018-04-19,3,0.008389162561576353,1.4224751066856327,WFC,50.5099983215332,51.61000061035156,50.4900016784668,51.540000915527344,45.728065490722656,23678400,47,35.0,,0.35,16.45,0.6399993896484375,0.012556393453419856
128,2018-04-20,1,0.0034630541871921183,-0.5871990604815032,WFC,51.93000030517578,52.81999969482422,51.81999969482422,52.560001373291016,46.6330451965332,31149300,98,35.0,,0.35,34.3,1.2099990844726562,0.023445050768512443
129,2018-04-24,1,0.0034630541871921183,0.0,WFC,52.95000076293945,53.75,52.18000030517578,52.5099983215332,46.58868408203125,23052100,42,35.0,,0.35,14.7,0.9300003051757812,0.01760697293731539
130,2018-04-27,1,0.0034630541871921183,0.0,WFC,52.27999877929688,52.93999862670898,52.209999084472656,52.36000061035156,46.455596923828125,12304300,48,35.0,,0.35,16.799999999999997,-0.8100013732910227,-0.01506979299146094
131,2018-05-08,1,0.0034630541871921183,-0.8866677414154441,WFC,52.720001220703125,53.709999084472656,52.630001068115234,53.18999862670898,47.54730987548828,20786200,99,32.0,,0.32,31.68,0.770000457763679,0.014544776685642136
132,2018-05-09,0,0.001,-0.7112375533428166,WFC,53.45000076293945,53.97999954223633,53.34999847412109,53.7599983215332,48.05684280395508,16286700,87,32.0,,0.32,27.84,0.2700004577636719,0.0050270054434189415
133,2018-05-10,2,0.0059261083743842365,4.926108374384237,WFC,54.130001068115234,54.72999954223633,53.630001068115234,54.650001525878906,48.8524284362793,20699000,96,32.0,,0.32,30.72,0.75,0.013894034945538758
134,2018-05-14,4,0.010852216748768472,0.8312551953449707,WFC,54.77999877929688,54.81999969482422,54.33000183105469,54.47999954223633,48.700462341308594,12809100,98,32.0,,0.32,31.36,0.09000015258789062,0.0016444391255372448
135,2018-05-15,4,0.010852216748768472,0.0,WFC,54.43000030517578,55.27999877929688,54.380001068115234,54.75,48.94182205200195,14991100,85,32.0,,0.32,27.2,0.45999908447266336,0.008391081485469076
136,2018-05-22,1,0.0034630541871921183,-0.6808896958692692,WFC,54.630001068115234,55.650001525878906,54.43999862670898,55.2599983215332,49.397708892822266,17398200,71,32.0,,0.32,22.72,0.37000274658202414,0.006693248096101501
137,2018-05-23,1,0.0034630541871921183,0.0,WFC,55.02999877929688,56.18000030517578,54.630001068115234,56.18000030517578,50.22011947631836,23566100,84,32.0,,0.32,26.88,0.529998779296875,0.00952378732730863
138,2018-05-29,2,0.0059261083743842365,0.7112375533428166,WFC,54.040000915527344,54.2599983215332,52.63999938964844,52.95000076293945,47.332767486572266,31604000,61,32.0,,0.32,19.52,-1.9200019836425781,-0.03417589841959634
139,2018-05-30,4,0.010852216748768472,0.8312551953449707,WFC,53.65999984741211,54.43999862670898,53.380001068115234,54.22999954223633,48.47697448730469,16416200,64,32.0,,0.32,20.48,0.18000030517577414,0.003317366582083814
140,2018-05-31,3,0.008389162561576353,-0.2269632319564231,WFC,54.209999084472656,54.380001068115234,53.79999923706055,53.9900016784668,48.262451171875,17515900,79,32.0,,0.32,25.28,-0.059997558593742895,-0.0011020859681709627
141,2018-06-01,2,0.0059261083743842365,-0.29359953024075147,WFC,54.560001373291016,55.02000045776367,54.27999877929688,54.68999862670898,48.88818740844727,14100200,42,29.0,False,0.29,12.18,0.6399993896484375,0.011769021277634462
142,2018-06-04,2,0.0059261083743842365,0.0,WFC,54.790000915527344,55.16999816894531,54.59999847412109,54.83000183105469,49.01333618164063,10593700,49,29.0,,0.29,14.21,0.14999771118164062,0.0027262397298013497
143,2018-06-05,1,0.0034630541871921183,-0.41562759767248547,WFC,54.61000061035156,54.93000030517578,54.290000915527344,54.5,48.71833801269531,11883900,61,29.0,,0.29,17.689999999999998,-0.23999786376953125,-0.004350151744333841
144,2018-06-06,3,0.008389162561576353,1.4224751066856327,WFC,54.720001220703125,55.630001068115234,54.65999984741211,55.58000183105469,49.68377685546875,15848200,55,29.0,,0.29,15.95,0.7000007629394531,0.012743505535234734
145,2018-06-07,2,0.0059261083743842365,-0.29359953024075147,WFC,55.77000045776367,55.9900016784668,55.25,55.630001068115234,49.72846603393555,17299600,58,29.0,,0.29,16.82,0.3600006103515625,0.006471339267291487
146,2018-06-08,4,0.010852216748768472,0.8312551953449707,WFC,55.560001373291016,55.77000045776367,54.97999954223633,55.68000030517578,49.77316284179688,12965900,55,29.0,,0.29,15.95,-0.220001220703125,-0.0039292947688504
147,2018-06-11,1,0.0034630541871921183,0.0,WFC,55.790000915527344,56.11000061035156,55.5,55.5099983215332,49.621192932128906,13518400,37,29.0,,0.29,10.73,0.3400001525878906,0.006096470320909875
148,2018-06-12,2,0.0059261083743842365,0.7112375533428166,WFC,55.63999938964844,55.95000076293945,55.09000015258789,55.380001068115234,49.50498580932617,13608300,46,29.0,,0.29,13.34,-0.15999984741210938,-0.002851538864225067
149,2018-06-13,34,0.08474384236453202,13.300083125519533,WFC,55.38999938964844,55.93000030517578,55.13999938964844,55.15999984741211,49.30831909179688,14901100,53,29.0,,0.29,15.37,-0.020000457763671875,-0.00035747019644227773
150,2018-06-27,2,0.0059261083743842365,0.7112375533428166,WFC,53.2400016784668,53.93999862670898,53.060001373291016,53.27999877929688,47.62776565551758,19520900,39,29.0,,0.29,11.31,-1.990001678466804,-0.03558021933861222
151,2018-06-28,2,0.0059261083743842365,0.0,WFC,53.54999923706055,53.86000061035156,53.02000045776367,53.630001068115234,47.94063568115234,13837300,65,29.0,,0.29,18.85,-0.07999801635741477,-0.0014830926658163657
152,2018-06-29,5,0.01331527093596059,1.2468827930174564,WFC,55.619998931884766,57.119998931884766,55.40999984741211,55.43999862670898,49.558624267578125,43888500,100,29.0,,0.29,29.0,3.259998321533203,0.06052726113238571
153,2018-07-06,1,0.0034630541871921183,0.0,WFC,55.29999923706055,56.130001068115234,55.02999877929688,55.88999938964844,49.96088409423828,12389100,25,35.0,,0.35,8.75,-0.9899978637695312,-0.01733189569821414
154,2018-07-09,1,0.0034630541871921183,-0.931098696461825,WFC,56.18999862670898,56.970001220703125,56.0099983215332,56.77000045776367,50.74752807617188,16684000,53,35.0,,0.35,18.55,0.8400001525878906,0.014965261653363093
155,2018-07-10,2,0.0059261083743842365,0.7112375533428166,WFC,57.060001373291016,57.08000183105469,56.34000015258789,56.619998931884766,50.61343765258789,15581400,39,35.0,,0.35,13.65,0.1100006103515625,0.0019308514655882458
156,2018-07-11,3,0.008389162561576353,0.41562759767248525,WFC,56.400001525878906,56.75,55.97999954223633,56.06999969482422,50.12178421020508,15641400,26,35.0,,0.35,9.1,-0.3300018310546875,-0.005781391388728907
157,2018-07-12,9,0.023167487684729066,1.7615971814445102,WFC,56.459999084472656,56.47999954223633,55.59999847412109,56.02999877929688,50.08603286743164,18236100,58,35.0,,0.35,20.3,-0.2700004577636719,-0.004757717317421584
158,2018-07-13,17,0.04287192118226601,0.8505209440782477,WFC,54.7400016784668,55.790000915527344,53.630001068115234,55.36000061035156,49.48711395263672,34323400,100,35.0,,0.35,35.0,-0.6899986267089844,-0.012216689665392022
159,2018-07-16,1,0.0034630541871921183,-0.9192232563483856,WFC,55.7400016784668,57.22999954223633,55.630001068115234,56.9900016784668,50.94418716430664,25538700,41,35.0,,0.35,14.35,1.4399986267089844,0.025811052215061192
160,2018-07-17,1,0.0034630541871921183,0.0,WFC,56.95000076293945,57.02999877929688,56.43000030517578,56.560001373291016,50.55980682373047,21649000,49,35.0,,0.35,17.15,-0.20000076293944602,-0.0034946839863565504
161,2018-07-18,2,0.0059261083743842365,0.7112375533428166,WFC,56.2599983215332,56.81999969482422,56.13999938964844,56.56999969482422,50.56874084472656,19913900,37,35.0,,0.35,12.95,-0.20999908447266336,-0.003682256513547366
162,2018-07-19,1,0.0034630541871921183,-0.41562759767248547,WFC,56.2599983215332,56.880001068115234,56.02000045776367,56.33000183105469,50.35420608520508,22219400,31,35.0,,0.35,10.85,0.060001373291015625,0.0010559903839013618
163,2018-07-23,1,0.0034630541871921183,-0.5871990604815032,WFC,56.38999938964844,58.09000015258789,56.29999923706055,58.0,51.84704208374024,24584100,39,35.0,,0.35,13.65,1.2099990844726562,0.021272838638375813
164,2018-07-31,1,0.0034630541871921183,0.0,WFC,58.61000061035156,58.709999084472656,57.20000076293945,57.290000915527344,51.21237564086914,21633800,45,35.0,,0.35,15.749999999999998,0.6199989318847656,0.010673075060357862
165,2018-08-03,1,0.0034630541871921183,0.0,WFC,58.060001373291016,58.93000030517578,58.02999877929688,58.83000183105469,52.5889892578125,13720400,87,28.0,,0.28,24.360000000000003,0.220001220703125,0.003747253008581808
166,2018-08-06,2,0.0059261083743842365,4.926108374384237,WFC,58.58000183105469,59.02999877929688,58.18999862670898,58.88999938964844,52.642616271972656,13360500,100,28.0,,0.28,28.000000000000004,0.09999847412110086,0.001696902657445154
167,2018-08-07,1,0.0034630541871921183,-0.41562759767248547,WFC,58.93999862670898,59.15999984741211,58.70000076293945,58.81999969482422,52.58004379272461,13810900,93,28.0,,0.28,26.040000000000003,0.13000106811522727,0.002202288172176381
168,2018-08-15,2,0.0059261083743842365,0.7112375533428166,WFC,57.68000030517578,58.25,57.650001525878906,57.9900016784668,52.21744918823242,17378400,57,28.0,,0.28,15.96,-0.9099998474121094,-0.015382012335348527
169,2018-08-24,1,0.0034630541871921183,-0.41562759767248547,WFC,58.900001525878906,58.91999816894531,58.66999816894531,58.68999862670898,52.8477668762207,14366600,82,28.0,,0.28,22.96,0.6699981689453125,0.011502114488331605
170,2018-08-30,1,0.0034630541871921183,0.0,WFC,58.66999816894531,59.08000183105469,58.43000030517578,58.459999084472656,52.640655517578125,14800900,56,28.0,,0.28,15.68,0.160003662109375,0.0027156087420536767
171,2018-08-31,1,0.0034630541871921183,0.0,WFC,58.27000045776367,58.540000915527344,58.06999969482422,58.47999954223633,52.65866470336914,16720200,44,28.0,,0.28,12.32,-0.5400009155273438,-0.009140164163696785
172,2018-09-14,4,0.010852216748768472,9.852216748768472,WFC,55.18999862670898,55.560001373291016,54.70000076293945,54.72999954223633,49.28195190429688,20997600,71,23.0,,0.23,16.330000000000002,-2.979999542236328,-0.05090535523797546
173,2018-09-18,3,0.008389162561576353,-0.2269632319564231,WFC,54.25,54.70000076293945,54.040000915527344,54.5,49.074851989746094,22055200,58,23.0,,0.23,13.34,-0.8600006103515625,-0.015478772301920518
174,2018-09-19,1,0.0034630541871921183,-0.5871990604815032,WFC,54.4900016784668,55.45000076293945,54.27999877929688,55.220001220703125,49.723182678222656,17046200,79,23.0,,0.23,18.17,0.75,0.013711151545506839
175,2018-09-25,1,0.0034630541871921183,0.0,WFC,54.29999923706055,54.68999862670898,54.20000076293945,54.22999954223633,48.83172607421875,15207400,77,23.0,,0.23,17.71,-0.7600021362304759,-0.013706079815573813
176,2018-10-02,3,0.008389162561576353,1.4224751066856327,WFC,52.2400016784668,52.34999847412109,51.880001068115234,52.130001068115234,46.94076919555664,17509600,36,30.0,,0.3,10.8,-2.3400001525878906,-0.04278661933344985
177,2018-10-03,6,0.01577832512315271,0.8807985907222551,WFC,52.5,52.91999816894531,52.33000183105469,52.650001525878906,47.40900802612305,18444900,45,30.0,,0.3,13.5,0.5699996948242259,0.010888246636836074
178,2018-10-04,1,0.0034630541871921183,-0.7805182641273806,WFC,52.72999954223633,53.86000061035156,52.72999954223633,53.5099983215332,48.183406829833984,21417500,40,30.0,,0.3,12.0,0.94000244140625,0.017762707368305763
179,2018-10-05,2,0.0059261083743842365,0.7112375533428166,WFC,53.70000076293945,53.86000061035156,52.97999954223633,53.18999862670898,47.89525604248047,14793000,42,30.0,,0.3,12.6,0.0,0.0
180,2018-10-08,2,0.0059261083743842365,0.0,WFC,52.97999954223633,53.959999084472656,52.97999954223633,53.66999816894531,48.32748031616211,12858200,48,30.0,,0.3,14.4,0.09999847412109375,0.001856637077383816
181,2018-10-09,1,0.0034630541871921183,-0.41562759767248547,WFC,53.380001068115234,53.970001220703125,52.97999954223633,53.52999877929688,48.20141220092773,15918300,40,30.0,,0.3,12.0,0.01000213623046875,0.00018536205337604805
182,2018-10-10,6,0.01577832512315271,3.556187766714083,WFC,53.70000076293945,54.06999969482422,52.40999984741211,52.43000030517578,47.210914611816406,21875900,65,30.0,,0.3,19.5,0.09999847412109375,0.001852852915681158
183,2018-10-11,9,0.023167487684729066,0.46831095847642845,WFC,52.380001068115234,52.84000015258789,51.0099983215332,51.43999862670898,46.3194580078125,33147900,65,30.0,,0.3,19.5,-1.2299995422363281,-0.022748280916932706
184,2018-10-12,10,0.025630541871921184,0.106315118009781,WFC,52.09999847412109,53.33000183105469,50.869998931884766,52.11000061035156,46.92276763916016,32067300,100,30.0,,0.3,30.0,0.4900016784667969,0.009273309558134102
185,2018-10-18,1,0.0034630541871921183,0.0,WFC,54.16999816894531,54.400001525878906,52.7599983215332,53.09999847412109,47.814212799072266,22533300,57,30.0,,0.3,17.099999999999998,1.0699996948242188,0.020063747573343393
186,2018-10-19,1,0.0034630541871921183,0.0,WFC,53.08000183105469,53.630001068115234,52.86000061035156,52.88999938964844,47.6251220703125,19521000,41,30.0,,0.3,12.3,-0.7700004577636719,-0.01415441978245846
187,2018-10-24,2,0.0059261083743842365,0.7112375533428166,WFC,51.310001373291016,51.4900016784668,50.02000045776367,50.18999862670898,45.193885803222656,31161500,49,30.0,,0.3,14.7,-2.1399993896484375,-0.03990302716814109
188,2018-10-25,3,0.008389162561576353,0.41562759767248525,WFC,50.52999877929688,52.61000061035156,50.41999816894531,51.86000061035156,46.69765472412109,29366100,52,30.0,,0.3,15.6,1.1199989318847656,0.02175177501214076
189,2018-10-29,2,0.0059261083743842365,-0.29359953024075147,WFC,51.880001068115234,53.150001525878906,51.59000015258789,52.22999954223633,47.03082275390625,30541300,37,30.0,,0.3,11.1,0.5400009155273438,0.010264225608488164
190,2018-10-31,1,0.0034630541871921183,-0.41562759767248547,WFC,53.040000915527344,54.02999877929688,53.02999877929688,53.22999954223633,47.9312744140625,23667400,40,30.0,,0.3,12.0,0.8799972534179759,0.016556862241847714
191,2018-11-05,1,0.0034630541871921183,0.0,WFC,53.72999954223633,54.29999923706055,51.15999984741211,53.65999984741211,48.318477630615234,18990000,55,24.0,,0.24,13.2,0.27000045776366477,0.004997232349875924
192,2018-11-06,1,0.0034630541871921183,0.0,WFC,53.36000061035156,53.709999084472656,52.959999084472656,53.54999923706055,48.219425201416016,20696800,62,24.0,,0.24,14.88,-0.5900001525878906,-0.010865564657047133
193,2018-11-07,2,0.0059261083743842365,0.7112375533428166,WFC,53.81999969482422,54.18000030517578,52.790000915527344,53.58000183105469,48.24644470214844,20668500,53,24.0,,0.24,12.72,0.470001220703125,0.008750721070836853
194,2018-11-13,1,0.0034630541871921183,0.0,WFC,52.619998931884766,53.33000183105469,52.619998931884766,52.7400016784668,47.87426376342773,28102000,53,24.0,,0.24,12.72,-0.8499984741210938,-0.015688417669497356
195,2018-12-03,1,0.0034630541871921183,0.0,WFC,54.77999877929688,55.040000915527344,53.59999847412109,54.2400016784668,49.23587417602539,21261700,42,28.0,,0.28,11.760000000000002,1.7099990844726562,0.03206448576337584
196,2018-12-06,1,0.0034630541871921183,0.0,WFC,50.650001525878906,51.13999938964844,50.02000045776367,51.09000015258789,46.376495361328125,40310200,66,28.0,,0.28,18.48,-3.9000015258789062,-0.07085758468399073
197,2018-12-14,1,0.0034630541871921183,0.0,WFC,46.54999923706055,47.4900016784668,46.380001068115234,46.540000915527344,42.24626922607422,25913000,65,28.0,,0.28,18.200000000000003,-3.6499977111816406,-0.07137265848150287
198,2018-12-21,1,0.0034630541871921183,0.0,WFC,45.59000015258789,46.52999877929688,44.93000030517578,45.119998931884766,40.957275390625,55577900,54,28.0,,0.28,15.12,-0.9600028991699148,-0.02021484239292426
199,2018-12-26,1,0.0034630541871921183,0.0,WFC,43.84000015258789,45.59000015258789,43.02000045776367,45.59000015258789,41.38391876220703,27770000,100,28.0,,0.28,28.000000000000004,-0.9399986267089915,-0.020201991217915882
200,2018-12-27,1,0.0034630541871921183,0.0,WFC,44.720001220703125,45.52999877929688,43.84999847412109,45.52999877929688,41.32945251464844,27005300,72,28.0,,0.28,20.160000000000004,-0.06000137329100852,-0.0013161082055316298
201,2018-12-28,1,0.0034630541871921183,0.0,WFC,45.68000030517578,46.43000030517578,45.52999877929688,45.77999877929688,41.55638122558594,23635000,79,28.0,,0.28,22.12,0.9000015258788991,0.01976722051414037
202,2019-01-02,2,0.0059261083743842365,0.7112375533428166,WFC,45.52999877929688,46.95000076293945,45.40999984741211,46.93999862670898,42.60935592651367,20295200,58,29.0,,0.29,16.82,0.5200004577636719,0.011199665180827267
203,2019-01-09,1,0.0034630541871921183,-0.5871990604815032,WFC,47.5099983215332,47.97999954223633,47.08000183105469,47.79999923706055,43.3900260925293,18837700,50,29.0,,0.29,14.499999999999998,1.029998779296875,0.02193820580531103
204,2019-01-11,1,0.0034630541871921183,0.0,WFC,47.5,48.09000015258789,47.18000030517578,47.869998931884766,43.45356369018555,20006900,49,29.0,,0.29,14.21,0.1100006103515625,0.0022926346686338306
205,2019-01-14,11,0.028093596059113303,7.112375533428166,WFC,47.5099983215332,48.4900016784668,47.400001525878906,48.41999816894531,43.95281982421875,23827600,71,29.0,,0.29,20.59,0.40000152587890625,0.008317769278638254
206,2019-01-15,18,0.04533497536945813,0.6137120813606873,WFC,47.59999847412109,48.25,47.0099983215332,47.66999816894531,43.27201843261719,27447600,100,29.0,,0.29,29.0,-0.24000167846679688,-0.0049495085617490275
207,2019-01-16,7,0.018241379310344828,-0.5976312072150386,WFC,48.150001525878906,49.34000015258789,47.9900016784668,48.93999862670898,44.42484664916992,32026400,73,29.0,,0.29,21.17,1.0900001525878906,0.022590676737572757
208,2019-01-17,1,0.0034630541871921183,-0.8101539292465568,WFC,48.63999938964844,49.36000061035156,48.400001525878906,49.22999954223633,44.68809509277344,25738800,55,29.0,,0.29,15.95,0.020000457763671875,0.0004053599047795231
209,2019-01-24,2,0.0059261083743842365,0.7112375533428166,WFC,49.790000915527344,50.34000015258789,49.650001525878906,49.97999954223633,45.368896484375,17862100,53,29.0,,0.29,15.37,0.9799995422363281,0.019854123381651823
210,2019-01-31,1,0.0034630541871921183,-0.41562759767248547,WFC,49.27999877929688,49.41999816894531,48.65999984741211,48.90999984741211,44.80009078979492,24934700,46,29.0,,0.29,13.34,-0.9200019836425781,-0.018275764419029006
211,2019-02-05,2,0.0059261083743842365,0.7112375533428166,WFC,49.27000045776367,49.31999969482422,48.75,49.27000045776367,45.12984085083008,14784900,74,24.0,,0.24,17.759999999999998,-0.09999847412109375,-0.0020234414776634235
212,2019-02-06,2,0.0059261083743842365,0.0,WFC,49.09000015258789,49.52999877929688,49.06999969482422,49.220001220703125,45.08404541015625,12145700,72,24.0,,0.24,17.28,0.20999908447266336,0.004257889005921944
213,2019-02-07,4,0.010852216748768472,0.8312551953449707,WFC,49.09000015258789,49.29999923706055,47.709999084472656,48.08000183105469,44.03983688354492,24189700,97,24.0,,0.24,23.28,-0.22999954223633523,-0.004643641185238079
214,2019-02-08,7,0.018241379310344828,0.6808896958692694,WFC,47.93999862670898,48.040000915527344,47.060001373291016,47.650001525878906,43.645973205566406,20641200,100,24.0,,0.24,24.0,-1.2599983215332031,-0.02555777568016715
215,2019-02-13,2,0.0059261083743842365,0.7112375533428166,WFC,49.2400016784668,49.709999084472656,48.88999938964844,49.02000045776367,44.90084838867188,13770900,86,24.0,,0.24,20.64,1.6699981689453125,0.034762658974170524
216,2019-02-22,1,0.0034630541871921183,-0.41562759767248547,WFC,49.59999847412109,49.75,48.95000076293945,49.02000045776367,44.90084838867188,15848200,79,24.0,,0.24,18.96,0.04000091552734375,0.0008046855011880627
217,2019-03-05,1,0.0034630541871921183,0.0,WFC,50.02999877929688,50.04999923706055,49.33000183105469,49.88999938964844,45.6977424621582,14235400,29,30.0,,0.3,8.7,0.2999992370605469,0.006030135418302551
218,2019-03-08,1,0.0034630541871921183,0.0,WFC,49.2599983215332,49.900001525878906,49.16999816894531,49.79999923706055,45.61530685424805,17400000,45,30.0,,0.3,13.5,-0.14999771118164062,-0.002996957312050741
219,2019-03-11,1,0.0034630541871921183,0.0,WFC,50.0,50.09999847412109,49.630001068115234,49.7599983215332,45.57867050170898,19471500,35,30.0,,0.3,10.5,0.1999969482421804,0.004007954752034637
220,2019-03-13,1,0.0034630541871921183,0.0,WFC,49.869998931884766,50.08000183105469,49.61000061035156,49.91999816894531,45.7252197265625,21647300,45,30.0,,0.3,13.5,-0.019996643066399145,-0.0003991346042999666
221,2019-03-20,1,0.0034630541871921183,0.0,WFC,51.18999862670898,51.56999969482422,50.33000183105469,50.400001525878906,46.16489028930664,20632400,43,30.0,,0.3,12.9,1.4899978637695312,0.029752352421951844
222,2019-03-27,3,0.008389162561576353,1.4224751066856327,WFC,48.93999862670898,49.18999862670898,48.45000076293945,48.77000045776367,44.67185592651367,16912000,49,30.0,,0.3,14.7,-2.3800010681152415,-0.04615088388984634
223,2019-03-28,2,0.0059261083743842365,-0.29359953024075147,WFC,48.72999954223633,49.220001220703125,48.34999847412109,49.09000015258789,44.964969635009766,15881600,71,30.0,,0.3,21.3,0.03000259399414773,0.0006099328081268229
224,2019-03-29,2,0.0059261083743842365,0.0,WFC,49.79999923706055,49.79999923706055,47.79999923706055,48.31999969482422,44.25966644287109,53590800,100,30.0,,0.3,30.0,0.5799980163574219,0.011783787118507139
225,2019-04-01,8,0.020704433497536947,2.493765586034913,WFC,48.43000030517578,48.900001525878906,48.16999816894531,48.810001373291016,44.70849609375,42015500,36,33.0,False,0.33,11.88,-0.8999977111816406,-0.01807224347328651
226,2019-04-03,6,0.01577832512315271,-0.23792529145848207,WFC,48.470001220703125,48.869998931884766,48.08000183105469,48.86000061035156,44.75429534912109,30366300,36,33.0,,0.33,11.88,-0.030002593994140625,-0.0006135499602850647
227,2019-04-04,1,0.0034630541871921183,-0.7805182641273806,WFC,48.95000076293945,49.68000030517578,48.880001068115234,49.16999816894531,45.03824615478516,19260100,32,33.0,,0.33,10.56,0.8100013732910156,0.016574614098518792
228,2019-04-05,1,0.0034630541871921183,0.0,WFC,49.2599983215332,49.40999984741211,48.59999847412109,48.77999877929688,44.68101119995117,23734900,27,33.0,,0.33,8.91,-0.2700004577636719,-0.005434791789555304
229,2019-04-08,7,0.018241379310344828,4.2674253200568995,WFC,48.63999938964844,49.09999847412109,48.58000183105469,48.880001068115234,44.77261352539063,18875200,30,33.0,,0.33,9.9,-0.31000137329102273,-0.006274061409600629
230,2019-04-09,1,0.0034630541871921183,-0.8101539292465568,WFC,48.68000030517578,48.70000076293945,48.02000045776367,48.13999938964844,44.09480285644531,22903500,38,33.0,,0.33,12.54,-0.3999977111816335,-0.008146593148927628
231,2019-04-10,10,0.025630541871921184,6.401137980085349,WFC,48.08000183105469,48.18999862670898,47.400001525878906,47.790000915527344,43.774200439453125,30977800,30,33.0,,0.33,9.9,-0.5100021362304759,-0.010472322961821878
232,2019-04-11,15,0.03794581280788178,0.4804920238324044,WFC,47.970001220703125,48.2599983215332,47.380001068115234,47.7400016784668,43.72841644287109,33662700,35,33.0,,0.33,11.55,0.06999969482422586,0.0014525772321858366
233,2019-04-12,52,0.12907881773399016,2.4016616902505517,WFC,47.75,48.81999969482422,46.060001373291016,46.4900016784668,42.58344650268555,70271400,100,33.0,,0.33,33.0,0.5600013732910156,0.011603841540979598
234,2019-04-15,11,0.028093596059113303,-0.7823531656680532,WFC,45.869998931884766,47.060001373291016,45.65999984741211,46.77000045776367,42.83991622924805,34954000,42,33.0,,0.33,13.86,-1.7599983215332031,-0.036050764697562965
235,2019-04-16,7,0.018241379310344828,-0.35069261792039286,WFC,46.880001068115234,47.869998931884766,46.869998931884766,47.650001525878906,43.645973205566406,25217100,43,33.0,,0.33,14.19,0.80999755859375,0.017212017317395745
236,2019-04-17,1,0.0034630541871921183,-0.8101539292465568,WFC,47.959999084472656,47.959999084472656,46.91999816894531,47.54999923706055,43.55437850952149,25144000,43,33.0,,0.33,14.19,0.09000015258789062,0.001880095145102345
237,2019-04-29,1,0.0034630541871921183,-0.9965404054074005,WFC,47.970001220703125,48.790000915527344,47.959999084472656,48.27000045776367,44.21387100219727,16918700,43,33.0,,0.33,14.19,0.8300018310546875,0.017306126916157627
238,2019-05-01,1,0.0034630541871921183,0.0,WFC,48.31999969482422,48.84999847412109,47.9900016784668,48.22999954223633,44.1772346496582,17542100,94,24.0,False,0.24,22.56,0.059997558593742895,0.0012297101346159245
239,2019-05-02,1,0.0034630541871921183,0.0,WFC,48.34999847412109,48.4900016784668,47.84999847412109,48.29999923706055,44.2413444519043,16883000,97,24.0,,0.24,23.28,-0.35999679565428977,-0.007369433099266187
240,2019-05-14,1,0.0034630541871921183,0.0,WFC,46.380001068115234,46.93000030517578,45.97999954223633,46.4900016784668,42.9951057434082,21267600,93,24.0,,0.24,22.32,-1.5600013732910156,-0.03217160897694449
241,2019-05-17,3,0.008389162561576353,1.4224751066856327,WFC,45.43999862670898,46.22999954223633,45.40999984741211,45.70000076293945,42.26449203491211,22273500,98,24.0,,0.24,23.52,-0.7000007629394531,-0.014915848250319552
242,2019-05-24,1,0.0034630541871921183,-0.41562759767248547,WFC,45.7599983215332,46.34999847412109,45.59000015258789,46.16999816894531,42.69915771484375,13425500,81,24.0,,0.24,19.44,0.11999893188475852,0.0025956939881672803
243,2019-05-31,3,0.008389162561576353,1.4224751066856327,WFC,44.52999877929688,44.86000061035156,44.220001220703125,44.369998931884766,41.03446578979492,17540500,95,24.0,,0.24,22.8,-1.4899978637695241,-0.032146664785791645
244,2019-06-03,1,0.0034630541871921183,-0.5871990604815032,WFC,44.2400016784668,45.11000061035156,44.20000076293945,44.52000045776367,41.17319869995117,20172500,53,28.0,,0.28,14.840000000000002,0.25,0.0055728933704541905
245,2019-06-04,2,0.0059261083743842365,0.7112375533428166,WFC,45.15999984741211,45.7599983215332,45.0099983215332,45.68000030517578,42.24599075317383,21082000,74,28.0,,0.28,20.72,0.6499977111816406,0.014409170968454399
246,2019-06-05,1,0.0034630541871921183,-0.41562759767248547,WFC,45.869998931884766,45.900001525878906,45.29999923706055,45.86000061035156,42.4124641418457,13705400,71,28.0,,0.28,19.880000000000003,0.14000320434570312,0.003059510696699963
247,2019-06-06,1,0.0034630541871921183,0.0,WFC,45.7400016784668,46.18999862670898,45.45000076293945,45.91999816894531,42.46795654296875,16020500,66,28.0,,0.28,18.48,0.289997100830071,0.0063180194158940495
248,2019-06-11,1,0.0034630541871921183,0.0,WFC,45.84000015258789,46.459999084472656,45.77000045776367,46.2599983215332,42.78239059448242,15078300,62,28.0,,0.28,17.360000000000003,0.270000457763679,0.005845431171057847
249,2019-06-24,1,0.0034630541871921183,0.0,WFC,46.54999923706055,46.68999862670898,46.22999954223633,46.27000045776367,42.79163360595703,21854400,96,28.0,,0.28,26.880000000000003,0.22999954223632102,0.004950485294201945
250,2019-06-26,2,0.0059261083743842365,0.7112375533428166,WFC,46.209999084472656,46.27999877929688,45.77999877929688,45.79999923706055,42.356971740722656,17106800,52,28.0,,0.28,14.560000000000002,-0.40999984741209516,-0.008781320614080212
